date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-01-26,IZRL,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,10399121.46,10399121.46,6.20
2021-01-26,IZRL,"GILAT SATELLITE NETWORKS LTD",GILT,M51474118,335835.00,4251671.10,2.54
2021-01-26,IZRL,"STRATASYS LTD",SSYS,M85548101,91972.00,3898693.08,2.33
2021-01-26,IZRL,"NANO-X IMAGING LTD",NNOX,M70700105,43464.00,3700090.32,2.21
2021-01-26,IZRL,"PERION NETWORK LTD",PERI,M78673114,222947.00,3469055.32,2.07
2021-01-26,IZRL,"ONE SOFTWARE TECHNOLOGIES LT",ONE,6987709,26856.00,3145549.19,1.88
2021-01-26,IZRL,"CERAGON NETWORKS LTD",CRNT,M22013102,589665.00,3128172.83,1.87
2021-01-26,IZRL,"NANO DIMENSION LTD - ADR",NNDM,63008G203,197952.00,3086071.68,1.84
2021-01-26,IZRL,"ITURAN LOCATION AND CONTROL",ITRN,M6158M104,153921.00,3056871.06,1.82
2021-01-26,IZRL,"UROGEN PHARMA LTD","URGN UQ",M96088105,131579.00,3017106.47,1.80
2021-01-26,IZRL,"INMODE LTD",INMD,M5425M103,49378.00,2997244.60,1.79
2021-01-26,IZRL,"RADA ELECTRONIC INDS LTD",RADA,M81863124,280266.00,3007254.18,1.79
2021-01-26,IZRL,"CYBERARK SOFTWARE LTD/ISRAEL",CYBR,M2682V108,18104.00,3000738.00,1.79
2021-01-26,IZRL,"TOWER SEMICONDUCTOR LTD",TSEM,M87915274,98609.00,2938548.20,1.75
2021-01-26,IZRL,"TEVA PHARMACEUTICAL-SP ADR",TEVA,881624209,237271.00,2923178.72,1.74
2021-01-26,IZRL,"TARO PHARMACEUTICAL INDUS",TARO,M8737E108,38022.00,2925792.90,1.74
2021-01-26,IZRL,"REDHILL BIOPHARMA LTD-SP ADR",RDHL,757468103,343562.00,2872178.32,1.71
2021-01-26,IZRL,"CHECK POINT SOFTWARE TECH",CHKP,M22465104,21668.00,2834174.40,1.69
2021-01-26,IZRL,"AUDIOCODES LTD",AUDC,M15342104,85516.00,2816897.04,1.68
2021-01-26,IZRL,"DANEL (ADIR YEOSHUA) LTD",DANE,6253433,18722.00,2796518.85,1.67
2021-01-26,IZRL,"FATTAL HOLDINGS 1998 LTD",FTAL,BG1YKN5,27624.00,2804102.03,1.67
2021-01-26,IZRL,"RADWARE LTD",RDWR,M81873107,99766.00,2799433.96,1.67
2021-01-26,IZRL,"NOVA MEASURING INSTRUMENTS",NVMI,M7516K103,36615.00,2799582.90,1.67
2021-01-26,IZRL,"SAPIENS INTERNATIONAL CORP",SPNS,G7T16G103,81578.00,2790783.38,1.66
2021-01-26,IZRL,"BATM ADVANCED COMMUNICATIONS",BATM,B85PTW0,1853349.00,2780846.40,1.66
2021-01-26,IZRL,"ELBIT SYSTEMS LTD",ESLT,6308913,20654.00,2782790.83,1.66
2021-01-26,IZRL,"PARTNER COMMUNICATIONS CO",PTNR,6374420,584042.00,2773828.40,1.65
2021-01-26,IZRL,"BEZEQ THE ISRAELI TELECOM CO",BEZQ,6098032,2635087.00,2758784.47,1.65
2021-01-26,IZRL,"CAMTEK LTD",CAMT,M20791105,116987.00,2756213.72,1.64
2021-01-26,IZRL,"GAMIDA CELL LTD",GMDA,M47364100,332713.00,2754863.64,1.64
2021-01-26,IZRL,"SILICOM LTD",SILC,M84116108,62624.00,2738547.52,1.63
2021-01-26,IZRL,"NICE LTD - SPON ADR",NICE,653656108,10224.00,2714267.52,1.62
2021-01-26,IZRL,"DARIOHEALTH CORP",DRIO,23725P209,115191.00,2705836.59,1.61
2021-01-26,IZRL,"ALLOT LTD",ALLT,M0854Q105,197095.00,2686404.85,1.60
2021-01-26,IZRL,"JFROG LTD",FROG,M6191J100,38436.00,2683217.16,1.60
2021-01-26,IZRL,"WIX.COM LTD",WIX,M98068105,10826.00,2669908.12,1.59
2021-01-26,IZRL,"HILAN LTD",HLAN,6267230,59908.00,2654465.38,1.58
2021-01-26,IZRL,"FIVERR INTERNATIONAL LTD",FVRR,M4R82T106,12283.00,2636054.63,1.57
2021-01-26,IZRL,"CELLCOM ISRAEL LTD",CEL,B23WQK8,592191.00,2622127.53,1.56
2021-01-26,IZRL,"KAMADA LTD",KMDA,B0L2CR5,379721.00,2605734.64,1.55
2021-01-26,IZRL,"MATRIX IT LTD",MTRX,6747754,116777.00,2557458.14,1.53
2021-01-26,IZRL,"POLYPID LTD",PYPD,M8001Q118,255711.00,2531538.90,1.51
2021-01-26,IZRL,"ENLIVEX THERAPEUTICS LTD",ENLV,M4130Y106,197163.00,2423133.27,1.45
2021-01-26,IZRL,"AUGWIND ENERGY TECH STORAGE",BIMCM,B290CJ7,82020.00,2418631.84,1.44
2021-01-26,IZRL,"ITAMAR MEDICAL LTD",ITMR,B1VJHY5,2779503.00,2361858.36,1.41
2021-01-26,IZRL,"COMPUGEN LTD",CGEN,M25722105,191043.00,2367022.77,1.41
2021-01-26,IZRL,"SOLAREDGE TECHNOLOGIES INC",SEDG,83417M104,7934.00,2353859.12,1.40
2021-01-26,IZRL,"MAGIC SOFTWARE ENTERPRISES",MGIC,6328074,138557.00,2353479.13,1.40
2021-01-26,IZRL,"KORNIT DIGITAL LTD",KRNT,M6372Q113,23959.00,2311085.14,1.38
2021-01-26,IZRL,"ARAD LTD",ARD,B0G7VP6,153764.00,2304788.50,1.37
2021-01-26,IZRL,"INTERCURE LTD",INCR,B23SD94,1349547.00,2285266.53,1.36
2021-01-26,IZRL,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,304806.00,2225083.80,1.33
2021-01-26,IZRL,"ELECTRA CONSUMER PRODUCTS 19",ECP,B536CY7,56814.00,2214662.16,1.32
2021-01-26,IZRL,"PLASSON INDUSTRIES LTD",PLSN,6094728,37530.00,1997340.23,1.19
2021-01-26,IZRL,"BET SHEMESH ENGINES HOLDINGS",BSEN,6103936,79489.00,1763474.31,1.05
2021-01-26,IZRL,"HAMLET (ISRAEL-CANADA) LTD",HAML,6443858,91974.00,1716292.24,1.02
2021-01-26,IZRL,"EVOGENE LTD",EVGN,B289530,210376.00,1501627.39,0.90
2021-01-26,IZRL,"MALAM - TEAM LTD",MLTM,6875923,5418.00,1482040.42,0.88
2021-01-26,IZRL,"AYALA PHARMACEUTICALS INC",AYLA,05465V108,100504.00,1482434.00,0.88
2021-01-26,IZRL,"E & M COMPUTING",EMCO,6302216,216509.00,1156898.08,0.69
2021-01-26,IZRL,"ROBOGROUP T.E.K LTD",ROBO,6302722,463451.00,1021928.12,0.61
2021-01-26,IZRL,"BIONDVAX PHARMACEUTICALS-ADR",BVXV,09073Q105,9720.00,55015.20,0.03
