date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-07,ARKK,"TESLA INC",TSLA,88160R101,2444591.00,1568840720.16,10.59
2020-12-07,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,6576266.00,984598545.52,6.64
2020-12-07,ARKK,"ROKU INC",ROKU,77543R102,3187538.00,956197649.24,6.45
2020-12-07,ARKK,"INVITAE CORP",NVTA,46185L103,17598486.00,953661956.34,6.44
2020-12-07,ARKK,"SQUARE INC - A",SQ,852234103,3703369.00,787262182.02,5.31
2020-12-07,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,2909206.00,573986343.80,3.87
2020-12-07,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,1331702.00,455442084.00,3.07
2020-12-07,ARKK,"PROTO LABS INC",PRLB,743713109,3027081.00,424941630.78,2.87
2020-12-07,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,3636457.00,406992267.44,2.75
2020-12-07,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,18957565.00,404364861.45,2.73
2020-12-07,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,7136178.00,331832277.00,2.24
2020-12-07,ARKK,"EXACT SCIENCES CORP",EXAS,30063P105,2342226.00,315849176.10,2.13
2020-12-07,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,6055685.00,312897243.95,2.11
2020-12-07,ARKK,"PAGERDUTY INC",PD,69553P100,7613933.00,311029163.05,2.10
2020-12-07,ARKK,"VERACYTE INC",VCYT,92337F107,5032228.00,311394268.64,2.10
2020-12-07,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6654627.00,310039071.93,2.09
2020-12-07,ARKK,"TWILIO INC - A",TWLO,90138F102,988413.00,305706256.77,2.06
2020-12-07,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,2820738.00,300098315.82,2.03
2020-12-07,ARKK,"LENDINGTREE INC","TREE UW",52603B107,1152863.00,297323367.70,2.01
2020-12-07,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,2154643.00,283227822.35,1.91
2020-12-07,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,7140537.00,278837969.85,1.88
2020-12-07,ARKK,"2U INC",TWOU,90214J101,8120745.00,263436967.80,1.78
2020-12-07,ARKK,"DOCUSIGN INC",DOCU,256163106,1068551.00,248459478.52,1.68
2020-12-07,ARKK,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,2242610.00,247315030.80,1.67
2020-12-07,ARKK,"SERES THERAPEUTICS INC",MCRB,81750R102,8501171.00,214654567.75,1.45
2020-12-07,ARKK,"PAYPAL HOLDINGS INC",PYPL,70450Y103,973687.00,212195607.91,1.43
2020-12-07,ARKK,"UNITY SOFTWARE INC",U,91332U101,1194285.00,185962117.35,1.26
2020-12-07,ARKK,"KE HOLDINGS INC",BEKE,482497104,2873675.00,178713848.25,1.21
2020-12-07,ARKK,"SHOPIFY INC - CLASS A",SHOP,82509L107,162592.00,176314764.80,1.19
2020-12-07,ARKK,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,2379519.00,164686509.99,1.11
2020-12-07,ARKK,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,7617703.00,163780614.50,1.11
2020-12-07,ARKK,"SEA LTD-ADR",SE,81141R100,737092.00,146364358.44,0.99
2020-12-07,ARKK,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,355269.00,144896461.65,0.98
2020-12-07,ARKK,"SPLUNK INC",SPLK,848637104,910104.00,141630384.48,0.96
2020-12-07,ARKK,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,4082330.00,140187212.20,0.95
2020-12-07,ARKK,"CERUS CORP",CERS,157085101,19218009.00,141060186.06,0.95
2020-12-07,ARKK,"COMPUGEN LTD",CGEN,M25722105,10940184.00,137846318.40,0.93
2020-12-07,ARKK,"SYNOPSYS INC",SNPS,871607107,567371.00,135698122.07,0.92
2020-12-07,ARKK,"PINTEREST INC- CLASS A",PINS,72352L106,1921819.00,135123093.89,0.91
2020-12-07,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,2090846.00,132392368.72,0.89
2020-12-07,ARKK,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,1723439.00,130679762.18,0.88
2020-12-07,ARKK,"STRATASYS LTD",SSYS,M85548101,7107018.00,122880341.22,0.83
2020-12-07,ARKK,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,2720200.00,116098136.00,0.78
2020-12-07,ARKK,"HUYA INC-ADR",HUYA,44852D108,5397355.00,102495771.45,0.69
2020-12-07,ARKK,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,90256360.22,90256360.22,0.61
2020-12-07,ARKK,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,5097545.00,46387659.50,0.31
2020-12-07,ARKK,"EXONE CO/THE",XONE,302104104,1378985.00,16203073.75,0.11
2020-12-07,ARKK,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,835271.00,6740636.97,0.05
