date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-07,IZRL,"GAMIDA CELL LTD",GMDA,M47364100,225378.00,2454366.42,4.75
2020-12-07,IZRL,"ONE SOFTWARE TECHNOLOGIES LT",ONE,6987709,14512.00,1885601.60,3.65
2020-12-07,IZRL,"RADA ELECTRONIC INDS LTD",RADA,M81863124,173796.00,1630206.48,3.16
2020-12-07,IZRL,"TOWER SEMICONDUCTOR LTD",TSEM,M87915274,59294.00,1597973.30,3.09
2020-12-07,IZRL,"ITURAN LOCATION AND CONTROL",ITRN,M6158M104,84213.00,1598362.74,3.09
2020-12-07,IZRL,"FATTAL HOLDINGS 1998 LTD",FTAL,BG1YKN5,17465.00,1575632.16,3.05
2020-12-07,IZRL,"FIVERR INTERNATIONAL LTD",FVRR,M4R82T106,7492.00,1502146.00,2.91
2020-12-07,IZRL,"PARTNER COMMUNICATIONS CO",PTNR,6374420,296203.00,1483062.17,2.87
2020-12-07,IZRL,"GILAT SATELLITE NETWORKS LTD",GILT,M51474118,233104.00,1475548.32,2.86
2020-12-07,IZRL,"DANEL (ADIR YEOSHUA) LTD",DANE,6253433,9478.00,1455108.09,2.82
2020-12-07,IZRL,"CERAGON NETWORKS LTD",CRNT,M22013102,456420.00,1433158.80,2.77
2020-12-07,IZRL,"NOVA MEASURING INSTRUMENTS",NVMI,M7516K103,20140.00,1400132.80,2.71
2020-12-07,IZRL,"CELLCOM ISRAEL LTD",CEL,B23WQK8,301206.00,1392459.01,2.70
2020-12-07,IZRL,"TARO PHARMACEUTICAL INDUS",TARO,M8737E108,19564.00,1368697.44,2.65
2020-12-07,IZRL,"PERION NETWORK LTD",PERI,M78673114,151391.00,1365546.82,2.64
2020-12-07,IZRL,"CAMTEK LTD",CAMT,M20791105,63912.00,1349182.32,2.61
2020-12-07,IZRL,"SILICOM LTD",SILC,M84116108,32918.00,1333179.00,2.58
2020-12-07,IZRL,"TEVA PHARMACEUTICAL-SP ADR",TEVA,881624209,125724.00,1264783.44,2.45
2020-12-07,IZRL,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,111123.00,1266802.20,2.45
2020-12-07,IZRL,"HILAN LTD",HLAN,6267230,26798.00,1259436.03,2.44
2020-12-07,IZRL,"STRATASYS LTD",SSYS,M85548101,71400.00,1234506.00,2.39
2020-12-07,IZRL,"RADWARE LTD",RDWR,M81873107,47746.00,1220387.76,2.36
2020-12-07,IZRL,"INMODE LTD",INMD,M5425M103,28822.00,1212253.32,2.35
2020-12-07,IZRL,"NICE LTD - SPON ADR",NICE,653656108,4976.00,1192448.64,2.31
2020-12-07,IZRL,"ELBIT SYSTEMS LTD",ESLT,6308913,9800.00,1174314.24,2.27
2020-12-07,IZRL,"CYBERARK SOFTWARE LTD/ISRAEL",CYBR,M2682V108,10423.00,1166125.24,2.26
2020-12-07,IZRL,"ALLOT LTD",ALLT,M0854Q105,115272.00,1168858.08,2.26
2020-12-07,IZRL,"CHECK POINT SOFTWARE TECH",CHKP,M22465104,9156.00,1094782.92,2.12
2020-12-07,IZRL,"MATRIX IT LTD",MTRX,6747754,48515.00,1089072.71,2.11
2020-12-07,IZRL,"BEZEQ THE ISRAELI TELECOM CO",BEZQ,6098032,964339.00,1072606.83,2.08
2020-12-07,IZRL,"POLYPID LTD",PYPD,M8001Q118,106651.00,1076108.59,2.08
2020-12-07,IZRL,"SAPIENS INTERNATIONAL CORP",SPNS,G7T16G103,38447.00,1069595.54,2.07
2020-12-07,IZRL,"WIX.COM LTD",WIX,M98068105,4081.00,1048531.33,2.03
2020-12-07,IZRL,"REDHILL BIOPHARMA LTD-SP ADR",RDHL,757468103,116456.00,1008508.96,1.95
2020-12-07,IZRL,"AUDIOCODES LTD",AUDC,M15342104,35014.00,992296.76,1.92
2020-12-07,IZRL,"KAMADA LTD",KMDA,B0L2CR5,147100.00,993619.72,1.92
2020-12-07,IZRL,"UROGEN PHARMA LTD","URGN UQ",M96088105,51628.00,980415.72,1.90
2020-12-07,IZRL,"BATM ADVANCED COMMUNICATIONS",BATM,B85PTW0,781877.00,903523.66,1.75
2020-12-07,IZRL,"COMPUGEN LTD",CGEN,M25722105,68058.00,857530.80,1.66
2020-12-07,IZRL,"AYALA PHARMACEUTICALS INC",AYLA,05465V108,74730.00,822030.00,1.59
2020-12-07,IZRL,"BIONDVAX PHARMACEUTICALS-ADR",BVXV,09073Q105,28980.00,120556.80,0.23
2020-12-07,IZRL,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,61757.70,61757.70,0.12
