date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-07,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,3160869.00,473245306.68,9.11
2020-12-07,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,3649063.00,451243130.58,8.69
2020-12-07,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,20050398.00,431083557.00,8.30
2020-12-07,ARKG,"INVITAE CORP",NVTA,46185L103,6206187.00,336313273.53,6.48
2020-12-07,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,2180511.00,286628170.95,5.52
2020-12-07,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,944965.00,186441594.50,3.59
2020-12-07,ARKG,"CAREDX INC",CDNA,14167L103,2755414.00,186128215.70,3.58
2020-12-07,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,3850396.00,179043414.00,3.45
2020-12-07,ARKG,"PERSONALIS INC",PSNL,71535D106,5175771.00,177735976.14,3.42
2020-12-07,ARKG,"EXACT SCIENCES CORP",EXAS,30063P105,1312560.00,176998716.00,3.41
2020-12-07,ARKG,"CELLECTIS - ADR",CLLS,15117K103,5746450.00,173485325.50,3.34
2020-12-07,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,2068650.00,173290810.50,3.34
2020-12-07,ARKG,"VERACYTE INC",VCYT,92337F107,2273821.00,140704043.48,2.71
2020-12-07,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,5837019.00,124503615.27,2.40
2020-12-07,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2349427.00,109459803.93,2.11
2020-12-07,ARKG,"INCYTE CORP",INCY,45337C102,1106901.00,91939197.06,1.77
2020-12-07,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,3567728.00,90085132.00,1.73
2020-12-07,ARKG,"ACCOLADE INC",ACCD,00437E102,1597836.00,84813134.88,1.63
2020-12-07,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,354471.00,80486185.26,1.55
2020-12-07,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,2026424.00,79131857.20,1.52
2020-12-07,ARKG,"BERKELEY LIGHTS INC",BLI,084310101,896472.00,76540779.36,1.47
2020-12-07,ARKG,"COMPUGEN LTD",CGEN,M25722105,5745076.00,72387957.60,1.39
2020-12-07,ARKG,"REGENERON PHARMACEUTICALS",REGN,75886F107,129018.00,63916807.38,1.23
2020-12-07,ARKG,"IONIS PHARMACEUTICALS INC",IONS,462222100,1241221.00,62445828.51,1.20
2020-12-07,ARKG,"CERUS CORP",CERS,157085101,8188288.00,60102033.92,1.16
2020-12-07,ARKG,"AQUABOUNTY TECHNOLOGIES",AQB,03842K200,6018312.00,57896161.44,1.11
2020-12-07,ARKG,"ADAPTIVE BIOTECHNOLOGIES",ADPT,00650F109,1042835.00,55624818.90,1.07
2020-12-07,ARKG,"SCHRODINGER INC",SDGR,80810D103,805569.00,54770636.31,1.05
2020-12-07,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,359853.00,53538929.34,1.03
2020-12-07,ARKG,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,53131953.06,53131953.06,1.02
2020-12-07,ARKG,"TAKEDA PHARMACEUTIC-SP ADR","TAK UN",874060205,2709583.00,50858872.91,0.98
2020-12-07,ARKG,"CASTLE BIOSCIENCES INC",CSTL,14843C105,926033.00,50181728.27,0.97
2020-12-07,ARKG,"NOVARTIS AG-SPONSORED ADR",NVS,66987V109,533860.00,48848190.00,0.94
2020-12-07,ARKG,"GUARDANT HEALTH INC",GH,40131M109,364568.00,45261117.20,0.87
2020-12-07,ARKG,"BEAM THERAPEUTICS INC",BEAM,07373V105,669368.00,45302826.24,0.87
2020-12-07,ARKG,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,688046.00,43567072.72,0.84
2020-12-07,ARKG,"PHREESIA INC",PHR,71944F106,888279.00,43534553.79,0.84
2020-12-07,ARKG,"CODEXIS INC",CDXS,192005106,2200028.00,39512502.88,0.76
2020-12-07,ARKG,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,3172522.00,28869950.20,0.56
2020-12-07,ARKG,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,2570390.00,29302446.00,0.56
2020-12-07,ARKG,"ROCHE HOLDINGS LTD-SPONS ADR",RHHBY,771195104,592431.00,25323463.10,0.49
2020-12-07,ARKG,"ALPHABET INC-CL A",GOOGL,02079K305,12477.00,22671083.31,0.44
2020-12-07,ARKG,"THERMO FISHER SCIENTIFIC INC",TMO,883556102,44300.00,20949027.00,0.40
2020-12-07,ARKG,"EVOGENE LTD",EVGN,M4119S104,4602387.00,17765213.82,0.34
2020-12-07,ARKG,"REPARE THERAPEUTICS INC",RPTX,760273102,406170.00,14857698.60,0.29
2020-12-07,ARKG,"LONGVIEW ACQUISITION CORP-A",LGVW,543195101,804655.00,13477971.25,0.26
2020-12-07,ARKG,"SURFACE ONCOLOGY INC",SURF,86877M209,708034.00,5890842.88,0.11
2020-12-07,ARKG,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,375748.00,3032286.36,0.06
