date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-10,ARKQ,"TESLA INC",TSLA,88160R101,244536.00,153341189.52,12.14
2020-12-10,ARKQ,"MATERIALISE NV-ADR",MTLS,57667T100,1796235.00,76789046.25,6.08
2020-12-10,ARKQ,"ALPHABET INC-CL C",GOOG,02079K107,29524.00,52414842.92,4.15
2020-12-10,ARKQ,"TRIMBLE INC",TRMB,896239100,824037.00,51403428.06,4.07
2020-12-10,ARKQ,"DEERE & CO",DE,244199105,198686.00,50356966.70,3.99
2020-12-10,ARKQ,"PROTO LABS INC",PRLB,743713109,317523.00,46517119.50,3.68
2020-12-10,ARKQ,"FLIR SYSTEMS INC",FLIR,302445101,1022506.00,42914576.82,3.40
2020-12-10,ARKQ,"KRATOS DEFENSE & SECURITY",KTOS,50077B207,1787799.00,42156300.42,3.34
2020-12-10,ARKQ,"JD.COM INC-ADR",JD,47215P106,513142.00,41928832.82,3.32
2020-12-10,ARKQ,"NXP SEMICONDUCTORS NV",NXPI,N6596X109,261464.00,41381907.28,3.28
2020-12-10,ARKQ,"2U INC",TWOU,90214J101,1201373.00,41159038.98,3.26
2020-12-10,ARKQ,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,384400.00,40066012.00,3.17
2020-12-10,ARKQ,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,1153414.00,39458292.94,3.12
2020-12-10,ARKQ,"CATERPILLAR INC",CAT,149123101,199764.00,35727791.40,2.83
2020-12-10,ARKQ,"VIRGIN GALACTIC HOLDINGS INC",SPCE,92766K106,1077191.00,34664006.38,2.74
2020-12-10,ARKQ,"BYD CO LTD-UNSPONSORED ADR",BYDDY,05606L100,691923.00,31655477.25,2.51
2020-12-10,ARKQ,"STRATASYS LTD",SSYS,M85548101,1693400.00,31548042.00,2.50
2020-12-10,ARKQ,"WORKHORSE GROUP INC",WKHS,98138J206,1479355.00,31266167.93,2.48
2020-12-10,ARKQ,"XILINX INC",XLNX,983919101,214835.00,30906163.10,2.45
2020-12-10,ARKQ,"KOMATSU LTD -SPONS ADR",KMTUY,500458401,1100900.00,28942661.00,2.29
2020-12-10,ARKQ,"AEROVIRONMENT INC",AVAV,008073108,325558.00,28144489.10,2.23
2020-12-10,ARKQ,"BAIDU INC - SPON ADR",BIDU,056752108,173578.00,27480868.96,2.18
2020-12-10,ARKQ,"NANO DIMENSION LTD - ADR",NNDM,63008G203,3820687.00,24605224.28,1.95
2020-12-10,ARKQ,"SYNOPSYS INC",SNPS,871607107,99261.00,23243948.37,1.84
2020-12-10,ARKQ,"TERADYNE INC",TER,880770102,190521.00,22039469.28,1.75
2020-12-10,ARKQ,"SPLUNK INC",SPLK,848637104,138594.00,21272793.06,1.68
2020-12-10,ARKQ,"NIU TECHNOLOGIES-SPONS ADR",NIU,65481N100,610370.00,17285678.40,1.37
2020-12-10,ARKQ,"ANSYS INC",ANSS,03662Q105,51081.00,17063097.24,1.35
2020-12-10,ARKQ,"INTUITIVE SURGICAL INC",ISRG,46120E602,20708.00,15698113.56,1.24
2020-12-10,ARKQ,"AMAZON.COM INC",AMZN,023135106,5029.00,15597393.21,1.23
2020-12-10,ARKQ,"RAVEN INDUSTRIES INC",RAVN,754212108,395217.00,12974974.11,1.03
2020-12-10,ARKQ,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,166007.00,12589970.88,1.00
2020-12-10,ARKQ,"AUTODESK INC",ADSK,052769106,44388.00,12480130.08,0.99
2020-12-10,ARKQ,"ELBIT SYSTEMS LTD",ESLT,M3760D101,102706.00,12102875.04,0.96
2020-12-10,ARKQ,"NVIDIA CORP",NVDA,67066G104,23213.00,12044993.57,0.95
2020-12-10,ARKQ,"EXONE CO/THE",XONE,302104104,997483.00,11860072.87,0.94
2020-12-10,ARKQ,"APPLE INC",AAPL,037833100,92678.00,11421636.72,0.90
2020-12-10,ARKQ,"ROCKWELL AUTOMATION INC",ROK,773903109,44737.00,11039749.49,0.87
2020-12-10,ARKQ,"HONEYWELL INTERNATIONAL INC",HON,438516106,30000.00,6359100.00,0.50
2020-12-10,ARKQ,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,197165.00,1506340.60,0.12
2020-12-10,ARKQ,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,1557150.42,1557150.42,0.12
