date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-11-24,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,2925176.00,321740108.24,8.82
2020-11-24,ARKG,"INVITAE CORP",NVTA,46185L103,6206187.00,289518623.55,7.94
2020-11-24,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,17654378.00,254399586.98,6.98
2020-11-24,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,3627627.00,218165487.78,5.98
2020-11-24,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,1919934.00,199999524.78,5.48
2020-11-24,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,832048.00,155110388.16,4.25
2020-11-24,ARKG,"CAREDX INC",CDNA,14167L103,2522857.00,140371763.48,3.85
2020-11-24,ARKG,"EXACT SCIENCES CORP",EXAS,30063P105,1075846.00,126153701.96,3.46
2020-11-24,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,3390218.00,125980500.88,3.45
2020-11-24,ARKG,"PERSONALIS INC",PSNL,71535D106,4557257.00,115207456.96,3.16
2020-11-24,ARKG,"CELLECTIS - ADR",CLLS,15117K103,5059711.00,114147080.16,3.13
2020-11-24,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,3567728.00,109457895.04,3.00
2020-11-24,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,1974970.00,109156591.90,2.99
2020-11-24,ARKG,"VERACYTE INC",VCYT,92337F107,2038651.00,105765213.88,2.90
2020-11-24,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,5139468.00,101555887.68,2.78
2020-11-24,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2409636.00,83879429.16,2.30
2020-11-24,ARKG,"INCYTE CORP",INCY,45337C102,974566.00,78686458.84,2.16
2020-11-24,ARKG,"ACCOLADE INC",ACCD,00437E102,1406848.00,70806659.84,1.94
2020-11-24,ARKG,"COMPUGEN LTD",CGEN,M25722105,5745076.00,70089927.20,1.92
2020-11-24,ARKG,"BERKELEY LIGHTS INC",BLI,084310101,789300.00,65109357.00,1.79
2020-11-24,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,2026424.00,58806824.48,1.61
2020-11-24,ARKG,"IONIS PHARMACEUTICALS INC",IONS,462222100,1092896.00,54688515.84,1.50
2020-11-24,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,242120.00,52418980.00,1.44
2020-11-24,ARKG,"CERUS CORP",CERS,157085101,8188288.00,48065250.56,1.32
2020-11-24,ARKG,"SCHRODINGER INC",SDGR,80810D103,709277.00,46939951.86,1.29
2020-11-24,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,316864.00,43141033.60,1.18
2020-11-24,ARKG,"ADAPTIVE BIOTECHNOLOGIES",ADPT,00650F109,918214.00,41328812.14,1.13
2020-11-24,ARKG,"TAKEDA PHARMACEUTIC-SP ADR","TAK UN",874060205,2269598.00,39967620.78,1.10
2020-11-24,ARKG,"NOVARTIS AG-SPONSORED ADR",NVS,66987V109,414673.00,36615625.90,1.00
2020-11-24,ARKG,"GUARDANT HEALTH INC",GH,40131M109,320944.00,36266672.00,0.99
2020-11-24,ARKG,"CODEXIS INC",CDXS,192005106,1937087.00,34673857.30,0.95
2020-11-24,ARKG,"REGENERON PHARMACEUTICALS",REGN,75886F107,67717.00,34271573.70,0.94
2020-11-24,ARKG,"CASTLE BIOSCIENCES INC",CSTL,14843C105,751389.00,33752393.88,0.93
2020-11-24,ARKG,"PHREESIA INC",PHR,71944F106,782115.00,33005253.00,0.90
2020-11-24,ARKG,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,605822.00,28643264.16,0.79
2020-11-24,ARKG,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,3427116.00,26937131.76,0.74
2020-11-24,ARKG,"BEAM THERAPEUTICS INC",BEAM,07373V105,589360.00,24493801.60,0.67
2020-11-24,ARKG,"AQUABOUNTY TECHNOLOGIES",AQB,03842K200,5299048.00,21090211.04,0.58
2020-11-24,ARKG,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,2263192.00,20685574.88,0.57
2020-11-24,ARKG,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,19066245.74,19066245.74,0.52
2020-11-24,ARKG,"THERMO FISHER SCIENTIFIC INC",TMO,883556102,38980.00,17134048.80,0.47
2020-11-24,ARKG,"EVOGENE LTD",EVGN,M4119S104,4602387.00,13484993.91,0.37
2020-11-24,ARKG,"REPARE THERAPEUTICS INC",RPTX,760273102,357625.00,10735902.50,0.29
2020-11-24,ARKG,"LONGVIEW ACQUISITION-A",LGVW,543195101,464786.00,7552772.50,0.21
2020-11-24,ARKG,"SURFACE ONCOLOGY INC",SURF,86877M209,623355.00,4831001.25,0.13
2020-11-24,ARKG,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,375748.00,3167555.64,0.09
