date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-21,ARKF,"SQUARE INC - A",SQ,852234103,798939.00,186552256.50,10.69
2020-12-21,ARKF,"MERCADOLIBRE INC",MELI,58733R102,49825.00,84597369.25,4.85
2020-12-21,ARKF,"ZILLOW GROUP INC - C",Z,98954M200,581178.00,79272679.20,4.54
2020-12-21,ARKF,"PINTEREST INC- CLASS A",PINS,72352L106,998092.00,69716726.20,3.99
2020-12-21,ARKF,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,612484.00,68928949.36,3.95
2020-12-21,ARKF,"PAYPAL HOLDINGS INC",PYPL,70450Y103,275053.00,65385599.16,3.75
2020-12-21,ARKF,"ADYEN NV",ADYEN,BZ1HM42,27754.00,64499975.54,3.70
2020-12-21,ARKF,"SEA LTD-ADR",SE,81141R100,313691.00,61765757.90,3.54
2020-12-21,ARKF,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,784552.00,57970547.28,3.32
2020-12-21,ARKF,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,201544.00,52488103.92,3.01
2020-12-21,ARKF,"TWILIO INC - A",TWLO,90138F102,129207.00,47137297.74,2.70
2020-12-21,ARKF,"LENDINGTREE INC","TREE UW",52603B107,172402.00,45208976.46,2.59
2020-12-21,ARKF,"MEITUAN-CLASS B",3690,BGJW376,1250215.00,44896466.43,2.57
2020-12-21,ARKF,"AMAZON.COM INC",AMZN,023135106,13986.00,44841633.48,2.57
2020-12-21,ARKF,"DOCUSIGN INC",DOCU,256163106,175235.00,43458280.00,2.49
2020-12-21,ARKF,"SNAP INC - A",SNAP,83304A106,826547.00,43278000.92,2.48
2020-12-21,ARKF,"APPLE INC",AAPL,037833100,295597.00,37904403.31,2.17
2020-12-21,ARKF,"FACEBOOK INC-CLASS A",FB,30303M102,127504.00,34781816.16,1.99
2020-12-21,ARKF,"LIGHTSPEED POS INC-SUB VOTE",LSPD,BGHVW01,570596.00,34503011.84,1.98
2020-12-21,ARKF,"SPLUNK INC",SPLK,848637104,192083.00,33493512.71,1.92
2020-12-21,ARKF,"ZHONGAN ONLINE P&C INSURAN-H",6060,BYZQ099,6778145.00,32568320.06,1.87
2020-12-21,ARKF,"Z HOLDINGS CORP",4689,6084848,5499607.00,32494653.51,1.86
2020-12-21,ARKF,"SILVERGATE CAPITAL CORP-CL A",SI,82837P408,541660.00,30625456.40,1.75
2020-12-21,ARKF,"INTUIT INC",INTU,461202103,76877.00,28900370.61,1.66
2020-12-21,ARKF,"WORKDAY INC-CLASS A",WDAY,98138H101,117059.00,28365736.88,1.63
2020-12-21,ARKF,"OPENDOOR TECHNOLOGIES INC",OPEN,683712103,877099.00,27409343.75,1.57
2020-12-21,ARKF,"GUIDEWIRE SOFTWARE INC",GWRE,40171V100,187512.00,23519630.16,1.35
2020-12-21,ARKF,"PINDUODUO INC-ADR",PDD,722304102,158868.00,23332943.16,1.34
2020-12-21,ARKF,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,217668.00,22818136.44,1.31
2020-12-21,ARKF,"SCHWAB (CHARLES) CORP",SCHW,808513105,418255.00,21644696.25,1.24
2020-12-21,ARKF,"DISCOVERY LTD",DSY,6177878,1994032.00,20300017.03,1.16
2020-12-21,ARKF,"SHOPIFY INC - CLASS A",SHOP,82509L107,16600.00,19874516.00,1.14
2020-12-21,ARKF,"JD.COM INC-ADR",JD,47215P106,236955.00,19108051.20,1.09
2020-12-21,ARKF,"NVIDIA CORP",NVDA,67066G104,34700.00,18505163.00,1.06
2020-12-21,ARKF,"TELADOC HEALTH INC",TDOC,87918A105,90847.00,18146688.25,1.04
2020-12-21,ARKF,"BASE INC",4477,BKRQ8Q2,189400.00,18147205.42,1.04
2020-12-21,ARKF,"SBI HOLDINGS INC",8473,6309466,621962.00,17847736.08,1.02
2020-12-21,ARKF,"INTERACTIVE BROKERS GRO-CL A",IBKR,45841N107,296633.00,17477616.36,1.00
2020-12-21,ARKF,"HDFC BANK LTD-ADR",HDB,40415F101,239352.00,16359709.20,0.94
2020-12-21,ARKF,"LENDINGCLUB CORP",LC,52603A208,1879598.00,16277318.68,0.93
2020-12-21,ARKF,"TCS GROUP HOLDING-GDR REG S","TCS LI",87238U203,493634.00,15277972.30,0.88
2020-12-21,ARKF,TRANSUNION,TRU,89400J107,139566.00,13835177.58,0.79
2020-12-21,ARKF,"VERISK ANALYTICS INC",VRSK,92345Y106,66691.00,13522934.07,0.77
2020-12-21,ARKF,"KE HOLDINGS INC",BEKE,482497104,195147.00,13039722.54,0.75
2020-12-21,ARKF,"YEAHKA LTD",9923,BL58D39,2790800.00,12977534.99,0.74
2020-12-21,ARKF,"MARKETAXESS HOLDINGS INC",MKTX,57060D108,14493.00,8383330.92,0.48
2020-12-21,ARKF,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,8306799.94,8306799.94,0.48
2020-12-21,ARKF,"JD HEALTH INTERNATIONAL INC",6618,BMW8R04,121125.00,2593582.72,0.15
2020-12-21,ARKF,"JSC KASPI.KZ GDR-REG S",KSPI,BMXZ8G7,23479.00,1361782.00,0.08
2020-12-21,ARKF,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,22863.00,973277.91,0.06
2020-12-21,ARKF,"ZSCALER INC",ZS,98980G102,989.00,197424.18,0.01
2020-12-21,ARKF,"JAPANESE YEN",,CCTJPY,19301446.00,186803.25,0.01
2020-12-21,ARKF,"SOUTH AFRICAN RAND",,CCTZAR,1786969.97,122332.36,0.01
