date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-21,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,3010088.00,502203081.92,7.35
2020-12-21,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,20016038.00,461169515.52,6.75
2020-12-21,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,4031610.00,456136355.40,6.67
2020-12-21,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,2670374.00,405896848.00,5.94
2020-12-21,ARKG,"INVITAE CORP",NVTA,46185L103,6195551.00,309777550.00,4.53
2020-12-21,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,1426022.00,284847894.50,4.17
2020-12-21,ARKG,"PERSONALIS INC",PSNL,71535D106,6393722.00,262206539.22,3.84
2020-12-21,ARKG,"CAREDX INC",CDNA,14167L103,3385789.00,244826402.59,3.58
2020-12-21,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,4905444.00,236099019.72,3.45
2020-12-21,ARKG,"EXACT SCIENCES CORP",EXAS,30063P105,1652518.00,233071138.72,3.41
2020-12-21,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,2418603.00,227493798.18,3.33
2020-12-21,ARKG,"CELLECTIS - ADR",CLLS,15117K103,6051067.00,167130470.54,2.45
2020-12-21,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,1985252.00,166086182.32,2.43
2020-12-21,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,7210581.00,164329140.99,2.40
2020-12-21,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,591478.00,138731164.90,2.03
2020-12-21,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2184178.00,137013485.94,2.00
2020-12-21,ARKG,"INCYTE CORP",INCY,45337C102,1485772.00,129217590.84,1.89
2020-12-21,ARKG,"BERKELEY LIGHTS INC",BLI,084310101,1155526.00,119666272.56,1.75
2020-12-21,ARKG,"CASTLE BIOSCIENCES INC",CSTL,14843C105,1621740.00,116538236.40,1.71
2020-12-21,ARKG,"ALPHABET INC-CL A",GOOGL,02079K305,66507.00,115360381.92,1.69
2020-12-21,ARKG,"ROCHE HOLDINGS LTD-SPONS ADR",RHHBY,771195104,2621713.00,113231784.47,1.66
2020-12-21,ARKG,"TAKEDA PHARMACEUTIC-SP ADR","TAK UN",874060205,6059257.00,112702180.20,1.65
2020-12-21,ARKG,"VERACYTE INC",VCYT,92337F107,2159332.00,110752138.28,1.62
2020-12-21,ARKG,"NOVARTIS AG-SPONSORED ADR",NVS,66987V109,1244035.00,110047336.10,1.61
2020-12-21,ARKG,"REGENERON PHARMACEUTICALS",REGN,75886F107,212798.00,105705278.52,1.55
2020-12-21,ARKG,"IONIS PHARMACEUTICALS INC",IONS,462222100,1792611.00,99203092.74,1.45
2020-12-21,ARKG,"ACCOLADE INC",ACCD,00437E102,1973952.00,98105414.40,1.44
2020-12-21,ARKG,"SCHRODINGER INC",SDGR,80810D103,1163459.00,96229693.89,1.41
2020-12-21,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,3561614.00,87936249.66,1.29
2020-12-21,ARKG,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,85143935.12,85143935.12,1.25
2020-12-21,ARKG,"ADAPTIVE BIOTECHNOLOGIES",ADPT,00650F109,1288271.00,80323696.85,1.18
2020-12-21,ARKG,"COMPUGEN LTD",CGEN,M25722105,5735230.00,77769718.80,1.14
2020-12-21,ARKG,"BEAM THERAPEUTICS INC",BEAM,07373V105,826962.00,73715392.68,1.08
2020-12-21,ARKG,"THERMO FISHER SCIENTIFIC INC",TMO,883556102,157961.00,73116987.68,1.07
2020-12-21,ARKG,"AQUABOUNTY TECHNOLOGIES",AQB,03842K200,7434569.00,69661911.53,1.02
2020-12-21,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,444537.00,66640541.67,0.98
2020-12-21,ARKG,"CODEXIS INC",CDXS,192005106,3303353.00,66562562.95,0.97
2020-12-21,ARKG,"CERUS CORP",CERS,157085101,8174256.00,61306920.00,0.90
2020-12-21,ARKG,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,849904.00,59782247.36,0.87
2020-12-21,ARKG,"GUARDANT HEALTH INC",GH,40131M109,450446.00,58557980.00,0.86
2020-12-21,ARKG,"PHREESIA INC",PHR,71944F106,1097297.00,58705389.50,0.86
2020-12-21,ARKG,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,3167084.00,40760371.08,0.60
2020-12-21,ARKG,"SAREPTA THERAPEUTICS INC",SRPT,803607100,202441.00,35836105.82,0.52
2020-12-21,ARKG,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,3175374.00,19623811.32,0.29
2020-12-21,ARKG,"EVOGENE LTD",EVGN,M4119S104,4594499.00,18240161.03,0.27
2020-12-21,ARKG,"908 DEVICES INC",MASS,65443P102,365428.00,18457768.28,0.27
2020-12-21,ARKG,"LONGVIEW ACQUISITION CORP-A",LGVW,543195101,1257237.00,18795693.15,0.27
2020-12-21,ARKG,"SURFACE ONCOLOGY INC",SURF,86877M209,1963418.00,18436495.02,0.27
2020-12-21,ARKG,"REPARE THERAPEUTICS INC",RPTX,760273102,501800.00,16649724.00,0.24
2020-12-21,ARKG,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,375102.00,5063877.00,0.07
