date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-21,PRNT,"3D SYSTEMS CORP",DDD,88554D205,731810.00,8071864.30,6.89
2020-12-21,PRNT,"SLM SOLUTIONS GROUP AG",AM3D,BMHTHK2,378527.00,7269037.01,6.21
2020-12-21,PRNT,"STRATASYS LTD",SSYS,M85548101,288818.00,6111388.88,5.22
2020-12-21,PRNT,"HP INC",HPQ,40434L105,251579.00,6037896.00,5.16
2020-12-21,PRNT,"PTC INC",PTC,69370C100,48051.00,5772847.14,4.93
2020-12-21,PRNT,"PROTO LABS INC",PRLB,743713109,33898.00,5577237.94,4.76
2020-12-21,PRNT,"TRIMBLE INC",TRMB,896239100,80792.00,5383170.96,4.60
2020-12-21,PRNT,"ALTAIR ENGINEERING INC - A",ALTR,021369103,91843.00,5301177.96,4.53
2020-12-21,PRNT,"MGI DIGITAL GRAPHIC TECHNOLO",ALMDG,B18FJV7,89132.00,5211250.06,4.45
2020-12-21,PRNT,"STRAUMANN HOLDING AG-REG",STMN,7156832,4572.00,5211940.60,4.45
2020-12-21,PRNT,"RENISHAW PLC",RSW,0732358,65791.00,5061935.33,4.32
2020-12-21,PRNT,"AUTODESK INC",ADSK,052769106,16543.00,4977457.84,4.25
2020-12-21,PRNT,"MATERIALISE NV-ADR",MTLS,57667T100,101071.00,4914072.02,4.20
2020-12-21,PRNT,"EXONE CO/THE",XONE,302104104,397441.00,4650059.70,3.97
2020-12-21,PRNT,"DASSAULT SYSTEMES SE",DSY,5330047,22820.00,4461785.07,3.81
2020-12-21,PRNT,"ANSYS INC",ANSS,03662Q105,12017.00,4277451.15,3.65
2020-12-21,PRNT,"MICROSOFT CORP",MSFT,594918104,19195.00,4272615.05,3.65
2020-12-21,PRNT,"ALIGN TECHNOLOGY INC",ALGN,016255101,3634.00,1928600.14,1.65
2020-12-21,PRNT,"HEXAGON AB-B SHS",HEXAB,B1XFTL2,16182.00,1406022.36,1.20
2020-12-21,PRNT,"FARO TECHNOLOGIES INC",FARO,311642102,19215.00,1373872.50,1.17
2020-12-21,PRNT,"AMETEK INC",AME,031100100,11280.00,1332280.80,1.14
2020-12-21,PRNT,"GENERAL ELECTRIC CO",GE,369604103,121923.00,1313110.71,1.12
2020-12-21,PRNT,"KAISER ALUMINUM CORP",KALU,483007704,13395.00,1243859.70,1.06
2020-12-21,PRNT,"ULTRA CLEAN HOLDINGS INC",UCTT,90385V107,34970.00,1142819.60,0.98
2020-12-21,PRNT,"AEROJET ROCKETDYNE HOLDINGS",AJRD,007800105,21479.00,1133446.83,0.97
2020-12-21,PRNT,"BERTRANDT AG",BDT,5130861,22538.00,1108209.31,0.95
2020-12-21,PRNT,"OC OERLIKON CORP AG-REG",OERL,4612757,109148.00,1086488.19,0.93
2020-12-21,PRNT,"ARCONIC CORP",ARNC,03966V107,37217.00,1072593.94,0.92
2020-12-21,PRNT,"MICHELIN (CGDE)",ML,4588364,7923.00,1026764.82,0.88
2020-12-21,PRNT,"MOOG INC-CLASS A",MOG/A,615394202,13029.00,1018867.80,0.87
2020-12-21,PRNT,"LINCOLN ELECTRIC HOLDINGS",LECO,533900106,8498.00,1009732.36,0.86
2020-12-21,PRNT,"SIEMENS AG-REG",SIE,5727973,6575.00,914079.09,0.78
2020-12-21,PRNT,"MEDTRONIC PLC","MDT UN",G5960L103,7892.00,903239.40,0.77
2020-12-21,PRNT,"STRYKER CORP",SYK,863667101,3797.00,891763.42,0.76
2020-12-21,PRNT,"UNITED PARCEL SERVICE-CL B",UPS,911312106,4951.00,854493.09,0.73
2020-12-21,PRNT,"NUVASIVE INC",NUVA,670704105,15974.00,813076.60,0.69
2020-12-21,PRNT,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,629535.17,629535.17,0.54
2020-12-21,PRNT,"ALLEGHENY TECHNOLOGIES INC",ATI,01741R102,13773.00,222571.68,0.19
2020-12-21,PRNT,"CARPENTER TECHNOLOGY",CRS,144285103,6949.00,190472.09,0.16
2020-12-21,PRNT,"HEXCEL CORP",HXL,428291108,3545.00,169344.65,0.14
2020-12-21,PRNT,"VOESTALPINE AG",VOE,4943402,4577.00,163248.35,0.14
2020-12-21,PRNT,"SGL CARBON SE",SGL,4818351,37375.00,165032.23,0.14
2020-12-21,PRNT,"SANDVIK AB",SAND,B1VQ252,6610.00,158957.76,0.14
2020-12-21,PRNT,"TORAY INDUSTRIES INC",3402,6897143,26008.00,155758.53,0.13
2020-12-21,PRNT,"EVONIK INDUSTRIES AG",EVK,B5ZQ9D3,4761.00,153796.68,0.13
2020-12-21,PRNT,"DUPONT DE NEMOURS INC",DD,26614N102,2166.00,152594.70,0.13
2020-12-21,PRNT,"EASTMAN CHEMICAL CO",EMN,277432100,1493.00,153151.94,0.13
2020-12-21,PRNT,"XEROX HOLDINGS CORP","XRX UN",98421M106,6425.00,143791.50,0.12
2020-12-21,PRNT,ARKEMA,AKE,B0Z5YZ2,1159.00,133059.03,0.11
2020-12-21,PRNT,"3M CO",MMM,88579Y101,755.00,132623.30,0.11
2020-12-21,PRNT,"HENKEL AG & CO KGAA VORZUG",HEN3,5076705,1202.00,131144.38,0.11
2020-12-21,PRNT,"KONINKLIJKE DSM NV",DSM,B0HZL93,753.00,127931.53,0.11
