date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-01-28,ARKQ,"TESLA INC",TSLA,88160R101,386853.00,323188601.79,10.94
2021-01-28,ARKQ,"MATERIALISE NV-ADR",MTLS,57667T100,2239595.00,151575789.60,5.13
2021-01-28,ARKQ,"BAIDU INC - SPON ADR",BIDU,056752108,531998.00,130270350.26,4.41
2021-01-28,ARKQ,"TRIMBLE INC",TRMB,896239100,1899523.00,128464740.49,4.35
2021-01-28,ARKQ,"DEERE & CO",DE,244199105,427567.00,125260028.32,4.24
2021-01-28,ARKQ,"JD.COM INC-ADR",JD,47215P106,1357613.00,124099404.33,4.20
2021-01-28,ARKQ,"KRATOS DEFENSE & SECURITY",KTOS,50077B207,3708972.00,103257780.48,3.50
2021-01-28,ARKQ,"ALPHABET INC-CL C",GOOG,02079K107,54673.00,101861813.03,3.45
2021-01-28,ARKQ,"NANO DIMENSION LTD - ADR",NNDM,63008G203,7063981.00,101368127.35,3.43
2021-01-28,ARKQ,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,779434.00,98076180.22,3.32
2021-01-28,ARKQ,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,1729339.00,86172962.37,2.92
2021-01-28,ARKQ,"NXP SEMICONDUCTORS NV",NXPI,N6596X109,524009.00,86110398.97,2.92
2021-01-28,ARKQ,"BYD CO LTD-UNSPONSORED ADR",BYDDY,05606L100,1279197.00,80077732.20,2.71
2021-01-28,ARKQ,"VIRGIN GALACTIC HOLDINGS INC",SPCE,92766K106,1773552.00,76457826.72,2.59
2021-01-28,ARKQ,"KOMATSU LTD -SPONS ADR",KMTUY,500458401,2695326.00,75684754.08,2.56
2021-01-28,ARKQ,"CATERPILLAR INC",CAT,149123101,393363.00,72512535.42,2.45
2021-01-28,ARKQ,"STRATASYS LTD",SSYS,M85548101,1544348.00,67549781.52,2.29
2021-01-28,ARKQ,"AEROVIRONMENT INC",AVAV,008073108,560780.00,67192659.60,2.27
2021-01-28,ARKQ,"WORKHORSE GROUP INC",WKHS,98138J206,1989989.00,65868635.90,2.23
2021-01-28,ARKQ,"TERADYNE INC",TER,880770102,534377.00,64093177.38,2.17
2021-01-28,ARKQ,"SYNOPSYS INC",SNPS,871607107,236917.00,61399409.72,2.08
2021-01-28,ARKQ,"NIU TECHNOLOGIES-SPONS ADR",NIU,65481N100,1313597.00,58455066.50,1.98
2021-01-28,ARKQ,"PROTO LABS INC",PRLB,743713109,258782.00,56794885.54,1.92
2021-01-28,ARKQ,"2U INC",TWOU,90214J101,1201373.00,49292334.19,1.67
2021-01-28,ARKQ,"NVIDIA CORP",NVDA,67066G104,85899.00,44842713.96,1.52
2021-01-28,ARKQ,"FLIR SYSTEMS INC",FLIR,302445101,827654.00,43766343.52,1.48
2021-01-28,ARKQ,"MAGNA INTERNATIONAL INC",MGA,559222401,588476.00,42423234.84,1.44
2021-01-28,ARKQ,"TELEDYNE TECHNOLOGIES INC",TDY,879360105,111643.00,41079041.85,1.39
2021-01-28,ARKQ,"LOCKHEED MARTIN CORP",LMT,539830109,120814.00,39618535.02,1.34
2021-01-28,ARKQ,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,413457.00,37132573.17,1.26
2021-01-28,ARKQ,"INTUITIVE SURGICAL INC",ISRG,46120E602,47549.00,36392102.64,1.23
2021-01-28,ARKQ,"ANSYS INC",ANSS,03662Q105,94410.00,34258556.70,1.16
2021-01-28,ARKQ,"ROCKWELL AUTOMATION INC",ROK,773903109,132364.00,33249836.80,1.13
2021-01-28,ARKQ,"XILINX INC",XLNX,983919101,242846.00,32436940.22,1.10
2021-01-28,ARKQ,"APPLE INC",AAPL,037833100,219102.00,30036693.18,1.02
2021-01-28,ARKQ,"AMAZON.COM INC",AMZN,023135106,9271.00,30015975.02,1.02
2021-01-28,ARKQ,"RAVEN INDUSTRIES INC",RAVN,754212108,871701.00,29585531.94,1.00
2021-01-28,ARKQ,"ELBIT SYSTEMS LTD",ESLT,M3760D101,213187.00,28801563.70,0.98
2021-01-28,ARKQ,"EXONE CO/THE",XONE,302104104,997483.00,25635313.10,0.87
2021-01-28,ARKQ,"AUTODESK INC",ADSK,052769106,81960.00,23294671.20,0.79
2021-01-28,ARKQ,"PACCAR INC",PCAR,693718108,155165.00,14515685.75,0.49
2021-01-28,ARKQ,"HONEYWELL INTERNATIONAL INC",HON,438516106,55452.00,11247883.68,0.38
2021-01-28,ARKQ,"EXPERIENCE INVESTMENT CORP-A",EXPC,30217C109,708344.00,10525991.84,0.36
2021-01-28,ARKQ,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,7079040.42,7079040.42,0.24
2021-01-28,ARKQ,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,197165.00,2588776.45,0.09
2021-01-28,ARKQ,"SPLUNK INC",SPLK,848637104,979.00,164941.92,0.01
