date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-22,ARKW,"TESLA INC",TSLA,88160R101,816540.00,522863223.60,9.47
2020-12-22,ARKW,"ROKU INC",ROKU,77543R102,1137301.00,403412037.71,7.30
2020-12-22,ARKW,"SQUARE INC - A",SQ,852234103,1116402.00,269700395.16,4.88
2020-12-22,ARKW,"TELADOC HEALTH INC",TDOC,87918A105,932038.00,192037109.52,3.48
2020-12-22,ARKW,"GRAYSCALE BITCOIN TRUST BTC",GBTC,389637109,6121671.00,186037581.69,3.37
2020-12-22,ARKW,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,527840.00,169943366.40,3.08
2020-12-22,ARKW,"PURE STORAGE INC - CLASS A",PSTG,74624M102,6962973.00,163351346.58,2.96
2020-12-22,ARKW,"PINTEREST INC- CLASS A",PINS,72352L106,1874460.00,135617181.00,2.46
2020-12-22,ARKW,"FACEBOOK INC-CLASS A",FB,30303M102,480398.00,128309501.82,2.32
2020-12-22,ARKW,"TWILIO INC - A",TWLO,90138F102,337892.00,125273459.00,2.27
2020-12-22,ARKW,"SNAP INC - A",SNAP,83304A106,2358339.00,122845878.51,2.22
2020-12-22,ARKW,"FASTLY INC - CLASS A",FSLY,31188V100,1137070.00,119130823.90,2.16
2020-12-22,ARKW,"PAYPAL HOLDINGS INC",PYPL,70450Y103,487091.00,118601787.59,2.15
2020-12-22,ARKW,"SHOPIFY INC - CLASS A",SHOP,82509L107,92685.00,118366159.80,2.14
2020-12-22,ARKW,"PAGERDUTY INC",PD,69553P100,2517296.00,117457031.36,2.13
2020-12-22,ARKW,"UNITY SOFTWARE INC",U,91332U101,662320.00,114111112.80,2.07
2020-12-22,ARKW,"SEA LTD-ADR",SE,81141R100,557242.00,111810607.30,2.02
2020-12-22,ARKW,"ZILLOW GROUP INC - C",Z,98954M200,781895.00,109981350.70,1.99
2020-12-22,ARKW,"NETFLIX INC",NFLX,64110L106,204240.00,107701879.20,1.95
2020-12-22,ARKW,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,1429425.00,104762558.25,1.90
2020-12-22,ARKW,"LENDINGTREE INC","TREE UW",52603B107,360255.00,99261060.15,1.80
2020-12-22,ARKW,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,873351.00,98828399.16,1.79
2020-12-22,ARKW,"VERACYTE INC",VCYT,92337F107,1670364.00,95494709.88,1.73
2020-12-22,ARKW,"OPENDOOR TECHNOLOGIES INC",OPEN,683712103,2985527.00,88520875.55,1.60
2020-12-22,ARKW,"KE HOLDINGS INC",BEKE,482497104,1274899.00,86259666.34,1.56
2020-12-22,ARKW,"DOCUSIGN INC",DOCU,256163106,341726.00,85978261.60,1.56
2020-12-22,ARKW,"HUYA INC-ADR",HUYA,44852D108,4352846.00,85620480.82,1.55
2020-12-22,ARKW,"2U INC",TWOU,90214J101,1911052.00,79843752.56,1.45
2020-12-22,ARKW,"TRADE DESK INC/THE -CLASS A",TTD,88339J105,81470.00,79117146.40,1.43
2020-12-22,ARKW,"MERCADOLIBRE INC",MELI,58733R102,44732.00,77493269.48,1.40
2020-12-22,ARKW,"PELOTON INTERACTIVE INC-A",PTON,70614W100,440562.00,71023000.02,1.29
2020-12-22,ARKW,"AGORA INC-ADR",API,00851L103,1567699.00,69574481.62,1.26
2020-12-22,ARKW,"CROWDSTRIKE HOLDINGS INC - A",CRWD,22788C105,305379.00,68679737.10,1.24
2020-12-22,ARKW,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,864314.00,67113982.10,1.21
2020-12-22,ARKW,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,153528.00,62792952.00,1.14
2020-12-22,ARKW,"CLOUDFLARE INC - CLASS A",NET,18915M107,723929.00,62663294.24,1.13
2020-12-22,ARKW,"HUBSPOT INC",HUBS,443573100,143051.00,59826789.22,1.08
2020-12-22,ARKW,"SPLUNK INC",SPLK,848637104,319457.00,56543889.00,1.02
2020-12-22,ARKW,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,543912.00,56534213.28,1.02
2020-12-22,ARKW,"APPLE INC",AAPL,037833100,422243.00,55685406.84,1.01
2020-12-22,ARKW,"NVIDIA CORP",NVDA,67066G104,103894.00,55181220.22,1.00
2020-12-22,ARKW,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,214126.00,54779854.58,0.99
2020-12-22,ARKW,"JD.COM INC-ADR",JD,47215P106,662298.00,54831651.42,0.99
2020-12-22,ARKW,"ATLASSIAN CORP PLC-CLASS A",TEAM,G06242104,219031.00,54102847.31,0.98
2020-12-22,ARKW,"ADOBE INC",ADBE,00724F101,107464.00,54180124.88,0.98
2020-12-22,ARKW,"ADYEN NV-UNSPON ADR",ADYEY,00783V104,1126153.00,53075590.89,0.96
2020-12-22,ARKW,"OKTA INC",OKTA,679295105,182595.00,52149132.00,0.94
2020-12-22,ARKW,"SALESFORCE.COM INC",CRM,79466L302,222992.00,51549060.64,0.93
2020-12-22,ARKW,"SYNOPSYS INC",SNPS,871607107,181830.00,46921231.50,0.85
2020-12-22,ARKW,"LENDINGCLUB CORP",LC,52603A208,4673794.00,39540297.24,0.72
2020-12-22,ARKW,"PALANTIR TECHNOLOGIES INC-A",PLTR,69608A108,1315291.00,36880759.64,0.67
2020-12-22,ARKW,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,22505240.61,22505240.61,0.41
