date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-02,ARKK,"TESLA INC",TSLA,88160R101,2376863.00,1352007211.66,10.04
2020-12-02,ARKK,"ROKU INC",ROKU,77543R102,3099274.00,871918754.42,6.47
2020-12-02,ARKK,"INVITAE CORP",NVTA,46185L103,17598486.00,868485284.10,6.45
2020-12-02,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,6394094.00,841079124.76,6.25
2020-12-02,ARKK,"SQUARE INC - A",SQ,852234103,3600783.00,727358166.00,5.40
2020-12-02,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,2737567.00,533907692.01,3.96
2020-12-02,ARKK,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,9870075.00,421550903.25,3.13
2020-12-02,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,1294826.00,415496715.14,3.09
2020-12-02,ARKK,"PROTO LABS INC",PRLB,743713109,2943237.00,393863975.34,2.92
2020-12-02,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,3535749.00,378678717.90,2.81
2020-12-02,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,18432447.00,351138115.35,2.61
2020-12-02,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,6938502.00,286698902.64,2.13
2020-12-02,ARKK,"TWILIO INC - A",TWLO,90138F102,860212.00,275560312.08,2.05
2020-12-02,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6654627.00,273372077.16,2.03
2020-12-02,ARKK,"VERACYTE INC",VCYT,92337F107,4892828.00,269496966.24,2.00
2020-12-02,ARKK,"LENDINGTREE INC","TREE UW",52603B107,1120903.00,267032721.69,1.98
2020-12-02,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,5887929.00,265427839.32,1.97
2020-12-02,ARKK,"2U INC",TWOU,90214J101,8120745.00,262218856.05,1.95
2020-12-02,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,2618119.00,260607565.26,1.94
2020-12-02,ARKK,"PAGERDUTY INC",PD,69553P100,7613933.00,261005623.24,1.94
2020-12-02,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,2094939.00,241064630.73,1.79
2020-12-02,ARKK,"EXACT SCIENCES CORP",EXAS,30063P105,1872043.00,232900869.63,1.73
2020-12-02,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,7140537.00,225355347.72,1.67
2020-12-02,ARKK,"SERES THERAPEUTICS INC",MCRB,81750R102,8501171.00,213634427.23,1.59
2020-12-02,ARKK,"DOCUSIGN INC",DOCU,256163106,940555.00,204758823.50,1.52
2020-12-02,ARKK,"PAYPAL HOLDINGS INC",PYPL,70450Y103,946691.00,201228638.96,1.49
2020-12-02,ARKK,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,1675761.00,178569092.16,1.33
2020-12-02,ARKK,"UNITY SOFTWARE INC",U,91332U101,1161195.00,163786554.75,1.22
2020-12-02,ARKK,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,2313607.00,158204446.66,1.17
2020-12-02,ARKK,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,345409.00,142605559.74,1.06
2020-12-02,ARKK,"SHOPIFY INC - CLASS A",SHOP,82509L107,132486.00,143010687.84,1.06
2020-12-02,ARKK,"SPLUNK INC",SPLK,848637104,673447.00,138669471.77,1.03
2020-12-02,ARKK,"COMPUGEN LTD",CGEN,M25722105,10940184.00,137408711.04,1.02
2020-12-02,ARKK,"KE HOLDINGS INC",BEKE,482497104,2187279.00,137076774.93,1.02
2020-12-02,ARKK,"CERUS CORP",CERS,157085101,19218009.00,135294783.36,1.00
2020-12-02,ARKK,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,7406677.00,133320186.00,0.99
2020-12-02,ARKK,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,3969246.00,130548500.94,0.97
2020-12-02,ARKK,"PINTEREST INC- CLASS A",PINS,72352L106,1868575.00,127081785.75,0.94
2020-12-02,ARKK,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,1675703.00,124839873.50,0.93
2020-12-02,ARKK,"SYNOPSYS INC",SNPS,871607107,551663.00,123969709.36,0.92
2020-12-02,ARKK,"STRATASYS LTD",SSYS,M85548101,7107018.00,123662113.20,0.92
2020-12-02,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,2183759.00,123404221.09,0.92
2020-12-02,ARKK,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,112845981.65,112845981.65,0.84
2020-12-02,ARKK,"HUYA INC-ADR",HUYA,44852D108,5247823.00,103592026.02,0.77
2020-12-02,ARKK,"SEA LTD-ADR",SE,81141R100,356470.00,65547703.60,0.49
2020-12-02,ARKK,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,5097545.00,38996219.25,0.29
2020-12-02,ARKK,"EXONE CO/THE",XONE,302104104,1431281.00,16559921.17,0.12
2020-12-02,ARKK,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,835271.00,6932749.30,0.05
2020-12-02,ARKK,"DOUYU INTERNATIONAL HOLD-ADR",DOYU,25985W105,375391.00,4651094.49,0.03
