date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-02,ARKQ,"TESLA INC",TSLA,88160R101,233155.00,132623227.10,11.67
2020-12-02,ARKQ,"MATERIALISE NV-ADR",MTLS,57667T100,1713864.00,77260989.12,6.80
2020-12-02,ARKQ,"ALPHABET INC-CL C",GOOG,02079K107,27117.00,49568520.15,4.36
2020-12-02,ARKQ,"TRIMBLE INC",TRMB,896239100,757102.00,45933378.34,4.04
2020-12-02,ARKQ,"DEERE & CO",DE,244199105,159471.00,41302989.00,3.64
2020-12-02,ARKQ,"JD.COM INC-ADR",JD,47215P106,471466.00,39782301.08,3.50
2020-12-02,ARKQ,"PROTO LABS INC",PRLB,743713109,291737.00,39040245.34,3.44
2020-12-02,ARKQ,"2U INC",TWOU,90214J101,1201373.00,38792334.17,3.41
2020-12-02,ARKQ,"NXP SEMICONDUCTORS NV",NXPI,N6596X109,240233.00,38567005.82,3.39
2020-12-02,ARKQ,"FLIR SYSTEMS INC",FLIR,302445101,939447.00,37596668.94,3.31
2020-12-02,ARKQ,"KRATOS DEFENSE & SECURITY",KTOS,50077B207,1642568.00,35594448.56,3.13
2020-12-02,ARKQ,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,353167.00,35154243.18,3.09
2020-12-02,ARKQ,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,1059712.00,34853927.68,3.07
2020-12-02,ARKQ,"CATERPILLAR INC",CAT,149123101,183530.00,31910361.10,2.81
2020-12-02,ARKQ,"STRATASYS LTD",SSYS,M85548101,1693400.00,29465160.00,2.59
2020-12-02,ARKQ,"XILINX INC",XLNX,983919101,197377.00,29036130.47,2.56
2020-12-02,ARKQ,"BYD CO LTD-UNSPONSORED ADR",BYDDY,05606L100,635718.00,28937883.36,2.55
2020-12-02,ARKQ,"WORKHORSE GROUP INC",WKHS,98138J206,1359180.00,27768047.40,2.44
2020-12-02,ARKQ,"VIRGIN GALACTIC HOLDINGS INC",SPCE,92766K106,1005945.00,27693665.85,2.44
2020-12-02,ARKQ,"AEROVIRONMENT INC",AVAV,008073108,299110.00,26160160.60,2.30
2020-12-02,ARKQ,"KOMATSU LTD -SPONS ADR",KMTUY,500458401,1011468.00,26065429.21,2.29
2020-12-02,ARKQ,"BAIDU INC - SPON ADR",BIDU,056752108,159484.00,22917850.80,2.02
2020-12-02,ARKQ,"NANO DIMENSION LTD - ADR",NNDM,63008G203,3510292.00,22465868.80,1.98
2020-12-02,ARKQ,"SYNOPSYS INC",SNPS,871607107,91199.00,20494239.28,1.80
2020-12-02,ARKQ,"TERADYNE INC",TER,880770102,175039.00,19947444.44,1.76
2020-12-02,ARKQ,"SPLUNK INC",SPLK,848637104,96068.00,19781361.88,1.74
2020-12-02,ARKQ,"ANSYS INC",ANSS,03662Q105,46934.00,15719604.62,1.38
2020-12-02,ARKQ,"AMAZON.COM INC",AMZN,023135106,4623.00,14809919.19,1.30
2020-12-02,ARKQ,"INTUITIVE SURGICAL INC",ISRG,46120E602,19026.00,14293853.28,1.26
2020-12-02,ARKQ,"NIU TECHNOLOGIES-SPONS ADR",NIU,65481N100,478734.00,14165739.06,1.25
2020-12-02,ARKQ,"EXONE CO/THE",XONE,302104104,997483.00,11540878.31,1.02
2020-12-02,ARKQ,"NVIDIA CORP",NVDA,67066G104,21328.00,11555083.84,1.02
2020-12-02,ARKQ,"ELBIT SYSTEMS LTD",ESLT,M3760D101,94354.00,11528171.72,1.01
2020-12-02,ARKQ,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,152522.00,11362889.00,1.00
2020-12-02,ARKQ,"AUTODESK INC",ADSK,052769106,40792.00,11301831.52,0.99
2020-12-02,ARKQ,"APPLE INC",AAPL,037833100,85142.00,10479277.36,0.92
2020-12-02,ARKQ,"ROCKWELL AUTOMATION INC",ROK,773903109,41112.00,10141919.28,0.89
2020-12-02,ARKQ,"RAVEN INDUSTRIES INC",RAVN,754212108,306145.00,7923032.60,0.70
2020-12-02,ARKQ,"HONEYWELL INTERNATIONAL INC",HON,438516106,27564.00,5733312.00,0.50
2020-12-02,ARKQ,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,5127238.99,5127238.99,0.45
2020-12-02,ARKQ,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,197165.00,1636469.50,0.14
