date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-01-14,ARKF,"SQUARE INC - A",SQ,852234103,1053777.00,245308747.83,10.26
2021-01-14,ARKF,"MERCADOLIBRE INC",MELI,58733R102,61599.00,114113995.47,4.77
2021-01-14,ARKF,"ZILLOW GROUP INC - C",Z,98954M200,766622.00,110163581.40,4.61
2021-01-14,ARKF,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,1318899.00,106567039.20,4.46
2021-01-14,ARKF,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,847229.00,97956616.98,4.10
2021-01-14,ARKF,"SEA LTD-ADR",SE,81141R100,413804.00,95034226.64,3.97
2021-01-14,ARKF,"PINTEREST INC- CLASS A",PINS,72352L106,1316542.00,93421820.32,3.91
2021-01-14,ARKF,"PAYPAL HOLDINGS INC",PYPL,70450Y103,362815.00,87822998.90,3.67
2021-01-14,ARKF,"ADYEN NV",ADYEN,BZ1HM42,36594.00,79118673.45,3.31
2021-01-14,ARKF,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,287541.00,69866712.18,2.92
2021-01-14,ARKF,"MEITUAN-CLASS B",3690,BGJW376,1648015.00,66572294.30,2.78
2021-01-14,ARKF,"TWILIO INC - A",TWLO,90138F102,170534.00,65672643.40,2.75
2021-01-14,ARKF,"DOCUSIGN INC",DOCU,256163106,231148.00,57844787.00,2.42
2021-01-14,ARKF,"AMAZON.COM INC",AMZN,023135106,18406.00,57564212.82,2.41
2021-01-14,ARKF,"LIGHTSPEED POS INC-SUB VOTE",LSPD,BGHVW01,747396.00,55920148.61,2.34
2021-01-14,ARKF,"LENDINGTREE INC","TREE UW",52603B107,172402.00,54039406.90,2.26
2021-01-14,ARKF,"SNAP INC - A",SNAP,83304A106,1090250.00,53454957.50,2.24
2021-01-14,ARKF,"SILVERGATE CAPITAL CORP-CL A",SI,82837P408,714507.00,51780322.29,2.17
2021-01-14,ARKF,"APPLE INC",AAPL,037833100,389964.00,50270259.24,2.10
2021-01-14,ARKF,"Z HOLDINGS CORP",4689,6084848,7261707.00,49496679.95,2.07
2021-01-14,ARKF,"SHOPIFY INC - CLASS A",SHOP,82509L107,41018.00,48354479.48,2.02
2021-01-14,ARKF,"ZHONGAN ONLINE P&C INSURAN-H",6060,BYZQ099,8943945.00,45738605.80,1.91
2021-01-14,ARKF,"SPLUNK INC",SPLK,848637104,253354.00,43310866.30,1.81
2021-01-14,ARKF,"WORKDAY INC-CLASS A",WDAY,98138H101,188801.00,42920131.33,1.79
2021-01-14,ARKF,"FACEBOOK INC-CLASS A",FB,30303M102,168168.00,41308787.52,1.73
2021-01-14,ARKF,"INTUIT INC",INTU,461202103,101408.00,37065638.08,1.55
2021-01-14,ARKF,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,287133.00,36307967.85,1.52
2021-01-14,ARKF,"PINDUODUO INC-ADR",PDD,722304102,209579.00,35054183.54,1.47
2021-01-14,ARKF,"SCHWAB (CHARLES) CORP",SCHW,808513105,551764.00,32736158.12,1.37
2021-01-14,ARKF,"TCS GROUP HOLDING-GDR REG S","TCS LI",87238U203,777375.00,32299931.25,1.35
2021-01-14,ARKF,"TELADOC HEALTH INC",TDOC,87918A105,141192.00,31844443.68,1.33
2021-01-14,ARKF,"GUIDEWIRE SOFTWARE INC",GWRE,40171V100,247403.00,30999595.90,1.30
2021-01-14,ARKF,"OPENDOOR TECHNOLOGIES INC",OPEN,683712103,1139528.00,30231677.84,1.26
2021-01-14,ARKF,"YEAHKA LTD",9923,BL58D39,4824000.00,29118148.93,1.22
2021-01-14,ARKF,"JD.COM INC-ADR",JD,47215P106,312562.00,27893032.88,1.17
2021-01-14,ARKF,"BASE INC",4477,BKRQ8Q2,255700.00,24655288.79,1.03
2021-01-14,ARKF,"KE HOLDINGS INC",BEKE,482497104,391677.00,24495479.58,1.02
2021-01-14,ARKF,"DISCOVERY LTD",DSY,6177878,2630337.00,24483607.13,1.02
2021-01-14,ARKF,"NVIDIA CORP",NVDA,67066G104,45750.00,24156457.50,1.01
2021-01-14,ARKF,"HDFC BANK LTD-ADR",HDB,40415F101,315782.00,23895223.94,1.00
2021-01-14,ARKF,"LENDINGCLUB CORP",LC,52603A208,1879598.00,21145477.50,0.88
2021-01-14,ARKF,"VERISK ANALYTICS INC",VRSK,92345Y106,87964.00,17054460.32,0.71
2021-01-14,ARKF,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,11383849.38,11383849.38,0.48
2021-01-14,ARKF,"MARKETAXESS HOLDINGS INC",MKTX,57060D108,19134.00,9798138.72,0.41
2021-01-14,ARKF,"JSC KASPI.KZ GDR-REG S",KSPI,BMXZ8G7,47515.00,3050463.00,0.13
