date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-09,ARKK,"TESLA INC",TSLA,88160R101,2503355.00,1513228030.40,10.09
2020-12-09,ARKK,"ROKU INC",ROKU,77543R102,3264151.00,999580960.73,6.67
2020-12-09,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,6576266.00,964277883.58,6.43
2020-12-09,ARKK,"INVITAE CORP",NVTA,46185L103,17598486.00,925328393.88,6.17
2020-12-09,ARKK,"SQUARE INC - A",SQ,852234103,3792400.00,785178496.00,5.24
2020-12-09,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,3036586.00,583874756.08,3.89
2020-12-09,ARKK,"PROTO LABS INC",PRLB,743713109,3099828.00,467299071.00,3.12
2020-12-09,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,1363680.00,453355416.00,3.02
2020-12-09,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,3723836.00,436545294.28,2.91
2020-12-09,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,19413194.00,410200789.22,2.74
2020-12-09,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,7140537.00,361168361.46,2.41
2020-12-09,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,7307691.00,337469170.38,2.25
2020-12-09,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6654627.00,324146881.17,2.16
2020-12-09,ARKK,"TWILIO INC - A",TWLO,90138F102,1012190.00,316349862.60,2.11
2020-12-09,ARKK,"LENDINGTREE INC","TREE UW",52603B107,1180593.00,314332886.25,2.10
2020-12-09,ARKK,"PAGERDUTY INC",PD,69553P100,7613933.00,313846318.26,2.09
2020-12-09,ARKK,"EXACT SCIENCES CORP",EXAS,30063P105,2398512.00,312598068.96,2.08
2020-12-09,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,2206445.00,310446811.50,2.07
2020-12-09,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,2888529.00,301620198.18,2.01
2020-12-09,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,6055685.00,280862670.30,1.87
2020-12-09,ARKK,"VERACYTE INC",VCYT,92337F107,5032228.00,276068028.08,1.84
2020-12-09,ARKK,"2U INC",TWOU,90214J101,8120745.00,265223531.70,1.77
2020-12-09,ARKK,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,2296536.00,253009371.12,1.69
2020-12-09,ARKK,"DOCUSIGN INC",DOCU,256163106,1094216.00,241788909.52,1.61
2020-12-09,ARKK,"KE HOLDINGS INC",BEKE,482497104,3162798.00,212540025.60,1.42
2020-12-09,ARKK,"PAYPAL HOLDINGS INC",PYPL,70450Y103,997110.00,210190788.00,1.40
2020-12-09,ARKK,"SERES THERAPEUTICS INC",MCRB,81750R102,8501171.00,203007963.48,1.35
2020-12-09,ARKK,"UNITY SOFTWARE INC",U,91332U101,1223018.00,185898736.00,1.24
2020-12-09,ARKK,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,459873.00,177216659.28,1.18
2020-12-09,ARKK,"SHOPIFY INC - CLASS A",SHOP,82509L107,166486.00,172844100.34,1.15
2020-12-09,ARKK,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,2436718.00,170826115.39,1.14
2020-12-09,ARKK,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,7617703.00,159895585.97,1.07
2020-12-09,ARKK,"SEA LTD-ADR",SE,81141R100,754792.00,152981242.56,1.02
2020-12-09,ARKK,"SPLUNK INC",SPLK,848637104,931993.00,145008790.87,0.97
2020-12-09,ARKK,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,4180447.00,144141812.56,0.96
2020-12-09,ARKK,"CERUS CORP",CERS,157085101,19218009.00,143366347.14,0.96
2020-12-09,ARKK,"COMPUGEN LTD",CGEN,M25722105,10940184.00,137518112.88,0.92
2020-12-09,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,2141114.00,135040059.98,0.90
2020-12-09,ARKK,"PINTEREST INC- CLASS A",PINS,72352L106,1968016.00,134750055.52,0.90
2020-12-09,ARKK,"STRATASYS LTD",SSYS,M85548101,7107018.00,135601903.44,0.90
2020-12-09,ARKK,"SYNOPSYS INC",SNPS,871607107,581000.00,135239370.00,0.90
2020-12-09,ARKK,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,1764857.00,131640683.63,0.88
2020-12-09,ARKK,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,2785572.00,117244725.48,0.78
2020-12-09,ARKK,"HUYA INC-ADR",HUYA,44852D108,5527096.00,110984087.68,0.74
2020-12-09,ARKK,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,61175047.63,61175047.63,0.41
2020-12-09,ARKK,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,5097545.00,50057891.90,0.33
2020-12-09,ARKK,"EXONE CO/THE",XONE,302104104,1276693.00,15001142.75,0.10
2020-12-09,ARKK,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,835271.00,6473350.25,0.04
