date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-09,ARKQ,"TESLA INC",TSLA,88160R101,244536.00,147817121.28,11.68
2020-12-09,ARKQ,"MATERIALISE NV-ADR",MTLS,57667T100,1796235.00,83309379.30,6.58
2020-12-09,ARKQ,"ALPHABET INC-CL C",GOOG,02079K107,29524.00,52674654.12,4.16
2020-12-09,ARKQ,"TRIMBLE INC",TRMB,896239100,824037.00,52112099.88,4.12
2020-12-09,ARKQ,"DEERE & CO",DE,244199105,198686.00,50631153.38,4.00
2020-12-09,ARKQ,"PROTO LABS INC",PRLB,743713109,317523.00,47866592.25,3.78
2020-12-09,ARKQ,"FLIR SYSTEMS INC",FLIR,302445101,1022506.00,42618050.08,3.37
2020-12-09,ARKQ,"KRATOS DEFENSE & SECURITY",KTOS,50077B207,1787799.00,42406592.28,3.35
2020-12-09,ARKQ,"JD.COM INC-ADR",JD,47215P106,513142.00,41985278.44,3.32
2020-12-09,ARKQ,"NXP SEMICONDUCTORS NV",NXPI,N6596X109,261464.00,41133516.48,3.25
2020-12-09,ARKQ,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,384400.00,40139048.00,3.17
2020-12-09,ARKQ,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,1153414.00,39769714.72,3.14
2020-12-09,ARKQ,"2U INC",TWOU,90214J101,1201373.00,39236842.18,3.10
2020-12-09,ARKQ,"CATERPILLAR INC",CAT,149123101,199764.00,35971503.48,2.84
2020-12-09,ARKQ,"VIRGIN GALACTIC HOLDINGS INC",SPCE,92766K106,1077191.00,34610146.83,2.73
2020-12-09,ARKQ,"STRATASYS LTD",SSYS,M85548101,1693400.00,32310072.00,2.55
2020-12-09,ARKQ,"WORKHORSE GROUP INC",WKHS,98138J206,1479355.00,31125629.20,2.46
2020-12-09,ARKQ,"BYD CO LTD-UNSPONSORED ADR",BYDDY,05606L100,691923.00,31164211.92,2.46
2020-12-09,ARKQ,"XILINX INC",XLNX,983919101,214835.00,30377669.00,2.40
2020-12-09,ARKQ,"KOMATSU LTD -SPONS ADR",KMTUY,500458401,1100900.00,28806149.40,2.28
2020-12-09,ARKQ,"AEROVIRONMENT INC",AVAV,008073108,325558.00,28792349.52,2.27
2020-12-09,ARKQ,"BAIDU INC - SPON ADR",BIDU,056752108,173578.00,26312689.02,2.08
2020-12-09,ARKQ,"NANO DIMENSION LTD - ADR",NNDM,63008G203,3820687.00,25483982.29,2.01
2020-12-09,ARKQ,"SYNOPSYS INC",SNPS,871607107,99261.00,23104982.97,1.83
2020-12-09,ARKQ,"TERADYNE INC",TER,880770102,190521.00,21723204.42,1.72
2020-12-09,ARKQ,"SPLUNK INC",SPLK,848637104,138594.00,21563840.46,1.70
2020-12-09,ARKQ,"ANSYS INC",ANSS,03662Q105,51081.00,17089148.55,1.35
2020-12-09,ARKQ,"NIU TECHNOLOGIES-SPONS ADR",NIU,65481N100,610370.00,16821797.20,1.33
2020-12-09,ARKQ,"AMAZON.COM INC",AMZN,023135106,5029.00,15611021.80,1.23
2020-12-09,ARKQ,"INTUITIVE SURGICAL INC",ISRG,46120E602,20708.00,15603685.08,1.23
2020-12-09,ARKQ,"RAVEN INDUSTRIES INC",RAVN,754212108,395217.00,12635087.49,1.00
2020-12-09,ARKQ,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,166007.00,12382462.13,0.98
2020-12-09,ARKQ,"AUTODESK INC",ADSK,052769106,44388.00,12402894.96,0.98
2020-12-09,ARKQ,"ELBIT SYSTEMS LTD",ESLT,M3760D101,102706.00,12277475.24,0.97
2020-12-09,ARKQ,"NVIDIA CORP",NVDA,67066G104,23213.00,12006459.99,0.95
2020-12-09,ARKQ,"EXONE CO/THE",XONE,302104104,997483.00,11720425.25,0.93
2020-12-09,ARKQ,"APPLE INC",AAPL,037833100,92678.00,11286326.84,0.89
2020-12-09,ARKQ,"ROCKWELL AUTOMATION INC",ROK,773903109,44737.00,11241513.36,0.89
2020-12-09,ARKQ,"HONEYWELL INTERNATIONAL INC",HON,438516106,30000.00,6367200.00,0.50
2020-12-09,ARKQ,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,3813868.23,3813868.23,0.30
2020-12-09,ARKQ,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,197165.00,1528028.75,0.12
