date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-02-01,ARKF,"SQUARE INC - A",SQ,852234103,1143928.00,253883380.32,9.00
2021-02-01,ARKF,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,1507685.00,141586698.35,5.02
2021-02-01,ARKF,"ZILLOW GROUP INC - C",Z,98954M200,876381.00,120108016.05,4.26
2021-02-01,ARKF,"MERCADOLIBRE INC",MELI,58733R102,61382.00,116428763.78,4.13
2021-02-01,ARKF,"SEA LTD-ADR",SE,81141R100,473047.00,110470665.91,3.91
2021-02-01,ARKF,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,968491.00,109836564.31,3.89
2021-02-01,ARKF,"PINTEREST INC- CLASS A",PINS,72352L106,1505015.00,106434660.80,3.77
2021-02-01,ARKF,"PAYPAL HOLDINGS INC",PYPL,70450Y103,414747.00,100306561.95,3.55
2021-02-01,ARKF,"ADYEN NV",ADYEN,BZ1HM42,41834.00,89313867.28,3.16
2021-02-01,ARKF,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,328731.00,87011808.39,3.08
2021-02-01,ARKF,"MEITUAN-CLASS B",3690,BGJW376,1685886.00,85021659.21,3.01
2021-02-01,ARKF,"SILVERGATE CAPITAL CORP-CL A",SI,82837P408,816799.00,77808272.74,2.76
2021-02-01,ARKF,"TWILIO INC - A",TWLO,90138F102,194981.00,72445190.55,2.57
2021-02-01,ARKF,"SNAP INC - A",SNAP,83304A106,1246308.00,70852609.80,2.51
2021-02-01,ARKF,"YEAHKA LTD",9923,BL58D39,6771200.00,70654329.24,2.50
2021-02-01,ARKF,"AMAZON.COM INC",AMZN,023135106,21026.00,70287394.88,2.49
2021-02-01,ARKF,"ZHONGAN ONLINE P&C INSURAN-H",6060,BYZQ099,10225245.00,63766828.20,2.26
2021-02-01,ARKF,"Z HOLDINGS CORP",4689,6084848,9527230.00,61345357.86,2.17
2021-02-01,ARKF,"DOCUSIGN INC",DOCU,256163106,264241.00,60812423.74,2.15
2021-02-01,ARKF,"LIGHTSPEED POS INC-SUB VOTE",LSPD,BGHVW01,852196.00,60439526.61,2.14
2021-02-01,ARKF,"APPLE INC",AAPL,037833100,445801.00,59799746.14,2.12
2021-02-01,ARKF,"LENDINGTREE INC","TREE UW",52603B107,172402.00,55277253.26,1.96
2021-02-01,ARKF,"SHOPIFY INC - CLASS A",SHOP,82509L107,46888.00,53683477.84,1.90
2021-02-01,ARKF,"WORKDAY INC-CLASS A",WDAY,98138H101,215868.00,51093796.92,1.81
2021-02-01,ARKF,"FACEBOOK INC-CLASS A",FB,30303M102,192222.00,50364086.22,1.78
2021-02-01,ARKF,"SPLUNK INC",SPLK,848637104,289596.00,49703361.48,1.76
2021-02-01,ARKF,"OPENDOOR TECHNOLOGIES INC",OPEN,683712103,1758100.00,46150125.00,1.64
2021-02-01,ARKF,"INTUIT INC",INTU,461202103,115924.00,43306887.92,1.53
2021-02-01,ARKF,"TELADOC HEALTH INC",TDOC,87918A105,161424.00,42632078.40,1.51
2021-02-01,ARKF,"PINDUODUO INC-ADR",PDD,722304102,239620.00,41684295.20,1.48
2021-02-01,ARKF,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,328265.00,41578044.90,1.47
2021-02-01,ARKF,"JD.COM INC-ADR",JD,47215P106,444922.00,40608030.94,1.44
2021-02-01,ARKF,"TCS GROUP HOLDING-GDR REG S","TCS LI",87238U203,888675.00,37635386.25,1.33
2021-02-01,ARKF,"SCHWAB (CHARLES) CORP",SCHW,808513105,630763.00,33663821.31,1.19
2021-02-01,ARKF,"GUIDEWIRE SOFTWARE INC",GWRE,40171V100,282854.00,32723379.26,1.16
2021-02-01,ARKF,"BASE INC",4477,BKRQ8Q2,295000.00,30524510.50,1.08
2021-02-01,ARKF,"HDFC BANK LTD-ADR",HDB,40415F101,361027.00,28160106.00,1.00
2021-02-01,ARKF,"NVIDIA CORP",NVDA,67066G104,52300.00,27691804.00,0.98
2021-02-01,ARKF,"KE HOLDINGS INC",BEKE,482497104,447770.00,27300536.90,0.97
2021-02-01,ARKF,"DISCOVERY LTD",DSY,6177878,3007060.00,25488722.48,0.90
2021-02-01,ARKF,"LENDINGCLUB CORP",LC,52603A208,1879598.00,21126681.52,0.75
2021-02-01,ARKF,"VERISK ANALYTICS INC",VRSK,92345Y106,100520.00,18690688.80,0.66
2021-02-01,ARKF,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,18345752.68,18345752.68,0.65
2021-02-01,ARKF,"MARKETAXESS HOLDINGS INC",MKTX,57060D108,21885.00,12446656.05,0.44
2021-02-01,ARKF,"JSC KASPI.KZ GDR-REG S",KSPI,BMXZ8G7,54327.00,3525822.30,0.12
