date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-01-11,ARKQ,"TESLA INC",TSLA,88160R101,326879.00,265160976.01,11.97
2021-01-11,ARKQ,"MATERIALISE NV-ADR",MTLS,57667T100,2446618.00,156852679.98,7.08
2021-01-11,ARKQ,"TRIMBLE INC",TRMB,896239100,1513871.00,110633692.68,5.00
2021-01-11,ARKQ,"DEERE & CO",DE,244199105,327709.00,96647938.28,4.36
2021-01-11,ARKQ,"JD.COM INC-ADR",JD,47215P106,886140.00,80089333.20,3.62
2021-01-11,ARKQ,"ALPHABET INC-CL C",GOOG,02079K107,43551.00,76942422.72,3.47
2021-01-11,ARKQ,"KRATOS DEFENSE & SECURITY",KTOS,50077B207,2807969.00,74018062.84,3.34
2021-01-11,ARKQ,"BAIDU INC - SPON ADR",BIDU,056752108,334280.00,73391174.00,3.31
2021-01-11,ARKQ,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,1633539.00,70323853.95,3.18
2021-01-11,ARKQ,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,566413.00,69442233.80,3.14
2021-01-11,ARKQ,"NXP SEMICONDUCTORS NV",NXPI,N6596X109,385213.00,66722743.73,3.01
2021-01-11,ARKQ,"BYD CO LTD-UNSPONSORED ADR",BYDDY,05606L100,1019486.00,65705872.70,2.97
2021-01-11,ARKQ,"FLIR SYSTEMS INC",FLIR,302445101,1082996.00,57550407.44,2.60
2021-01-11,ARKQ,"CATERPILLAR INC",CAT,149123101,294404.00,57073159.44,2.58
2021-01-11,ARKQ,"WORKHORSE GROUP INC",WKHS,98138J206,2179802.00,56151699.52,2.54
2021-01-11,ARKQ,"NANO DIMENSION LTD - ADR",NNDM,63008G203,5629727.00,52300163.83,2.36
2021-01-11,ARKQ,"2U INC",TWOU,90214J101,1201373.00,52139588.20,2.35
2021-01-11,ARKQ,"KOMATSU LTD -SPONS ADR",KMTUY,500458401,1759096.00,51805377.20,2.34
2021-01-11,ARKQ,"PROTO LABS INC",PRLB,743713109,280592.00,51020043.36,2.30
2021-01-11,ARKQ,"STRATASYS LTD",SSYS,M85548101,1544348.00,45558266.00,2.06
2021-01-11,ARKQ,"AEROVIRONMENT INC",AVAV,008073108,479686.00,44677954.04,2.02
2021-01-11,ARKQ,"VIRGIN GALACTIC HOLDINGS INC",SPCE,92766K106,1587258.00,39554469.36,1.79
2021-01-11,ARKQ,"NIU TECHNOLOGIES-SPONS ADR",NIU,65481N100,1046885.00,38253177.90,1.73
2021-01-11,ARKQ,"SYNOPSYS INC",SNPS,871607107,146243.00,38086064.49,1.72
2021-01-11,ARKQ,"TERADYNE INC",TER,880770102,280767.00,38100081.90,1.72
2021-01-11,ARKQ,"MAGNA INTERNATIONAL INC",MGA,559222401,422474.00,31558807.80,1.43
2021-01-11,ARKQ,"XILINX INC",XLNX,983919101,193537.00,29239569.96,1.32
2021-01-11,ARKQ,"NVIDIA CORP",NVDA,67066G104,53137.00,28952225.82,1.31
2021-01-11,ARKQ,"ANSYS INC",ANSS,03662Q105,75248.00,28092335.84,1.27
2021-01-11,ARKQ,"RAVEN INDUSTRIES INC",RAVN,754212108,694693.00,25467445.38,1.15
2021-01-11,ARKQ,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,329476.00,24957807.00,1.13
2021-01-11,ARKQ,"INTUITIVE SURGICAL INC",ISRG,46120E602,30510.00,24824461.50,1.12
2021-01-11,ARKQ,"AMAZON.COM INC",AMZN,023135106,7395.00,23029582.95,1.04
2021-01-11,ARKQ,"APPLE INC",AAPL,037833100,174614.00,22521713.72,1.02
2021-01-11,ARKQ,"ROCKWELL AUTOMATION INC",ROK,773903109,86249.00,22648124.91,1.02
2021-01-11,ARKQ,"LOCKHEED MARTIN CORP",LMT,539830109,64400.00,21746592.00,0.98
2021-01-11,ARKQ,"AUTODESK INC",ADSK,052769106,65344.00,20766976.64,0.94
2021-01-11,ARKQ,"ELBIT SYSTEMS LTD",ESLT,M3760D101,151940.00,19980110.00,0.90
2021-01-11,ARKQ,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,17744651.47,17744651.47,0.80
2021-01-11,ARKQ,"EXONE CO/THE",XONE,302104104,997483.00,13655542.27,0.62
2021-01-11,ARKQ,"SPLUNK INC",SPLK,848637104,59367.00,9885199.17,0.45
2021-01-11,ARKQ,"HONEYWELL INTERNATIONAL INC",HON,438516106,44196.00,9208678.56,0.42
2021-01-11,ARKQ,"TELEDYNE TECHNOLOGIES INC",TDY,879360105,23530.00,8757630.70,0.40
2021-01-11,ARKQ,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,197165.00,2417242.90,0.11
2021-01-11,ARKQ,"EXPERIENCE INVESTMENT-A",EXPC,30217C109,50660.00,650981.00,0.03
