date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-01-11,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,19341312.00,662633349.12,6.96
2021-01-11,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,2687892.00,593647827.12,6.24
2021-01-11,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,3304781.00,562837252.11,5.91
2021-01-11,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,2717981.00,513372251.28,5.39
2021-01-11,ARKG,"CAREDX INC",CDNA,14167L103,4457140.00,359646626.60,3.78
2021-01-11,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,3183784.00,356615645.84,3.75
2021-01-11,ARKG,"REGENERON PHARMACEUTICALS",REGN,75886F107,701353.00,352724450.76,3.71
2021-01-11,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,6457493.00,329913317.37,3.47
2021-01-11,ARKG,"EXACT SCIENCES CORP",EXAS,30063P105,2256529.00,324940176.00,3.41
2021-01-11,ARKG,"ROCHE HOLDINGS LTD-SPONS ADR",RHHBY,771195104,6583385.00,288549764.55,3.03
2021-01-11,ARKG,"INVITAE CORP",NVTA,46185L103,6180483.00,283931389.02,2.98
2021-01-11,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,3935339.00,274175068.13,2.88
2021-01-11,ARKG,"PERSONALIS INC",PSNL,71535D106,6739994.00,255647972.42,2.69
2021-01-11,ARKG,"NOVARTIS AG-SPONSORED ADR",NVS,66987V109,2563117.00,241932613.63,2.54
2021-01-11,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,993265.00,233059699.60,2.45
2021-01-11,ARKG,"TAKEDA PHARMACEUTIC-SP ADR","TAK UN",874060205,11829668.00,216719517.76,2.28
2021-01-11,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,8710400.00,204955712.00,2.15
2021-01-11,ARKG,"INCYTE CORP",INCY,45337C102,1956007.00,182534573.24,1.92
2021-01-11,ARKG,"ALPHABET INC-CL A",GOOGL,02079K305,103320.00,181459882.80,1.91
2021-01-11,ARKG,"BERKELEY LIGHTS INC",BLI,084310101,1995446.00,178113509.96,1.87
2021-01-11,ARKG,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,175787416.48,175787416.48,1.85
2021-01-11,ARKG,"CASTLE BIOSCIENCES INC",CSTL,14843C105,2270315.00,173724503.80,1.83
2021-01-11,ARKG,"CELLECTIS - ADR",CLLS,15117K103,6036351.00,166241106.54,1.75
2021-01-11,ARKG,"IONIS PHARMACEUTICALS INC",IONS,462222100,2634277.00,163588601.70,1.72
2021-01-11,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2178866.00,158577867.48,1.67
2021-01-11,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,1812076.00,139421127.44,1.47
2021-01-11,ARKG,"SCHRODINGER INC",SDGR,80810D103,1531485.00,133989622.65,1.41
2021-01-11,ARKG,"ACCOLADE INC",ACCD,00437E102,2677395.00,124713059.10,1.31
2021-01-11,ARKG,"VEEVA SYSTEMS INC-CLASS A",VEEV,922475108,409260.00,117813676.20,1.24
2021-01-11,ARKG,"BEAM THERAPEUTICS INC",BEAM,07373V105,1242066.00,116853569.28,1.23
2021-01-11,ARKG,"VERACYTE INC",VCYT,92337F107,2154080.00,107402428.80,1.13
2021-01-11,ARKG,"ADAPTIVE BIOTECHNOLOGIES",ADPT,00650F109,1695866.00,106483426.14,1.12
2021-01-11,ARKG,"THERMO FISHER SCIENTIFIC INC",TMO,883556102,207986.00,106769613.10,1.12
2021-01-11,ARKG,"SAREPTA THERAPEUTICS INC",SRPT,803607100,1123141.00,100813136.16,1.06
2021-01-11,ARKG,"CODEXIS INC",CDXS,192005106,4348646.00,98540318.36,1.04
2021-01-11,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,585458.00,98064215.00,1.03
2021-01-11,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,3552954.00,95183637.66,1.00
2021-01-11,ARKG,"GUARDANT HEALTH INC",GH,40131M109,593126.00,91679485.82,0.96
