date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-01,ARKK,"TESLA INC",TSLA,88160R101,2353955.00,1376498725.80,10.31
2020-12-01,ARKK,"INVITAE CORP",NVTA,46185L103,17598486.00,882916042.62,6.61
2020-12-01,ARKK,"ROKU INC",ROKU,77543R102,3069397.00,876957416.87,6.57
2020-12-01,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,6332477.00,820562369.66,6.15
2020-12-01,ARKK,"SQUARE INC - A",SQ,852234103,3566076.00,723913428.00,5.42
2020-12-01,ARKK,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,13913937.00,609986998.08,4.57
2020-12-01,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,2634204.00,514170278.76,3.85
2020-12-01,ARKK,"PROTO LABS INC",PRLB,743713109,2914878.00,397414466.52,2.98
2020-12-01,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,3501686.00,375345722.34,2.81
2020-12-01,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,1282360.00,365459776.40,2.74
2020-12-01,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,18254818.00,343373126.58,2.57
2020-12-01,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,6871641.00,283936206.12,2.13
2020-12-01,ARKK,"LENDINGTREE INC","TREE UW",52603B107,1110093.00,275591688.18,2.06
2020-12-01,ARKK,"2U INC",TWOU,90214J101,8120745.00,268309414.80,2.01
2020-12-01,ARKK,"VERACYTE INC",VCYT,92337F107,4845678.00,267190684.92,2.00
2020-12-01,ARKK,"PAGERDUTY INC",PD,69553P100,7613933.00,264812589.74,1.98
2020-12-01,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,5831188.00,262986578.80,1.97
2020-12-01,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6654627.00,253541288.70,1.90
2020-12-01,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,2074745.00,245027384.50,1.84
2020-12-01,ARKK,"TWILIO INC - A",TWLO,90138F102,746865.00,234201926.70,1.75
2020-12-01,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,7140537.00,227783130.30,1.71
2020-12-01,ARKK,"SERES THERAPEUTICS INC",MCRB,81750R102,8501171.00,224005855.85,1.68
2020-12-01,ARKK,"EXACT SCIENCES CORP",EXAS,30063P105,1771980.00,218361095.40,1.64
2020-12-01,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,2065314.00,208307570.04,1.56
2020-12-01,ARKK,"DOCUSIGN INC",DOCU,256163106,870022.00,187672445.62,1.41
2020-12-01,ARKK,"UNITY SOFTWARE INC",U,91332U101,1149994.00,169313616.62,1.27
2020-12-01,ARKK,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,1538740.00,164891378.40,1.23
2020-12-01,ARKK,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,2291320.00,157734468.80,1.18
2020-12-01,ARKK,"COMPUGEN LTD",CGEN,M25722105,10940184.00,140909569.92,1.06
2020-12-01,ARKK,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,342074.00,138988086.94,1.04
2020-12-01,ARKK,"SPLUNK INC",SPLK,848637104,666961.00,137680759.23,1.03
2020-12-01,ARKK,"SHOPIFY INC - CLASS A",SHOP,82509L107,125729.00,134411844.74,1.01
2020-12-01,ARKK,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,7335285.00,131668365.75,0.99
2020-12-01,ARKK,"KE HOLDINGS INC",BEKE,482497104,2058333.00,132536061.87,0.99
2020-12-01,ARKK,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,3930997.00,130273240.58,0.98
2020-12-01,ARKK,"CERUS CORP",CERS,157085101,19218009.00,130490281.11,0.98
2020-12-01,ARKK,"PAYPAL HOLDINGS INC",PYPL,70450Y103,598326.00,129561512.04,0.97
2020-12-01,ARKK,"PINTEREST INC- CLASS A",PINS,72352L106,1850566.00,126227106.86,0.95
2020-12-01,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,2297480.00,125511332.40,0.94
2020-12-01,ARKK,"SYNOPSYS INC",SNPS,871607107,546350.00,125671427.00,0.94
2020-12-01,ARKK,"STRATASYS LTD",SSYS,M85548101,7107018.00,117479007.54,0.88
2020-12-01,ARKK,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,1484259.00,110725721.40,0.83
2020-12-01,ARKK,"HUYA INC-ADR",HUYA,44852D108,5197246.00,104568589.52,0.78
2020-12-01,ARKK,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,96443863.84,96443863.84,0.72
2020-12-01,ARKK,"SEA LTD-ADR",SE,81141R100,353043.00,62622767.34,0.47
2020-12-01,ARKK,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,5097545.00,40780360.00,0.31
2020-12-01,ARKK,"EXONE CO/THE",XONE,302104104,1463825.00,17185305.50,0.13
2020-12-01,ARKK,"DOUYU INTERNATIONAL HOLD-ADR",DOYU,25985W105,831224.00,10423548.96,0.08
2020-12-01,ARKK,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,835271.00,7141567.05,0.05
