date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-02-08,ARKK,"TESLA INC",TSLA,88160R101,2895541.00,2500068010.22,9.35
2021-02-08,ARKK,"ROKU INC",ROKU,77543R102,3952601.00,1717918972.63,6.42
2021-02-08,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,4774583.00,1406305676.82,5.26
2021-02-08,ARKK,"SQUARE INC - A",SQ,852234103,5062314.00,1316049770.58,4.92
2021-02-08,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,6021490.00,1019016752.70,3.81
2021-02-08,ARKK,"INVITAE CORP",NVTA,46185L103,17315474.00,879799233.94,3.29
2021-02-08,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,4986909.00,814212632.43,3.04
2021-02-08,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,2493024.00,807216240.96,3.02
2021-02-08,ARKK,"BAIDU INC - SPON ADR",BIDU,056752108,2885639.00,798167747.40,2.98
2021-02-08,ARKK,"PROTO LABS INC",PRLB,743713109,3084347.00,698820499.79,2.61
2021-02-08,ARKK,"SHOPIFY INC - CLASS A",SHOP,82509L107,476011.00,640277635.99,2.39
2021-02-08,ARKK,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,6265270.00,595827177.00,2.23
2021-02-08,ARKK,"PAYPAL HOLDINGS INC",PYPL,70450Y103,2083958.00,588030428.86,2.20
2021-02-08,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,21147866.00,583892580.26,2.18
2021-02-08,ARKK,"TWILIO INC - A",TWLO,90138F102,1407533.00,562323508.83,2.10
2021-02-08,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,10616225.00,558307272.75,2.09
2021-02-08,ARKK,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,1348581.00,554010560.61,2.07
2021-02-08,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,3067763.00,538024274.94,2.01
2021-02-08,ARKK,"EXACT SCIENCES CORP",EXAS,30063P105,3579393.00,531468272.64,1.99
2021-02-08,ARKK,"DOCUSIGN INC",DOCU,256163106,2001378.00,498142984.20,1.86
2021-02-08,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6404582.00,473426701.44,1.77
2021-02-08,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,6601876.00,460480851.00,1.72
2021-02-08,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,3458663.00,458445780.65,1.71
2021-02-08,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,5887004.00,449884845.68,1.68
2021-02-08,ARKK,"UNITY SOFTWARE INC",U,91332U101,3507526.00,438054922.14,1.64
2021-02-08,ARKK,"LENDINGTREE INC","TREE UW",52603B107,1214328.00,425500531.20,1.59
2021-02-08,ARKK,"PAGERDUTY INC",PD,69553P100,7491490.00,420197674.10,1.57
2021-02-08,ARKK,"STRATASYS LTD",SSYS,M85548101,6992731.00,380194784.47,1.42
2021-02-08,ARKK,"VERACYTE INC",VCYT,92337F107,4802280.00,371072175.60,1.39
2021-02-08,ARKK,"2U INC",TWOU,90214J101,7990138.00,371301712.86,1.39
2021-02-08,ARKK,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,3193085.00,362287424.10,1.35
2021-02-08,ARKK,"KE HOLDINGS INC",BEKE,482497104,5722592.00,355945222.40,1.33
2021-02-08,ARKK,"SEA LTD-ADR",SE,81141R100,1326981.00,349606414.26,1.31
2021-02-08,ARKK,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,4251298.00,320972999.00,1.20
2021-02-08,ARKK,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,5811966.00,315996591.42,1.18
2021-02-08,ARKK,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,7198463.00,278220594.95,1.04
2021-02-08,ARKK,"10X GENOMICS INC-CLASS A",TXG,88025U109,1519441.00,276082429.70,1.03
2021-02-08,ARKK,"PACCAR INC",PCAR,693718108,2720152.00,263229109.04,0.98
2021-02-08,ARKK,"SYNOPSYS INC",SNPS,871607107,908082.00,251066511.36,0.94
2021-02-08,ARKK,"REGENERON PHARMACEUTICALS",REGN,75886F107,480102.00,237602479.80,0.89
2021-02-08,ARKK,"SERES THERAPEUTICS INC",MCRB,81750R102,7972940.00,230577424.80,0.86
2021-02-08,ARKK,"NOVARTIS AG-SPONSORED ADR",NVS,66987V109,2510015.00,228411365.00,0.85
2021-02-08,ARKK,"HUYA INC-ADR",HUYA,44852D108,6823881.00,167185084.50,0.62
2021-02-08,ARKK,"CERUS CORP",CERS,157085101,18908953.00,148813460.11,0.56
2021-02-08,ARKK,"SNAP INC - A",SNAP,83304A106,2218066.00,141468249.48,0.53
2021-02-08,ARKK,"TERADYNE INC",TER,880770102,1046952.00,135151033.68,0.51
2021-02-08,ARKK,"COMPUGEN LTD",CGEN,M25722105,9948450.00,136990156.50,0.51
2021-02-08,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,1749668.00,133027258.04,0.50
2021-02-08,ARKK,"SPLUNK INC",SPLK,848637104,728112.00,123458670.72,0.46
2021-02-08,ARKK,"PINTEREST INC- CLASS A",PINS,72352L106,1548148.00,123557691.88,0.46
2021-02-08,ARKK,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,107845557.11,107845557.11,0.40
2021-02-08,ARKK,"FATE THERAPEUTICS INC",FATE,31189P102,900680.00,97723780.00,0.37
