date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-02-08,IZRL,"GILAT SATELLITE NETWORKS LTD",GILT,M51474118,403836.00,7466927.64,3.03
2021-02-08,IZRL,"ENLIVEX THERAPEUTICS LTD",ENLV,M4130Y106,285007.00,6583661.70,2.67
2021-02-08,IZRL,"PERION NETWORK LTD",PERI,M78673114,278382.00,5943455.70,2.41
2021-02-08,IZRL,"E & M COMPUTING",EMCO,6302216,746407.00,5675444.93,2.30
2021-02-08,IZRL,"INTERCURE LTD",INCR,B23SD94,3165343.00,5649967.08,2.29
2021-02-08,IZRL,"STRATASYS LTD",SSYS,M85548101,101749.00,5532093.13,2.24
2021-02-08,IZRL,"EVOGENE LTD",EVGN,B289530,575241.00,5105595.24,2.07
2021-02-08,IZRL,"CAMTEK LTD",CAMT,M20791105,161276.00,4599591.52,1.86
2021-02-08,IZRL,"UROGEN PHARMA LTD","URGN UQ",M96088105,181951.00,4508745.78,1.83
2021-02-08,IZRL,"RADA ELECTRONIC INDS LTD",RADA,M81863124,356801.00,4520668.67,1.83
2021-02-08,IZRL,"NANO DIMENSION LTD - ADR",NNDM,63008G203,281610.00,4517024.40,1.83
2021-02-08,IZRL,"DARIOHEALTH CORP",DRIO,23725P209,164389.00,4456585.79,1.81
2021-02-08,IZRL,"REDHILL BIOPHARMA LTD-SP ADR",RDHL,757468103,479421.00,4381907.94,1.78
2021-02-08,IZRL,"INMODE LTD",INMD,M5425M103,62739.00,4374790.47,1.77
2021-02-08,IZRL,"NANO-X IMAGING LTD",NNOX,M70700105,59348.00,4297388.68,1.74
2021-02-08,IZRL,"FIVERR INTERNATIONAL LTD",FVRR,M4R82T106,15277.00,4269921.50,1.73
2021-02-08,IZRL,"WIX.COM LTD",WIX,M98068105,15012.00,4236536.52,1.72
2021-02-08,IZRL,"GAMIDA CELL LTD",GMDA,M47364100,413496.00,4188714.48,1.70
2021-02-08,IZRL,"ITURAN LOCATION AND CONTROL",ITRN,M6158M104,196371.00,4166992.62,1.69
2021-02-08,IZRL,"PLASSON INDUSTRIES LTD",PLSN,6094728,74249.00,4133308.39,1.68
2021-02-08,IZRL,"DANEL (ADIR YEOSHUA) LTD",DANE,6253433,25729.00,4110316.44,1.67
2021-02-08,IZRL,"KAMADA LTD",KMDA,B0L2CR5,532743.00,4049174.14,1.64
2021-02-08,IZRL,"ELBIT SYSTEMS LTD",ESLT,6308913,28431.00,4026633.18,1.63
2021-02-08,IZRL,"RADWARE LTD",RDWR,M81873107,137161.00,4032533.40,1.63
2021-02-08,IZRL,"MATRIX IT LTD",MTRX,6747754,163838.00,3968856.01,1.61
2021-02-08,IZRL,"POLYPID LTD",PYPD,M8001Q118,356975.00,3965992.25,1.61
2021-02-08,IZRL,"ALLOT LTD",ALLT,M0854Q105,270666.00,3965256.90,1.61
2021-02-08,IZRL,"BET SHEMESH ENGINES HOLDINGS",BSEN,6103936,158364.00,3955451.06,1.60
2021-02-08,IZRL,"SAPIENS INTERNATIONAL CORP",SPNS,G7T16G103,113448.00,3913956.00,1.59
2021-02-08,IZRL,"TOWER SEMICONDUCTOR LTD",TSEM,M87915274,121576.00,3912315.68,1.59
2021-02-08,IZRL,"TEVA PHARMACEUTICAL-SP ADR",TEVA,881624209,307831.00,3912532.01,1.59
2021-02-08,IZRL,"NICE LTD - SPON ADR",NICE,653656108,14074.00,3931994.12,1.59
