date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-23,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,20016038.00,570457083.00,7.35
2020-12-23,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,2853841.00,494370876.43,6.37
2020-12-23,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,2831290.00,472145920.40,6.08
2020-12-23,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,3944931.00,401041685.46,5.17
2020-12-23,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,1744709.00,365376958.78,4.71
2020-12-23,ARKG,"INVITAE CORP",NVTA,46185L103,6195551.00,315911145.49,4.07
2020-12-23,ARKG,"PERSONALIS INC",PSNL,71535D106,6756422.00,288431655.18,3.72
2020-12-23,ARKG,"CAREDX INC",CDNA,14167L103,3710851.00,283620341.93,3.65
2020-12-23,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,5376366.00,267259153.86,3.44
2020-12-23,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,2650791.00,267199732.80,3.44
2020-12-23,ARKG,"EXACT SCIENCES CORP",EXAS,30063P105,1878688.00,264895008.00,3.41
2020-12-23,ARKG,"CELLECTIS - ADR",CLLS,15117K103,6051067.00,191455759.88,2.47
2020-12-23,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,7902789.00,191247493.80,2.46
2020-12-23,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,680826.00,160566003.84,2.07
2020-12-23,ARKG,"ROCHE HOLDINGS LTD-SPONS ADR",RHHBY,771195104,3602867.00,153085818.83,1.97
2020-12-23,ARKG,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,152949852.97,152949852.97,1.97
2020-12-23,ARKG,"REGENERON PHARMACEUTICALS",REGN,75886F107,307267.00,151233744.73,1.95
2020-12-23,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,1816492.00,148225747.20,1.91
2020-12-23,ARKG,"INCYTE CORP",INCY,45337C102,1628464.00,143190839.52,1.85
2020-12-23,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2184178.00,138367676.30,1.78
2020-12-23,ARKG,"BERKELEY LIGHTS INC",BLI,084310101,1268738.00,131250946.10,1.69
2020-12-23,ARKG,"NOVARTIS AG-SPONSORED ADR",NVS,66987V109,1454038.00,128507878.44,1.66
2020-12-23,ARKG,"CASTLE BIOSCIENCES INC",CSTL,14843C105,1777500.00,128282175.00,1.65
2020-12-23,ARKG,"ALPHABET INC-CL A",GOOGL,02079K305,72843.00,125889457.89,1.62
2020-12-23,ARKG,"VERACYTE INC",VCYT,92337F107,2159332.00,123017144.04,1.59
2020-12-23,ARKG,"TAKEDA PHARMACEUTIC-SP ADR","TAK UN",874060205,6640927.00,121396145.56,1.56
2020-12-23,ARKG,"IONIS PHARMACEUTICALS INC",IONS,462222100,1964739.00,118414819.53,1.53
2020-12-23,ARKG,"ACCOLADE INC",ACCD,00437E102,2163504.00,119057625.12,1.53
2020-12-23,ARKG,"SCHRODINGER INC",SDGR,80810D103,1275131.00,107621056.40,1.39
2020-12-23,ARKG,"ADAPTIVE BIOTECHNOLOGIES",ADPT,00650F109,1411955.00,92440693.85,1.19
2020-12-23,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,3561614.00,90928005.42,1.17
2020-12-23,ARKG,"AQUABOUNTY TECHNOLOGIES",AQB,03842K200,8148293.00,83194071.53,1.07
2020-12-23,ARKG,"CODEXIS INC",CDXS,192005106,3620495.00,82511081.05,1.06
2020-12-23,ARKG,"BEAM THERAPEUTICS INC",BEAM,07373V105,906426.00,82167516.90,1.06
2020-12-23,ARKG,"THERMO FISHER SCIENTIFIC INC",TMO,883556102,173141.00,79357445.94,1.02
2020-12-23,ARKG,"COMPUGEN LTD",CGEN,M25722105,5735230.00,77482957.30,1.00
2020-12-23,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,487305.00,72584079.75,0.94
2020-12-23,ARKG,"VEEVA SYSTEMS INC-CLASS A",VEEV,922475108,253777.00,72372124.86,0.93
2020-12-23,ARKG,"PHREESIA INC",PHR,71944F106,1202633.00,69464082.08,0.90
2020-12-23,ARKG,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,931558.00,68478828.58,0.88
2020-12-23,ARKG,"CERUS CORP",CERS,157085101,8174256.00,66783671.52,0.86
2020-12-23,ARKG,"GUARDANT HEALTH INC",GH,40131M109,493742.00,66378674.48,0.86
2020-12-23,ARKG,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,3167084.00,46429451.44,0.60
2020-12-23,ARKG,"SAREPTA THERAPEUTICS INC",SRPT,803607100,221977.00,39525224.62,0.51
2020-12-23,ARKG,"LONGVIEW ACQUISITION CORP-A",LGVW,543195101,1378017.00,27560340.00,0.36
2020-12-23,ARKG,"908 DEVICES INC",MASS,65443P102,400540.00,24749366.60,0.32
2020-12-23,ARKG,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,3480348.00,24327632.52,0.31
2020-12-23,ARKG,"EVOGENE LTD",EVGN,M4119S104,4594499.00,23202219.95,0.30
2020-12-23,ARKG,"SURFACE ONCOLOGY INC",SURF,86877M209,2151992.00,21649039.52,0.28
2020-12-23,ARKG,"REPARE THERAPEUTICS INC",RPTX,760273102,549980.00,18231837.00,0.23
2020-12-23,ARKG,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,375102.00,5844089.16,0.08
