date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-01-21,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,3203149.00,786373079.50,6.93
2021-01-21,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,3704396.00,720616153.88,6.35
2021-01-21,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,18274033.00,663530138.23,5.85
2021-01-21,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,2485744.00,460111214.40,4.05
2021-01-21,ARKG,"CAREDX INC",CDNA,14167L103,5109674.00,447914022.84,3.95
2021-01-21,ARKG,"REGENERON PHARMACEUTICALS",REGN,75886F107,804162.00,430612667.76,3.80
2021-01-21,ARKG,"EXACT SCIENCES CORP",EXAS,30063P105,2777286.00,411232738.02,3.62
2021-01-21,ARKG,"ROCHE HOLDINGS LTD-SPONS ADR",RHHBY,771195104,8973257.00,403437634.72,3.56
2021-01-21,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,1569131.00,374457421.84,3.30
2021-01-21,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,3649919.00,363787426.73,3.21
2021-01-21,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,7402961.00,352751091.65,3.11
2021-01-21,ARKG,"NOVARTIS AG-SPONSORED ADR",NVS,66987V109,3571242.00,345981924.96,3.05
2021-01-21,ARKG,"PERSONALIS INC",PSNL,71535D106,6739994.00,329046507.08,2.90
2021-01-21,ARKG,"INVITAE CORP",NVTA,46185L103,6180483.00,328369061.79,2.89
2021-01-21,ARKG,"TAKEDA PHARMACEUTIC-SP ADR","TAK UN",874060205,16111642.00,278731406.60,2.46
2021-01-21,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,3935339.00,250956568.03,2.21
2021-01-21,ARKG,"INCYTE CORP",INCY,45337C102,2460824.00,231071373.60,2.04
2021-01-21,ARKG,"ALPHABET INC-CL A",GOOGL,02079K305,118425.00,223130463.75,1.97
2021-01-21,ARKG,"CASTLE BIOSCIENCES INC",CSTL,14843C105,2535046.00,204527511.28,1.80
2021-01-21,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,8710400.00,202168384.00,1.78
2021-01-21,ARKG,"ACCOLADE INC",ACCD,00437E102,3350322.00,197065940.04,1.74
2021-01-21,ARKG,"CELLECTIS - ADR",CLLS,15117K103,6036351.00,190869418.62,1.68
