date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-01-21,ARKW,"TESLA INC",TSLA,88160R101,724999.00,612616905.01,9.37
2021-01-21,ARKW,"ROKU INC",ROKU,77543R102,802043.00,339777496.52,5.20
2021-01-21,ARKW,"TELADOC HEALTH INC",TDOC,87918A105,1038335.00,254911242.50,3.90
2021-01-21,ARKW,"SQUARE INC - A",SQ,852234103,1147174.00,251942353.88,3.85
2021-01-21,ARKW,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,2563227.00,226691795.88,3.47
2021-01-21,ARKW,"GRAYSCALE BITCOIN TRUST BTC",GBTC,389637109,6819907.00,217793730.05,3.33
2021-01-21,ARKW,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,588028.00,204810152.40,3.13
2021-01-21,ARKW,"NETFLIX INC",NFLX,64110L106,304829.00,176752047.36,2.70
2021-01-21,ARKW,"PURE STORAGE INC - CLASS A",PSTG,74624M102,6536496.00,151712072.16,2.32
2021-01-21,ARKW,"FASTLY INC - CLASS A",FSLY,31188V100,1406447.00,146453326.11,2.24
2021-01-21,ARKW,"FACEBOOK INC-CLASS A",FB,30303M102,535174.00,146032929.38,2.23
2021-01-21,ARKW,"SEA LTD-ADR",SE,81141R100,620792.00,145240496.32,2.22
2021-01-21,ARKW,"PINTEREST INC- CLASS A",PINS,72352L106,1919528.00,141123698.56,2.16
2021-01-21,ARKW,"PAYPAL HOLDINGS INC",PYPL,70450Y103,542673.00,134930214.72,2.06
2021-01-21,ARKW,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,338985.00,129766847.85,1.99
2021-01-21,ARKW,"SNAP INC - A",SNAP,83304A106,2368079.00,128823497.60,1.97
2021-01-21,ARKW,"ZILLOW GROUP INC - C",Z,98954M200,871099.00,127110766.08,1.94
2021-01-21,ARKW,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,1105431.00,124825268.52,1.91
2021-01-21,ARKW,"SHOPIFY INC - CLASS A",SHOP,82509L107,103263.00,123724563.45,1.89
2021-01-21,ARKW,"TWILIO INC - A",TWLO,90138F102,316918.00,123281102.00,1.89
2021-01-21,ARKW,"OPENDOOR TECHNOLOGIES INC",OPEN,683712103,3907924.00,116221659.76,1.78
2021-01-21,ARKW,"DOCUSIGN INC",DOCU,256163106,445089.00,113025900.66,1.73
2021-01-21,ARKW,"LENDINGTREE INC","TREE UW",52603B107,354957.00,111531038.97,1.71
2021-01-21,ARKW,"HUYA INC-ADR",HUYA,44852D108,4710087.00,111676162.77,1.71
2021-01-21,ARKW,"PAGERDUTY INC",PD,69553P100,2226551.00,107698271.87,1.65
2021-01-21,ARKW,"BAIDU INC - SPON ADR",BIDU,056752108,417002.00,105046973.82,1.61
2021-01-21,ARKW,"KE HOLDINGS INC",BEKE,482497104,1420310.00,104250754.00,1.59
2021-01-21,ARKW,"NVIDIA CORP",NVDA,67066G104,170639.00,94653453.30,1.45
2021-01-21,ARKW,"VERACYTE INC",VCYT,92337F107,1645791.00,88823340.27,1.36
2021-01-21,ARKW,"2U INC",TWOU,90214J101,1882940.00,83997953.40,1.29
2021-01-21,ARKW,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,317060.00,82435600.00,1.26
2021-01-21,ARKW,"AGORA INC-ADR",API,00851L103,1746547.00,80149041.83,1.23
2021-01-21,ARKW,"UNITY SOFTWARE INC",U,91332U101,535598.00,78711482.08,1.20
2021-01-21,ARKW,"PELOTON INTERACTIVE INC-A",PTON,70614W100,490832.00,77615264.16,1.19
2021-01-21,ARKW,"MERCADOLIBRE INC",MELI,58733R102,39753.00,77128373.07,1.18
2021-01-21,ARKW,"SALESFORCE.COM INC",CRM,79466L302,336950.00,74860181.50,1.15
2021-01-21,ARKW,"TRADE DESK INC/THE -CLASS A",TTD,88339J105,90736.00,73771090.08,1.13
2021-01-21,ARKW,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,962878.00,73361674.82,1.12
2021-01-21,ARKW,"ADOBE INC",ADBE,00724F101,148064.00,69889169.28,1.07
2021-01-21,ARKW,"JD.COM INC-ADR",JD,47215P106,737820.00,70166682.00,1.07
2021-01-21,ARKW,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,522243.00,70064120.88,1.07
2021-01-21,ARKW,"SYNOPSYS INC",SNPS,871607107,249406.00,68055415.22,1.04
2021-01-21,ARKW,"CLOUDFLARE INC - CLASS A",NET,18915M107,806507.00,66956211.14,1.02
2021-01-21,ARKW,"ADYEN NV-UNSPON ADR",ADYEY,00783V104,1388271.00,65165440.74,1.00
2021-01-21,ARKW,"APPLE INC",AAPL,037833100,470377.00,64380499.99,0.98
2021-01-21,ARKW,"CROWDSTRIKE HOLDINGS INC - A",CRWD,22788C105,285919.00,63188099.00,0.97
2021-01-21,ARKW,"HUBSPOT INC",HUBS,443573100,159369.00,61956292.44,0.95
2021-01-21,ARKW,"SPLUNK INC",SPLK,848637104,355872.00,61149485.76,0.94
2021-01-21,ARKW,"ATLASSIAN CORP PLC-CLASS A",TEAM,G06242104,244041.00,57149521.38,0.87
2021-01-21,ARKW,"OKTA INC",OKTA,679295105,203423.00,53345647.52,0.82
2021-01-21,ARKW,"LENDINGCLUB CORP",LC,52603A208,4605038.00,53234239.28,0.81
2021-01-21,ARKW,"PALANTIR TECHNOLOGIES INC-A",PLTR,69608A108,1974507.00,51297691.86,0.78
2021-01-21,ARKW,"NANO DIMENSION LTD - ADR",NNDM,63008G203,4027219.00,50742959.40,0.78
