date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-15,ARKQ,"TESLA INC",TSLA,88160R101,251720.00,159401690.00,11.79
2020-12-15,ARKQ,"MATERIALISE NV-ADR",MTLS,57667T100,1886811.00,83642331.63,6.18
2020-12-15,ARKQ,"TRIMBLE INC",TRMB,896239100,865587.00,56522831.10,4.18
2020-12-15,ARKQ,"ALPHABET INC-CL C",GOOG,02079K107,31018.00,54832689.86,4.05
2020-12-15,ARKQ,"DEERE & CO",DE,244199105,208705.00,54678622.95,4.04
2020-12-15,ARKQ,"PROTO LABS INC",PRLB,743713109,333537.00,52125162.36,3.85
2020-12-15,ARKQ,"FLIR SYSTEMS INC",FLIR,302445101,1074064.00,46012901.76,3.40
2020-12-15,ARKQ,"KRATOS DEFENSE & SECURITY",KTOS,50077B207,1877949.00,45878294.07,3.39
2020-12-15,ARKQ,"NXP SEMICONDUCTORS NV",NXPI,N6596X109,274640.00,43958878.40,3.25
2020-12-15,ARKQ,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,1211572.00,43410624.76,3.21
2020-12-15,ARKQ,"2U INC",TWOU,90214J101,1201373.00,43105263.24,3.19
2020-12-15,ARKQ,"JD.COM INC-ADR",JD,47215P106,539014.00,42851613.00,3.17
2020-12-15,ARKQ,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,403786.00,42433870.74,3.14
2020-12-15,ARKQ,"CATERPILLAR INC",CAT,149123101,209844.00,38137048.56,2.82
2020-12-15,ARKQ,"BYD CO LTD-UNSPONSORED ADR",BYDDY,05606L100,726807.00,34428847.59,2.55
2020-12-15,ARKQ,"XILINX INC",XLNX,983919101,225671.00,34326815.81,2.54
2020-12-15,ARKQ,"WORKHORSE GROUP INC",WKHS,98138J206,1553953.00,33953873.05,2.51
2020-12-15,ARKQ,"BAIDU INC - SPON ADR",BIDU,056752108,182326.00,33821473.00,2.50
2020-12-15,ARKQ,"STRATASYS LTD",SSYS,M85548101,1693400.00,33275310.00,2.46
2020-12-15,ARKQ,"KOMATSU LTD -SPONS ADR",KMTUY,500458401,1156412.00,31373457.56,2.32
2020-12-15,ARKQ,"AEROVIRONMENT INC",AVAV,008073108,341974.00,28571927.70,2.11
2020-12-15,ARKQ,"VIRGIN GALACTIC HOLDINGS INC",SPCE,92766K106,1131515.00,27733432.65,2.05
2020-12-15,ARKQ,"NANO DIMENSION LTD - ADR",NNDM,63008G203,4013372.00,26006650.56,1.92
2020-12-15,ARKQ,"SYNOPSYS INC",SNPS,871607107,104265.00,25309286.10,1.87
2020-12-15,ARKQ,"TERADYNE INC",TER,880770102,200133.00,24104018.52,1.78
2020-12-15,ARKQ,"SPLUNK INC",SPLK,848637104,145578.00,23554520.40,1.74
2020-12-15,ARKQ,"NIU TECHNOLOGIES-SPONS ADR",NIU,65481N100,641150.00,18708757.00,1.38
2020-12-15,ARKQ,"ANSYS INC",ANSS,03662Q105,53655.00,18405274.65,1.36
2020-12-15,ARKQ,"INTUITIVE SURGICAL INC",ISRG,46120E602,21752.00,16716194.48,1.24
2020-12-15,ARKQ,"AMAZON.COM INC",AMZN,023135106,5281.00,16714998.72,1.24
2020-12-15,ARKQ,"APPLE INC",AAPL,037833100,124482.00,15918758.16,1.18
2020-12-15,ARKQ,"RAVEN INDUSTRIES INC",RAVN,754212108,415143.00,14069196.27,1.04
2020-12-15,ARKQ,"AUTODESK INC",ADSK,052769106,46620.00,13404648.60,0.99
2020-12-15,ARKQ,"ELBIT SYSTEMS LTD",ESLT,M3760D101,107890.00,12932774.30,0.96
2020-12-15,ARKQ,"NVIDIA CORP",NVDA,67066G104,24383.00,13030762.86,0.96
2020-12-15,ARKQ,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,174377.00,12750446.24,0.94
2020-12-15,ARKQ,"EXONE CO/THE",XONE,302104104,997483.00,11780274.23,0.87
2020-12-15,ARKQ,"ROCKWELL AUTOMATION INC",ROK,773903109,46987.00,11616126.14,0.86
2020-12-15,ARKQ,"HONEYWELL INTERNATIONAL INC",HON,438516106,31512.00,6748925.04,0.50
2020-12-15,ARKQ,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,4702611.75,4702611.75,0.35
2020-12-15,ARKQ,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,197165.00,1427474.60,0.11
