date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-11-30,ARKQ,"TESLA INC",TSLA,88160R101,230661.00,130923183.60,11.88
2020-11-30,ARKQ,"MATERIALISE NV-ADR",MTLS,57667T100,1672056.00,72834759.36,6.61
2020-11-30,ARKQ,"ALPHABET INC-CL C",GOOG,02079K107,26453.00,46576855.22,4.22
2020-11-30,ARKQ,"TRIMBLE INC",TRMB,896239100,704252.00,42163567.24,3.82
2020-11-30,ARKQ,"DEERE & CO",DE,244199105,155583.00,40703624.46,3.69
2020-11-30,ARKQ,"PROTO LABS INC",PRLB,743713109,284625.00,39323790.00,3.57
2020-11-30,ARKQ,"JD.COM INC-ADR",JD,47215P106,459970.00,39258439.50,3.56
2020-11-30,ARKQ,"2U INC",TWOU,90214J101,1201373.00,38816361.63,3.52
2020-11-30,ARKQ,"NXP SEMICONDUCTORS NV",NXPI,N6596X109,234377.00,37130004.34,3.37
2020-11-30,ARKQ,"FLIR SYSTEMS INC",FLIR,302445101,916535.00,35048298.40,3.18
2020-11-30,ARKQ,"KRATOS DEFENSE & SECURITY",KTOS,50077B207,1602504.00,33925009.68,3.08
2020-11-30,ARKQ,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,344551.00,33428338.02,3.03
2020-11-30,ARKQ,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,1033864.00,33176695.76,3.01
2020-11-30,ARKQ,"CATERPILLAR INC",CAT,149123101,179050.00,31081289.50,2.82
2020-11-30,ARKQ,"WORKHORSE GROUP INC",WKHS,98138J206,1176756.00,29854299.72,2.71
2020-11-30,ARKQ,"STRATASYS LTD",SSYS,M85548101,1693400.00,28957140.00,2.63
2020-11-30,ARKQ,"BYD CO LTD-UNSPONSORED ADR",BYDDY,05606L100,620214.00,28932983.10,2.62
2020-11-30,ARKQ,"XILINX INC",XLNX,983919101,192561.00,28027253.55,2.54
2020-11-30,ARKQ,"VIRGIN GALACTIC HOLDINGS INC",SPCE,92766K106,981409.00,26115293.49,2.37
2020-11-30,ARKQ,"AEROVIRONMENT INC",AVAV,008073108,291814.00,24917997.46,2.26
2020-11-30,ARKQ,"KOMATSU LTD -SPONS ADR",KMTUY,500458401,986796.00,24058086.48,2.18
2020-11-30,ARKQ,"NANO DIMENSION LTD - ADR",NNDM,63008G203,3424652.00,21917772.80,1.99
2020-11-30,ARKQ,"BAIDU INC - SPON ADR",BIDU,056752108,155596.00,21626288.04,1.96
2020-11-30,ARKQ,"SYNOPSYS INC",SNPS,871607107,88975.00,20241812.50,1.84
2020-11-30,ARKQ,"SPLUNK INC",SPLK,848637104,93724.00,19136566.32,1.74
2020-11-30,ARKQ,"TERADYNE INC",TER,880770102,170767.00,18842430.78,1.71
2020-11-30,ARKQ,"ANSYS INC",ANSS,03662Q105,45790.00,15479767.40,1.40
2020-11-30,ARKQ,"AMAZON.COM INC",AMZN,023135106,4511.00,14291028.44,1.30
2020-11-30,ARKQ,"NIU TECHNOLOGIES-SPONS ADR",NIU,65481N100,467054.00,13927550.28,1.26
2020-11-30,ARKQ,"INTUITIVE SURGICAL INC",ISRG,46120E602,18562.00,13476940.10,1.22
2020-11-30,ARKQ,"EXONE CO/THE",XONE,302104104,997483.00,11889997.36,1.08
2020-11-30,ARKQ,"ELBIT SYSTEMS LTD",ESLT,M3760D101,92050.00,11668258.00,1.06
2020-11-30,ARKQ,"AUTODESK INC",ADSK,052769106,39800.00,11153154.00,1.01
2020-11-30,ARKQ,"NVIDIA CORP",NVDA,67066G104,20808.00,11154336.48,1.01
2020-11-30,ARKQ,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,148802.00,10862546.00,0.99
2020-11-30,ARKQ,"ROCKWELL AUTOMATION INC",ROK,773903109,40112.00,10251022.72,0.93
2020-11-30,ARKQ,"APPLE INC",AAPL,037833100,83062.00,9888531.10,0.90
2020-11-30,ARKQ,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,8516182.82,8516182.82,0.77
2020-11-30,ARKQ,"RAVEN INDUSTRIES INC",RAVN,754212108,225827.00,5695356.94,0.52
2020-11-30,ARKQ,"HONEYWELL INTERNATIONAL INC",HON,438516106,26892.00,5483816.64,0.50
2020-11-30,ARKQ,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,197165.00,1685760.75,0.15
