date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-02-16,IZRL,"GILAT SATELLITE NETWORKS LTD",GILT,M51474118,634899.00,12107523.93,3.01
2021-02-16,IZRL,"PERION NETWORK LTD",PERI,M78673114,437786.00,10152257.34,2.52
2021-02-16,IZRL,"E & M COMPUTING",EMCO,6302216,1175531.00,9790043.95,2.43
2021-02-16,IZRL,"ENLIVEX THERAPEUTICS LTD",ENLV,M4130Y106,461151.00,9628832.88,2.39
2021-02-16,IZRL,"INTERCURE LTD",INCR,B23SD94,4980930.00,9225083.34,2.29
2021-02-16,IZRL,"EVOGENE LTD",EVGN,B289530,913486.00,9096511.41,2.26
2021-02-16,IZRL,"POLYPID LTD",PYPD,M8001Q118,559996.00,8321540.56,2.07
2021-02-16,IZRL,"ROBOGROUP T.E.K LTD",ROBO,6302722,2587748.00,8067741.33,2.00
2021-02-16,IZRL,"RADA ELECTRONIC INDS LTD",RADA,M81863124,561204.00,7997157.00,1.99
2021-02-16,IZRL,"STRATASYS LTD",SSYS,M85548101,160339.00,7867834.73,1.95
2021-02-16,IZRL,"REDHILL BIOPHARMA LTD-SP ADR",RDHL,757468103,751869.00,7819437.60,1.94
2021-02-16,IZRL,"FIVERR INTERNATIONAL LTD",FVRR,M4R82T106,23957.00,7667198.28,1.90
2021-02-16,IZRL,"UROGEN PHARMA LTD","URGN UQ",M96088105,283011.00,7618656.12,1.89
2021-02-16,IZRL,"DARIOHEALTH CORP",DRIO,23725P209,263033.00,7496440.50,1.86
2021-02-16,IZRL,"CAMTEK LTD",CAMT,M20791105,250091.00,7335169.03,1.82
2021-02-16,IZRL,"SILICOM LTD",SILC,M84116108,133715.00,7343627.80,1.82
2021-02-16,IZRL,"GAMIDA CELL LTD",GMDA,M47364100,649674.00,7302335.76,1.81
2021-02-16,IZRL,"BET SHEMESH ENGINES HOLDINGS",BSEN,6103936,269757.00,7161933.44,1.78
2021-02-16,IZRL,"ITURAN LOCATION AND CONTROL",ITRN,M6158M104,309056.00,7052657.92,1.75
2021-02-16,IZRL,"INMODE LTD",INMD,M5425M103,98812.00,6922768.72,1.72
2021-02-16,IZRL,"BATM ADVANCED COMMUNICATIONS",BATM,B85PTW0,4046191.00,6869382.18,1.71
2021-02-16,IZRL,"ONE SOFTWARE TECHNOLOGIES LT",ONE,6987709,47116.00,6821028.52,1.69
2021-02-16,IZRL,"ELECTRA CONSUMER PRODUCTS 19",ECP,B536CY7,153081.00,6709933.94,1.67
2021-02-16,IZRL,"ALLOT LTD",ALLT,M0854Q105,418184.00,6699307.68,1.66
2021-02-16,IZRL,"NANO DIMENSION LTD - ADR",NNDM,63008G203,449364.00,6529258.92,1.62
2021-02-16,IZRL,"DANEL (ADIR YEOSHUA) LTD",DANE,6253433,39679.00,6540494.51,1.62
2021-02-16,IZRL,"WIX.COM LTD",WIX,M98068105,23382.00,6534333.72,1.62
2021-02-16,IZRL,"PLASSON INDUSTRIES LTD",PLSN,6094728,117142.00,6443605.51,1.60
2021-02-16,IZRL,"TOWER SEMICONDUCTOR LTD",TSEM,M87915274,190861.00,6336585.20,1.57
2021-02-16,IZRL,"ELBIT SYSTEMS LTD",ESLT,6308913,44044.00,6308314.61,1.57
2021-02-16,IZRL,"MATRIX IT LTD",MTRX,6747754,258204.00,6336343.38,1.57
2021-02-16,IZRL,"CERAGON NETWORKS LTD",CRNT,M22013102,1125415.00,6268561.55,1.56
2021-02-16,IZRL,"MALAM - TEAM LTD",MLTM,6875923,21311.00,6248051.55,1.55
2021-02-16,IZRL,"NOVA MEASURING INSTRUMENTS",NVMI,M7516K103,72892.00,6156458.32,1.53
2021-02-16,IZRL,"HILAN LTD",HLAN,6267230,129345.00,6108712.50,1.52
2021-02-16,IZRL,"JFROG LTD",FROG,M6191J100,88183.00,6104909.09,1.52
2021-02-16,IZRL,"ARAD LTD",ARD,B0G7VP6,383114.00,6125850.48,1.52
2021-02-16,IZRL,"FATTAL HOLDINGS 1998 LTD",FTAL,BG1YKN5,55161.00,6078675.45,1.51
2021-02-16,IZRL,"TARO PHARMACEUTICAL INDUS",TARO,M8737E108,76205.00,6040008.30,1.50
2021-02-16,IZRL,"PARTNER COMMUNICATIONS CO",PTNR,6374420,1265074.00,6048893.77,1.50
2021-02-16,IZRL,"KAMADA LTD",KMDA,B0L2CR5,839572.00,5983984.90,1.49
2021-02-16,IZRL,"SAPIENS INTERNATIONAL CORP",SPNS,G7T16G103,177352.00,5987403.52,1.49
2021-02-16,IZRL,"NICE LTD - SPON ADR",NICE,653656108,21824.00,5953805.44,1.48
2021-02-16,IZRL,"SOLAREDGE TECHNOLOGIES INC",SEDG,83417M104,17868.00,5920561.80,1.47
2021-02-16,IZRL,"HAMLET (ISRAEL-CANADA) LTD",HAML,6443858,309050.00,5828792.13,1.45
2021-02-16,IZRL,"COMPUGEN LTD",CGEN,M25722105,441624.00,5776441.92,1.43
2021-02-16,IZRL,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,735877.00,5776634.45,1.43
2021-02-16,IZRL,"KORNIT DIGITAL LTD",KRNT,M6372Q113,59184.00,5769848.16,1.43
2021-02-16,IZRL,"RADWARE LTD",RDWR,M81873107,212181.00,5779810.44,1.43
2021-02-16,IZRL,"MAGIC SOFTWARE ENTERPRISES",MGIC,6328074,320599.00,5779411.53,1.43
2021-02-16,IZRL,"AUGWIND ENERGY TECH STORAGE",BIMCM,B290CJ7,187494.00,5671236.28,1.41
2021-02-16,IZRL,"BEZEQ THE ISRAELI TELECOM CO",BEZQ,6098032,5716673.00,5645029.30,1.40
2021-02-16,IZRL,"AUDIOCODES LTD",AUDC,M15342104,184011.00,5593934.40,1.39
2021-02-16,IZRL,"ITAMAR MEDICAL LTD",ITMR,B1VJHY5,6495674.00,5584162.27,1.39
2021-02-16,IZRL,"TEVA PHARMACEUTICAL-SP ADR",TEVA,881624209,484420.00,5507855.40,1.37
2021-02-16,IZRL,"NANO-X IMAGING LTD",NNOX,M70700105,91236.00,5519778.00,1.37
2021-02-16,IZRL,"CHECK POINT SOFTWARE TECH",CHKP,M22465104,46514.00,5479349.20,1.36
2021-02-16,IZRL,"CYBERARK SOFTWARE LTD/ISRAEL",CYBR,M2682V108,35868.00,5446197.12,1.35
2021-02-16,IZRL,"CELLCOM ISRAEL LTD",CEL,B23WQK8,1292067.00,5037290.47,1.25
2021-02-16,IZRL,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,1462492.71,1462492.71,0.36
2021-02-16,IZRL,"BIONDVAX PHARMACEUTICALS-ADR",BVXV,09073Q105,9720.00,54043.20,0.01
