date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-02-25,ARKK,"TESLA INC",TSLA,88160R101,3498806.00,2386955429.32,10.22
2021-02-25,ARKK,"ROKU INC",ROKU,77543R102,3431997.00,1312189732.98,5.62
2021-02-25,ARKK,"SQUARE INC - A",SQ,852234103,5604246.00,1272780309.06,5.45
2021-02-25,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,5315579.00,1167035369.45,5.00
2021-02-25,ARKK,"BAIDU INC - SPON ADR",BIDU,056752108,3078441.00,905677342.20,3.88
2021-02-25,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,2779538.00,842366786.28,3.61
2021-02-25,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,4992608.00,761073163.52,3.26
2021-02-25,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,5832770.00,742394965.60,3.18
2021-02-25,ARKK,"INVITAE CORP",NVTA,46185L103,16772865.00,667560027.00,2.86
2021-02-25,ARKK,"SHOPIFY INC - CLASS A",SHOP,82509L107,529560.00,659355156.00,2.82
2021-02-25,ARKK,"PAYPAL HOLDINGS INC",PYPL,70450Y103,2438203.00,619157269.82,2.65
2021-02-25,ARKK,"EXACT SCIENCES CORP",EXAS,30063P105,4186954.00,549747060.20,2.35
2021-02-25,ARKK,"TWILIO INC - A",TWLO,90138F102,1359230.00,513231655.70,2.20
2021-02-25,ARKK,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,1390269.00,507072812.37,2.17
2021-02-25,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,20485145.00,485907639.40,2.08
2021-02-25,ARKK,"DOCUSIGN INC",DOCU,256163106,2063274.00,465742840.02,1.99
2021-02-25,ARKK,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,5243135.00,454946823.95,1.95
2021-02-25,ARKK,"UNITY SOFTWARE INC",U,91332U101,4307220.00,450319851.00,1.93
2021-02-25,ARKK,"PROTO LABS INC",PRLB,743713109,2987700.00,438474852.00,1.88
2021-02-25,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,3031995.00,407621407.80,1.75
2021-02-25,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,10944280.00,399575662.80,1.71
2021-02-25,ARKK,"KE HOLDINGS INC",BEKE,482497104,5899479.00,382640207.94,1.64
2021-02-25,ARKK,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,4708848.00,371104310.88,1.59
2021-02-25,ARKK,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,3291794.00,368680928.00,1.58
2021-02-25,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6203912.00,356538822.64,1.53
2021-02-25,ARKK,"LENDINGTREE INC","TREE UW",52603B107,1176311.00,328308400.10,1.41
2021-02-25,ARKK,"10X GENOMICS INC-CLASS A",TXG,88025U109,1863288.00,322535152.80,1.38
2021-02-25,ARKK,"2U INC",TWOU,90214J101,7739771.00,319884735.43,1.37
2021-02-25,ARKK,"PAGERDUTY INC",PD,69553P100,7256748.00,320748261.60,1.37
2021-02-25,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,6394979.00,286239260.04,1.23
2021-02-25,ARKK,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,7153609.00,276844668.30,1.19
2021-02-25,ARKK,"VERACYTE INC",VCYT,92337F107,4651808.00,272409876.48,1.17
2021-02-25,ARKK,"SEA LTD-ADR",SE,81141R100,1116921.00,262867357.35,1.13
2021-02-25,ARKK,"NOVARTIS AG-SPONSORED ADR",NVS,66987V109,3017924.00,261684190.04,1.12
2021-02-25,ARKK,"PACCAR INC",PCAR,693718108,2804248.00,260009874.56,1.11
2021-02-25,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,5541797.00,251597583.80,1.08
2021-02-25,ARKK,"REGENERON PHARMACEUTICALS",REGN,75886F107,545959.00,247423159.21,1.06
2021-02-25,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,1927195.00,242826570.00,1.04
2021-02-25,ARKK,"TWITTER INC",TWTR,90184L102,3122379.00,232898249.61,1.00
2021-02-25,ARKK,"SYNOPSYS INC",SNPS,871607107,936162.00,228507782.58,0.98
2021-02-25,ARKK,"STRATASYS LTD",SSYS,M85548101,6423870.00,219503637.90,0.94
2021-02-25,ARKK,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,6972887.00,217379752.23,0.93
2021-02-25,ARKK,"HUYA INC-ADR",HUYA,44852D108,6610022.00,185278916.66,0.79
2021-02-25,ARKK,"SERES THERAPEUTICS INC",MCRB,81750R102,7723086.00,145116785.94,0.62
2021-02-25,ARKK,"TERADYNE INC",TER,880770102,1079364.00,135611292.96,0.58
2021-02-25,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,1803787.00,127419513.68,0.55
2021-02-25,ARKK,"PALANTIR TECHNOLOGIES INC-A",PLTR,69608A108,5196826.00,124515950.96,0.53
2021-02-25,ARKK,"CERUS CORP",CERS,157085101,18316377.00,118140631.65,0.51
2021-02-25,ARKK,"BEAM THERAPEUTICS INC",BEAM,07373V105,1309083.00,115880027.16,0.50
2021-02-25,ARKK,"FATE THERAPEUTICS INC",FATE,31189P102,1336762.00,115322457.74,0.49
2021-02-25,ARKK,"COMPUGEN LTD",CGEN,M25722105,9636650.00,86344384.00,0.37
2021-02-25,ARKK,"PINTEREST INC- CLASS A",PINS,72352L106,710472.00,56205439.92,0.24
2021-02-25,ARKK,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,53609137.93,53609137.93,0.23
2021-02-25,ARKK,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,4858367.00,43142298.96,0.18
2021-02-25,ARKK,"SNAP INC - A",SNAP,83304A106,100343.00,6347698.18,0.03
2021-02-25,ARKK,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,127692.00,1631903.76,0.01
