date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-01-25,ARKW,"TESLA INC",TSLA,88160R101,739473.00,651327818.40,9.60
2021-01-25,ARKW,"ROKU INC",ROKU,77543R102,775985.00,331066240.40,4.88
2021-01-25,ARKW,"TELADOC HEALTH INC",TDOC,87918A105,1059065.00,304046970.85,4.48
2021-01-25,ARKW,"SQUARE INC - A",SQ,852234103,1170080.00,253486131.20,3.74
2021-01-25,ARKW,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,2614409.00,250983264.00,3.70
2021-01-25,ARKW,"GRAYSCALE BITCOIN TRUST BTC",GBTC,389637109,6956099.00,229899071.95,3.39
2021-01-25,ARKW,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,599772.00,200089936.92,2.95
2021-01-25,ARKW,"NETFLIX INC",NFLX,64110L106,310919.00,173113480.82,2.55
2021-01-25,ARKW,"PURE STORAGE INC - CLASS A",PSTG,74624M102,6536496.00,151908167.04,2.24
2021-01-25,ARKW,"FACEBOOK INC-CLASS A",FB,30303M102,545862.00,151755094.62,2.24
2021-01-25,ARKW,"FASTLY INC - CLASS A",FSLY,31188V100,1434531.00,150927006.51,2.22
2021-01-25,ARKW,"SEA LTD-ADR",SE,81141R100,633186.00,144796974.48,2.13
2021-01-25,ARKW,"PINTEREST INC- CLASS A",PINS,72352L106,1957852.00,143647601.24,2.12
2021-01-25,ARKW,"PAYPAL HOLDINGS INC",PYPL,70450Y103,553505.00,137130863.75,2.02
2021-01-25,ARKW,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,1217013.00,136865281.98,2.02
2021-01-25,ARKW,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,345753.00,135476397.99,2.00
2021-01-25,ARKW,"TWILIO INC - A",TWLO,90138F102,348875.00,132572500.00,1.95
2021-01-25,ARKW,"ZILLOW GROUP INC - C",Z,98954M200,888491.00,130483788.26,1.92
2021-01-25,ARKW,"SNAP INC - A",SNAP,83304A106,2415363.00,129584224.95,1.91
2021-01-25,ARKW,"SHOPIFY INC - CLASS A",SHOP,82509L107,105327.00,127015935.84,1.87
2021-01-25,ARKW,"HUYA INC-ADR",HUYA,44852D108,4710087.00,117705074.13,1.73
2021-01-25,ARKW,"LENDINGTREE INC","TREE UW",52603B107,354957.00,116429445.57,1.72
2021-01-25,ARKW,"DOCUSIGN INC",DOCU,256163106,453979.00,110952467.60,1.64
2021-01-25,ARKW,"OPENDOOR TECHNOLOGIES INC",OPEN,683712103,3985964.00,108936396.12,1.61
2021-01-25,ARKW,"BAIDU INC - SPON ADR",BIDU,056752108,425332.00,108404366.84,1.60
2021-01-25,ARKW,"PAGERDUTY INC",PD,69553P100,2226551.00,106985775.55,1.58
2021-01-25,ARKW,"KE HOLDINGS INC",BEKE,482497104,1448672.00,102565977.60,1.51
2021-01-25,ARKW,"AGORA INC-ADR",API,00851L103,2006956.00,94888879.68,1.40
2021-01-25,ARKW,"NVIDIA CORP",NVDA,67066G104,174047.00,95052288.11,1.40
2021-01-25,ARKW,"VERACYTE INC",VCYT,92337F107,1645791.00,91143905.58,1.34
2021-01-25,ARKW,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,684059.00,89283380.68,1.32
