date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-18,ARKG,"CRISPR THERAPEUTICS AG",CRSP,H17182108,3042888.00,452203585.68,7.17
2020-12-18,ARKG,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,20016038.00,402322363.80,6.38
2020-12-18,ARKG,"ARCTURUS THERAPEUTICS HOLDIN","ARCT UQ",03969T109,4031610.00,400298556.90,6.35
2020-12-18,ARKG,"TWIST BIOSCIENCE CORP",TWST,90184D100,2580147.00,380158858.98,6.03
2020-12-18,ARKG,"INVITAE CORP",NVTA,46185L103,6195551.00,294660405.56,4.68
2020-12-18,ARKG,"TELADOC HEALTH INC",TDOC,87918A105,1365934.00,268187481.56,4.26
2020-12-18,ARKG,"PERSONALIS INC",PSNL,71535D106,6124428.00,236954119.32,3.76
2020-12-18,ARKG,"CAREDX INC",CDNA,14167L103,3260481.00,225234027.48,3.57
2020-12-18,ARKG,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,4698848.00,222302498.88,3.53
2020-12-18,ARKG,"EXACT SCIENCES CORP",EXAS,30063P105,1581782.00,216783223.10,3.44
2020-12-18,ARKG,"FATE THERAPEUTICS INC",FATE,31189P102,2316697.00,216078329.19,3.43
2020-12-18,ARKG,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,162073805.24,162073805.24,2.57
2020-12-18,ARKG,"CELLECTIS - ADR",CLLS,15117K103,6051067.00,161563488.90,2.56
2020-12-18,ARKG,"PURE STORAGE INC - CLASS A",PSTG,74624M102,6906893.00,155197885.71,2.46
2020-12-18,ARKG,"EDITAS MEDICINE INC",EDIT,28106W103,2022952.00,130298338.32,2.07
2020-12-18,ARKG,"VERTEX PHARMACEUTICALS INC",VRTX,92532F100,539556.00,127723696.32,2.03
2020-12-18,ARKG,"INCYTE CORP",INCY,45337C102,1423190.00,125724604.60,1.99
2020-12-18,ARKG,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,2184178.00,121025302.98,1.92
2020-12-18,ARKG,"TAKEDA PHARMACEUTIC-SP ADR","TAK UN",874060205,5804057.00,109580596.16,1.74
2020-12-18,ARKG,"NOVARTIS AG-SPONSORED ADR",NVS,66987V109,1191603.00,108328628.73,1.72
2020-12-18,ARKG,"VERACYTE INC",VCYT,92337F107,2169953.00,104005847.29,1.65
2020-12-18,ARKG,"BERKELEY LIGHTS INC",BLI,084310101,1106764.00,104262702.62,1.65
2020-12-18,ARKG,"ROCHE HOLDINGS LTD-SPONS ADR",RHHBY,771195104,2343005.00,103021929.85,1.63
2020-12-18,ARKG,"CASTLE BIOSCIENCES INC",CSTL,14843C105,1553416.00,96824419.28,1.54
2020-12-18,ARKG,"ACCOLADE INC",ACCD,00437E102,1890780.00,96410872.20,1.53
2020-12-18,ARKG,"REGENERON PHARMACEUTICALS",REGN,75886F107,183831.00,91711447.59,1.46
2020-12-18,ARKG,"IONIS PHARMACEUTICALS INC",IONS,462222100,1669366.00,90696654.78,1.44
2020-12-18,ARKG,"SCHRODINGER INC",SDGR,80810D103,1114449.00,88999897.14,1.41
2020-12-18,ARKG,"SERES THERAPEUTICS INC",MCRB,81750R102,3561614.00,85906129.68,1.36
2020-12-18,ARKG,"ADAPTIVE BIOTECHNOLOGIES",ADPT,00650F109,1233983.00,73520707.14,1.17
2020-12-18,ARKG,"COMPUGEN LTD",CGEN,M25722105,5735230.00,72665364.10,1.15
2020-12-18,ARKG,"THERMO FISHER SCIENTIFIC INC",TMO,883556102,151291.00,70604483.88,1.12
2020-12-18,ARKG,"10X GENOMICS INC-CLASS A",TXG,88025U109,425803.00,65105278.70,1.03
2020-12-18,ARKG,"ALPHABET INC-CL A",GOOGL,02079K305,36041.00,62214695.02,0.99
2020-12-18,ARKG,"CODEXIS INC",CDXS,192005106,3150116.00,61616268.96,0.98
2020-12-18,ARKG,"PHREESIA INC",PHR,71944F106,1051071.00,57451540.86,0.91
2020-12-18,ARKG,"BEAM THERAPEUTICS INC",BEAM,07373V105,792104.00,57308724.40,0.91
2020-12-18,ARKG,"CERUS CORP",CERS,157085101,8174256.00,57383277.12,0.91
2020-12-18,ARKG,"AQUABOUNTY TECHNOLOGIES",AQB,03842K200,7121427.00,57612344.43,0.91
2020-12-18,ARKG,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,814118.00,56353247.96,0.89
2020-12-18,ARKG,"GUARDANT HEALTH INC",GH,40131M109,431480.00,54927404.00,0.87
2020-12-18,ARKG,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,3167084.00,38670095.64,0.61
2020-12-18,ARKG,"SAREPTA THERAPEUTICS INC",SRPT,803607100,193915.00,34012691.00,0.54
2020-12-18,ARKG,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,3041626.00,18918913.72,0.30
2020-12-18,ARKG,"EVOGENE LTD",EVGN,M4119S104,4594499.00,17596931.17,0.28
2020-12-18,ARKG,"908 DEVICES INC",MASS,65443P102,350000.00,17150000.00,0.27
2020-12-18,ARKG,"SURFACE ONCOLOGY INC",SURF,86877M209,1880710.00,17001618.40,0.27
2020-12-18,ARKG,"REPARE THERAPEUTICS INC",RPTX,760273102,480630.00,16024204.20,0.25
2020-12-18,ARKG,"LONGVIEW ACQUISITION CORP-A",LGVW,543195101,952219.00,14083319.01,0.22
2020-12-18,ARKG,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,375102.00,3856048.56,0.06
