date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-30,IZRL,"PERION NETWORK LTD",PERI,M78673114,217906.00,2763048.08,3.62
2020-12-30,IZRL,"ONE SOFTWARE TECHNOLOGIES LT",ONE,6987709,20737.00,2740180.82,3.59
2020-12-30,IZRL,"FATTAL HOLDINGS 1998 LTD",FTAL,BG1YKN5,25141.00,2703963.57,3.54
2020-12-30,IZRL,"GAMIDA CELL LTD",GMDA,M47364100,322026.00,2695357.62,3.53
2020-12-30,IZRL,"RADA ELECTRONIC INDS LTD",RADA,M81863124,250312.00,2463070.08,3.23
2020-12-30,IZRL,"CYBERARK SOFTWARE LTD/ISRAEL",CYBR,M2682V108,14918.00,2401798.00,3.15
2020-12-30,IZRL,"PARTNER COMMUNICATIONS CO",PTNR,6374420,422156.00,2283307.50,2.99
2020-12-30,IZRL,"DANEL (ADIR YEOSHUA) LTD",DANE,6253433,13601.00,2285118.51,2.99
2020-12-30,IZRL,"ITURAN LOCATION AND CONTROL",ITRN,M6158M104,119194.00,2276605.40,2.98
2020-12-30,IZRL,"TOWER SEMICONDUCTOR LTD",TSEM,M87915274,84677.00,2198214.92,2.88
2020-12-30,IZRL,"STRATASYS LTD",SSYS,M85548101,105928.00,2190591.04,2.87
2020-12-30,IZRL,"GILAT SATELLITE NETWORKS LTD",GILT,M51474118,332564.00,2138386.52,2.80
2020-12-30,IZRL,"FIVERR INTERNATIONAL LTD",FVRR,M4R82T106,10406.00,2137496.46,2.80
2020-12-30,IZRL,"CELLCOM ISRAEL LTD",CEL,B23WQK8,427345.00,2085549.34,2.73
2020-12-30,IZRL,"NOVA MEASURING INSTRUMENTS",NVMI,M7516K103,28913.00,2036920.85,2.67
2020-12-30,IZRL,"TARO PHARMACEUTICAL INDUS",TARO,M8737E108,28021.00,2025638.09,2.65
2020-12-30,IZRL,"NICE LTD - SPON ADR",NICE,653656108,7084.00,2003426.04,2.62
2020-12-30,IZRL,"CAMTEK LTD",CAMT,M20791105,91434.00,1985032.14,2.60
2020-12-30,IZRL,"INMODE LTD",INMD,M5425M103,41303.00,1961066.44,2.57
2020-12-30,IZRL,"SILICOM LTD",SILC,M84116108,46930.00,1941494.10,2.54
2020-12-30,IZRL,"RADWARE LTD",RDWR,M81873107,68213.00,1879950.28,2.46
2020-12-30,IZRL,"ELBIT SYSTEMS LTD",ESLT,6308913,14007.00,1833029.33,2.40
2020-12-30,IZRL,"HILAN LTD",HLAN,6267230,38306.00,1834896.75,2.40
2020-12-30,IZRL,"CERAGON NETWORKS LTD",CRNT,M22013102,653123.00,1789557.02,2.34
2020-12-30,IZRL,"CHECK POINT SOFTWARE TECH",CHKP,M22465104,13093.00,1756033.16,2.30
2020-12-30,IZRL,"ALLOT LTD",ALLT,M0854Q105,164625.00,1730208.75,2.27
2020-12-30,IZRL,"TEVA PHARMACEUTICAL-SP ADR",TEVA,881624209,179802.00,1726099.20,2.26
2020-12-30,IZRL,"SAPIENS INTERNATIONAL CORP",SPNS,G7T16G103,54784.00,1677486.08,2.20
2020-12-30,IZRL,"MATRIX IT LTD",MTRX,6747754,69419.00,1564438.69,2.05
2020-12-30,IZRL,"WIX.COM LTD",WIX,M98068105,5848.00,1502234.24,1.97
2020-12-30,IZRL,"POLYPID LTD",PYPD,M8001Q118,143728.00,1424344.48,1.87
2020-12-30,IZRL,"REDHILL BIOPHARMA LTD-SP ADR",RDHL,757468103,166749.00,1427371.44,1.87
2020-12-30,IZRL,"BATM ADVANCED COMMUNICATIONS",BATM,B85PTW0,1112971.00,1417744.57,1.86
2020-12-30,IZRL,"AUDIOCODES LTD",AUDC,M15342104,50074.00,1391556.46,1.82
2020-12-30,IZRL,"KAMADA LTD",KMDA,B0L2CR5,209833.00,1369078.71,1.79
2020-12-30,IZRL,"AYALA PHARMACEUTICALS INC",AYLA,05465V108,113450.00,1348920.50,1.77
2020-12-30,IZRL,"BEZEQ THE ISRAELI TELECOM CO",BEZQ,6098032,1378112.00,1336966.34,1.75
2020-12-30,IZRL,"UROGEN PHARMA LTD","URGN UQ",M96088105,73769.00,1334481.21,1.75
2020-12-30,IZRL,"COMPUGEN LTD",CGEN,M25722105,99437.00,1283731.67,1.68
2020-12-30,IZRL,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,160197.00,1182253.86,1.55
2020-12-30,IZRL,"BIONDVAX PHARMACEUTICALS-ADR",BVXV,09073Q105,41566.00,123866.68,0.16
2020-12-30,IZRL,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,96512.24,96512.24,0.13
