date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-28,ARKQ,"TESLA INC",TSLA,88160R101,295335.00,196010886.15,11.76
2020-12-28,ARKQ,"MATERIALISE NV-ADR",MTLS,57667T100,2106651.00,114011952.12,6.84
2020-12-28,ARKQ,"TRIMBLE INC",TRMB,896239100,1015658.00,67470160.94,4.05
2020-12-28,ARKQ,"DEERE & CO",DE,244199105,244910.00,65513425.00,3.93
2020-12-28,ARKQ,"FLIR SYSTEMS INC",FLIR,302445101,1452614.00,64830162.82,3.89
2020-12-28,ARKQ,"ALPHABET INC-CL C",GOOG,02079K107,36413.00,64672765.17,3.88
2020-12-28,ARKQ,"KRATOS DEFENSE & SECURITY",KTOS,50077B207,2203487.00,61367112.95,3.68
2020-12-28,ARKQ,"JD.COM INC-ADR",JD,47215P106,692936.00,56550506.96,3.39
2020-12-28,ARKQ,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,1399454.00,54382782.44,3.26
2020-12-28,ARKQ,"PROTO LABS INC",PRLB,743713109,319202.00,53517407.32,3.21
2020-12-28,ARKQ,"NXP SEMICONDUCTORS NV",NXPI,N6596X109,322238.00,50968384.46,3.06
2020-12-28,ARKQ,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,473791.00,50292914.65,3.02
2020-12-28,ARKQ,"BAIDU INC - SPON ADR",BIDU,056752108,259470.00,50098467.60,3.01
2020-12-28,ARKQ,"2U INC",TWOU,90214J101,1201373.00,48547482.93,2.91
2020-12-28,ARKQ,"CATERPILLAR INC",CAT,149123101,246244.00,43922542.28,2.64
2020-12-28,ARKQ,"BYD CO LTD-UNSPONSORED ADR",BYDDY,05606L100,852797.00,43368138.64,2.60
2020-12-28,ARKQ,"KOMATSU LTD -SPONS ADR",KMTUY,500458401,1471459.00,39729393.00,2.38
2020-12-28,ARKQ,"WORKHORSE GROUP INC",WKHS,98138J206,1823348.00,38873779.36,2.33
2020-12-28,ARKQ,"NANO DIMENSION LTD - ADR",NNDM,63008G203,4709133.00,38379433.95,2.30
2020-12-28,ARKQ,"AEROVIRONMENT INC",AVAV,008073108,401254.00,35856057.44,2.15
2020-12-28,ARKQ,"STRATASYS LTD",SSYS,M85548101,1693400.00,35713806.00,2.14
2020-12-28,ARKQ,"VIRGIN GALACTIC HOLDINGS INC",SPCE,92766K106,1327685.00,31784778.90,1.91
2020-12-28,ARKQ,"SYNOPSYS INC",SNPS,871607107,122335.00,31337333.60,1.88
2020-12-28,ARKQ,"SPLUNK INC",SPLK,848637104,170798.00,29983588.90,1.80
2020-12-28,ARKQ,"TERADYNE INC",TER,880770102,234843.00,27648066.39,1.66
2020-12-28,ARKQ,"NIU TECHNOLOGIES-SPONS ADR",NIU,65481N100,875711.00,23679225.44,1.42
2020-12-28,ARKQ,"XILINX INC",XLNX,983919101,161889.00,22910531.28,1.38
2020-12-28,ARKQ,"ANSYS INC",ANSS,03662Q105,62950.00,22896174.00,1.37
2020-12-28,ARKQ,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,20596309.15,20596309.15,1.24
2020-12-28,ARKQ,"INTUITIVE SURGICAL INC",ISRG,46120E602,25522.00,20549293.52,1.23
2020-12-28,ARKQ,"AMAZON.COM INC",AMZN,023135106,6191.00,20330996.36,1.22
2020-12-28,ARKQ,"APPLE INC",AAPL,037833100,146062.00,19965214.78,1.20
2020-12-28,ARKQ,"ELBIT SYSTEMS LTD",ESLT,M3760D101,126610.00,16416252.60,0.99
2020-12-28,ARKQ,"RAVEN INDUSTRIES INC",RAVN,754212108,487101.00,16434787.74,0.99
2020-12-28,ARKQ,"AUTODESK INC",ADSK,052769106,54680.00,16384862.00,0.98
2020-12-28,ARKQ,"NVIDIA CORP",NVDA,67066G104,28608.00,14761728.00,0.89
2020-12-28,ARKQ,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,204602.00,13765622.56,0.83
2020-12-28,ARKQ,"ROCKWELL AUTOMATION INC",ROK,773903109,55112.00,13687616.32,0.82
2020-12-28,ARKQ,"EXONE CO/THE",XONE,302104104,997483.00,9964855.17,0.60
2020-12-28,ARKQ,"MAGNA INTERNATIONAL INC",MGA,559222401,115704.00,8504244.00,0.51
2020-12-28,ARKQ,"HONEYWELL INTERNATIONAL INC",HON,438516106,36972.00,7761901.68,0.47
2020-12-28,ARKQ,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,197165.00,2758338.35,0.17
