date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-28,ARKW,"TESLA INC",TSLA,88160R101,778071.00,516397941.99,9.75
2020-12-28,ARKW,"ROKU INC",ROKU,77543R102,986457.00,335799827.37,6.34
2020-12-28,ARKW,"SQUARE INC - A",SQ,852234103,1036892.00,231579459.28,4.37
2020-12-28,ARKW,"GRAYSCALE BITCOIN TRUST BTC",GBTC,389637109,6164241.00,187701138.45,3.54
2020-12-28,ARKW,"TELADOC HEALTH INC",TDOC,87918A105,938518.00,185667015.94,3.51
2020-12-28,ARKW,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,531510.00,168642807.90,3.18
2020-12-28,ARKW,"PURE STORAGE INC - CLASS A",PSTG,74624M102,6783178.00,162253617.76,3.06
2020-12-28,ARKW,"FACEBOOK INC-CLASS A",FB,30303M102,483738.00,133995426.00,2.53
2020-12-28,ARKW,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,1843053.00,124000605.84,2.34
2020-12-28,ARKW,"TWILIO INC - A",TWLO,90138F102,340242.00,121010469.72,2.29
2020-12-28,ARKW,"PINTEREST INC- CLASS A",PINS,72352L106,1734967.00,117613412.93,2.22
2020-12-28,ARKW,"PAYPAL HOLDINGS INC",PYPL,70450Y103,490479.00,115620614.67,2.18
2020-12-28,ARKW,"SNAP INC - A",SNAP,83304A106,2374739.00,114604904.14,2.16
2020-12-28,ARKW,"NETFLIX INC",NFLX,64110L106,205660.00,106762219.20,2.02
2020-12-28,ARKW,"SHOPIFY INC - CLASS A",SHOP,82509L107,93330.00,107055109.80,2.02
2020-12-28,ARKW,"PAGERDUTY INC",PD,69553P100,2381312.00,105301616.64,1.99
2020-12-28,ARKW,"UNITY SOFTWARE INC",U,91332U101,666925.00,104333747.00,1.97
2020-12-28,ARKW,"ZILLOW GROUP INC - C",Z,98954M200,787335.00,104463607.80,1.97
2020-12-28,ARKW,"FASTLY INC - CLASS A",FSLY,31188V100,1144980.00,103300095.60,1.95
2020-12-28,ARKW,"SEA LTD-ADR",SE,81141R100,561117.00,101158172.76,1.91
2020-12-28,ARKW,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,879426.00,99893999.34,1.89
2020-12-28,ARKW,"LENDINGTREE INC","TREE UW",52603B107,358761.00,98379441.42,1.86
2020-12-28,ARKW,"VERACYTE INC",VCYT,92337F107,1663443.00,90774084.51,1.71
2020-12-28,ARKW,"HUYA INC-ADR",HUYA,44852D108,4383121.00,82534168.43,1.56
2020-12-28,ARKW,"KE HOLDINGS INC",BEKE,482497104,1283764.00,80106873.60,1.51
2020-12-28,ARKW,"DOCUSIGN INC",DOCU,256163106,344101.00,78867949.20,1.49
2020-12-28,ARKW,"2U INC",TWOU,90214J101,1903132.00,76905564.12,1.45
2020-12-28,ARKW,"MERCADOLIBRE INC",MELI,58733R102,45042.00,74937276.24,1.42
2020-12-28,ARKW,"OPENDOOR TECHNOLOGIES INC",OPEN,683712103,3006289.00,73684143.39,1.39
2020-12-28,ARKW,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,870324.00,69843501.00,1.32
2020-12-28,ARKW,"TRADE DESK INC/THE -CLASS A",TTD,88339J105,82035.00,68303981.70,1.29
2020-12-28,ARKW,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,192437.00,67620437.43,1.28
2020-12-28,ARKW,"PELOTON INTERACTIVE INC-A",PTON,70614W100,443627.00,67511156.86,1.27
2020-12-28,ARKW,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,286568.00,63721260.48,1.20
2020-12-28,ARKW,"AGORA INC-ADR",API,00851L103,1578604.00,63033657.72,1.19
2020-12-28,ARKW,"APPLE INC",AAPL,037833100,425178.00,58117580.82,1.10
2020-12-28,ARKW,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,547697.00,58138036.55,1.10
2020-12-28,ARKW,"HUBSPOT INC",HUBS,443573100,144046.00,57258285.00,1.08
2020-12-28,ARKW,"CLOUDFLARE INC - CLASS A",NET,18915M107,728964.00,56494710.00,1.07
2020-12-28,ARKW,"SPLUNK INC",SPLK,848637104,321677.00,56470397.35,1.07
2020-12-28,ARKW,"CROWDSTRIKE HOLDINGS INC - A",CRWD,22788C105,258430.00,54929296.50,1.04
2020-12-28,ARKW,"JD.COM INC-ADR",JD,47215P106,666903.00,54425953.83,1.03
2020-12-28,ARKW,"ADYEN NV-UNSPON ADR",ADYEY,00783V104,1133985.00,53750889.00,1.02
2020-12-28,ARKW,"NVIDIA CORP",NVDA,67066G104,104619.00,53983404.00,1.02
2020-12-28,ARKW,"ADOBE INC",ADBE,00724F101,108215.00,53993874.25,1.02
2020-12-28,ARKW,"ATLASSIAN CORP PLC-CLASS A",TEAM,G06242104,220556.00,51124880.80,0.97
2020-12-28,ARKW,"SALESFORCE.COM INC",CRM,79466L302,224542.00,50441114.88,0.95
2020-12-28,ARKW,"OKTA INC",OKTA,679295105,183865.00,48310528.75,0.91
2020-12-28,ARKW,"SYNOPSYS INC",SNPS,871607107,183095.00,46901615.20,0.89
2020-12-28,ARKW,"LENDINGCLUB CORP",LC,52603A208,4654426.00,39795342.30,0.75
2020-12-28,ARKW,"PALANTIR TECHNOLOGIES INC-A",PLTR,69608A108,1324438.00,33945345.94,0.64
2020-12-28,ARKW,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,33924492.01,33924492.01,0.64
2020-12-28,ARKW,"NANO DIMENSION LTD - ADR",NNDM,63008G203,3640000.00,29666000.00,0.56
