date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-28,IZRL,"PERION NETWORK LTD",PERI,M78673114,205042.00,2706554.40,3.74
2020-12-28,IZRL,"GAMIDA CELL LTD",GMDA,M47364100,303336.00,2660256.72,3.68
2020-12-28,IZRL,"FATTAL HOLDINGS 1998 LTD",FTAL,BG1YKN5,23659.00,2487135.94,3.44
2020-12-28,IZRL,"ONE SOFTWARE TECHNOLOGIES LT",ONE,6987709,19537.00,2472823.05,3.42
2020-12-28,IZRL,"RADA ELECTRONIC INDS LTD",RADA,M81863124,235516.00,2402263.20,3.32
2020-12-28,IZRL,"CYBERARK SOFTWARE LTD/ISRAEL",CYBR,M2682V108,14048.00,2303310.08,3.18
2020-12-28,IZRL,"PARTNER COMMUNICATIONS CO",PTNR,6374420,397796.00,2191526.43,3.03
2020-12-28,IZRL,"ITURAN LOCATION AND CONTROL",ITRN,M6158M104,112426.00,2172070.32,3.00
2020-12-28,IZRL,"DANEL (ADIR YEOSHUA) LTD",DANE,6253433,12803.00,2142244.42,2.96
2020-12-28,IZRL,"TOWER SEMICONDUCTOR LTD",TSEM,M87915274,79769.00,2099520.08,2.90
2020-12-28,IZRL,"STRATASYS LTD",SSYS,M85548101,99250.00,2093182.50,2.89
2020-12-28,IZRL,"GILAT SATELLITE NETWORKS LTD",GILT,M51474118,313328.00,2011565.76,2.78
2020-12-28,IZRL,"CELLCOM ISRAEL LTD",CEL,B23WQK8,402949.00,2001050.31,2.77
2020-12-28,IZRL,"FIVERR INTERNATIONAL LTD",FVRR,M4R82T106,9842.00,1910824.30,2.64
2020-12-28,IZRL,"NOVA MEASURING INSTRUMENTS",NVMI,M7516K103,27215.00,1908315.80,2.64
2020-12-28,IZRL,"TARO PHARMACEUTICAL INDUS",TARO,M8737E108,26389.00,1898952.44,2.63
2020-12-28,IZRL,"NICE LTD - SPON ADR",NICE,653656108,6676.00,1876289.80,2.59
2020-12-28,IZRL,"CAMTEK LTD",CAMT,M20791105,86112.00,1855713.60,2.57
2020-12-28,IZRL,"INMODE LTD",INMD,M5425M103,38891.00,1841877.76,2.55
2020-12-28,IZRL,"SILICOM LTD",SILC,M84116108,44218.00,1817801.98,2.51
2020-12-28,IZRL,"RADWARE LTD",RDWR,M81873107,64253.00,1776595.45,2.46
2020-12-28,IZRL,"HILAN LTD",HLAN,6267230,36080.00,1755903.04,2.43
2020-12-28,IZRL,"ELBIT SYSTEMS LTD",ESLT,6308913,13191.00,1725282.41,2.39
2020-12-28,IZRL,"CHECK POINT SOFTWARE TECH",CHKP,M22465104,12331.00,1696622.29,2.35
2020-12-28,IZRL,"CERAGON NETWORKS LTD",CRNT,M22013102,615083.00,1691478.25,2.34
2020-12-28,IZRL,"ALLOT LTD",ALLT,M0854Q105,155079.00,1682607.15,2.33
2020-12-28,IZRL,"TEVA PHARMACEUTICAL-SP ADR",TEVA,881624209,169344.00,1644330.24,2.27
2020-12-28,IZRL,"SAPIENS INTERNATIONAL CORP",SPNS,G7T16G103,51622.00,1576535.88,2.18
2020-12-28,IZRL,"REDHILL BIOPHARMA LTD-SP ADR",RDHL,757468103,157023.00,1496429.19,2.07
2020-12-28,IZRL,"MATRIX IT LTD",MTRX,6747754,65375.00,1481027.11,2.05
2020-12-28,IZRL,"WIX.COM LTD",WIX,M98068105,5506.00,1391531.38,1.92
2020-12-28,IZRL,"AUDIOCODES LTD",AUDC,M15342104,47164.00,1352663.52,1.87
2020-12-28,IZRL,"BATM ADVANCED COMMUNICATIONS",BATM,B85PTW0,1048939.00,1332864.54,1.84
2020-12-28,IZRL,"POLYPID LTD",PYPD,M8001Q118,136558.00,1304128.90,1.80
2020-12-28,IZRL,"BEZEQ THE ISRAELI TELECOM CO",BEZQ,6098032,1298090.00,1285237.62,1.78
2020-12-28,IZRL,"KAMADA LTD",KMDA,B0L2CR5,197701.00,1272639.98,1.76
2020-12-28,IZRL,"AYALA PHARMACEUTICALS INC",AYLA,05465V108,105962.00,1266245.90,1.75
2020-12-28,IZRL,"UROGEN PHARMA LTD","URGN UQ",M96088105,69485.00,1240307.25,1.72
2020-12-28,IZRL,"COMPUGEN LTD",CGEN,M25722105,93365.00,1210944.05,1.67
2020-12-28,IZRL,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,150705.00,1074526.65,1.49
2020-12-28,IZRL,"BIONDVAX PHARMACEUTICALS-ADR",BVXV,09073Q105,39130.00,113868.30,0.16
2020-12-28,IZRL,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,93914.87,93914.87,0.13
