date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-28,ARKK,"TESLA INC",TSLA,88160R101,2838011.00,1883559520.59,10.10
2020-12-28,ARKK,"ROKU INC",ROKU,77543R102,3700494.00,1259685162.54,6.76
2020-12-28,ARKK,"CRISPR THERAPEUTICS AG",CRSP,H17182108,6434266.00,1086940555.38,5.83
2020-12-28,ARKK,"SQUARE INC - A",SQ,852234103,4299401.00,960228219.34,5.15
2020-12-28,ARKK,"INVITAE CORP",NVTA,46185L103,17598486.00,799851188.70,4.29
2020-12-28,ARKK,"TELADOC HEALTH INC",TDOC,87918A105,3893513.00,770253676.79,4.13
2020-12-28,ARKK,"EDITAS MEDICINE INC",EDIT,28106W103,6825245.00,575709415.75,3.09
2020-12-28,ARKK,"ZILLOW GROUP INC - C",Z,98954M200,4221589.00,560120428.52,3.00
2020-12-28,ARKK,"PROTO LABS INC",PRLB,743713109,3240390.00,543283787.40,2.91
2020-12-28,ARKK,"PURE STORAGE INC - CLASS A",PSTG,74624M102,22008088.00,526433464.96,2.82
2020-12-28,ARKK,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,1545991.00,490527484.39,2.63
2020-12-28,ARKK,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,452281230.36,452281230.36,2.43
2020-12-28,ARKK,"IOVANCE BIOTHERAPEUTICS INC",IOVA,462260100,8656778.00,418295512.96,2.24
2020-12-28,ARKK,"TWILIO INC - A",TWLO,90138F102,1147598.00,408154704.68,2.19
2020-12-28,ARKK,"INTELLIA THERAPEUTICS INC",NTLA,45826J105,6654627.00,405067145.49,2.17
2020-12-28,ARKK,"TWIST BIOSCIENCE CORP",TWST,90184D100,2501453.00,399557087.69,2.14
2020-12-28,ARKK,"EXACT SCIENCES CORP",EXAS,30063P105,2719056.00,369166233.12,1.98
2020-12-28,ARKK,"PAYPAL HOLDINGS INC",PYPL,70450Y103,1529708.00,360598066.84,1.93
2020-12-28,ARKK,"SHOPIFY INC - CLASS A",SHOP,82509L107,305887.00,350870742.22,1.88
2020-12-28,ARKK,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,3274605.00,347599320.75,1.86
2020-12-28,ARKK,"DOCUSIGN INC",DOCU,256163106,1512717.00,346714736.40,1.86
2020-12-28,ARKK,"LENDINGTREE INC","TREE UW",52603B107,1234173.00,338434920.06,1.82
2020-12-28,ARKK,"PAGERDUTY INC",PD,69553P100,7613933.00,336688117.26,1.81
2020-12-28,ARKK,"MATERIALISE NV-ADR",MTLS,57667T100,6055685.00,327733672.20,1.76
2020-12-28,ARKK,"2U INC",TWOU,90214J101,8120745.00,328159305.45,1.76
2020-12-28,ARKK,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,2603617.00,295744855.03,1.59
2020-12-28,ARKK,"VERACYTE INC",VCYT,92337F107,5032228.00,274608681.96,1.47
2020-12-28,ARKK,"KE HOLDINGS INC",BEKE,482497104,4280532.00,267105196.80,1.43
2020-12-28,ARKK,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,698155.00,245324685.45,1.32
2020-12-28,ARKK,"UNITY SOFTWARE INC",U,91332U101,1565907.00,244970491.08,1.31
2020-12-28,ARKK,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,2928977.00,235050404.25,1.26
2020-12-28,ARKK,"PACIFIC BIOSCIENCES OF CALIF",PACB,69404D108,7617703.00,208268000.02,1.12
2020-12-28,ARKK,"BAIDU INC - SPON ADR",BIDU,056752108,1066710.00,205960366.80,1.10
2020-12-28,ARKK,"SERES THERAPEUTICS INC",MCRB,81750R102,8501171.00,197652225.75,1.06
2020-12-28,ARKK,"SPLUNK INC",SPLK,848637104,1056649.00,185494731.95,0.99
2020-12-28,ARKK,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,4739272.00,184168109.92,0.99
2020-12-28,ARKK,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,2630894.00,177006548.32,0.95
2020-12-28,ARKK,"SYNOPSYS INC",SNPS,871607107,658616.00,168711074.56,0.90
2020-12-28,ARKK,"NANOSTRING TECHNOLOGIES INC",NSTG,63009R109,2427386.00,163023243.76,0.87
2020-12-28,ARKK,"SEA LTD-ADR",SE,81141R100,855592.00,154246125.76,0.83
2020-12-28,ARKK,"PINTEREST INC- CLASS A",PINS,72352L106,2231104.00,151246540.16,0.81
2020-12-28,ARKK,"STRATASYS LTD",SSYS,M85548101,7107018.00,149887009.62,0.80
2020-12-28,ARKK,"CERUS CORP",CERS,157085101,19218009.00,149900470.20,0.80
2020-12-28,ARKK,"COMPUGEN LTD",CGEN,M25722105,10940184.00,141894186.48,0.76
2020-12-28,ARKK,"HUYA INC-ADR",HUYA,44852D108,6266010.00,117988968.30,0.63
2020-12-28,ARKK,"SYROS PHARMACEUTICALS INC",SYRS,87184Q107,5097545.00,61986147.20,0.33
2020-12-28,ARKK,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,835271.00,11685441.29,0.06
2020-12-28,ARKK,"EXONE CO/THE",XONE,302104104,752144.00,7513918.56,0.04
