date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-11-25,ARKW,"TESLA INC",TSLA,88160R101,737437.00,423288838.00,10.57
2020-11-25,ARKW,"ROKU INC",ROKU,77543R102,1080931.00,300563673.86,7.51
2020-11-25,ARKW,"SQUARE INC - A",SQ,852234103,1033578.00,220069427.76,5.50
2020-11-25,ARKW,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,3947157.00,160649289.90,4.01
2020-11-25,ARKW,"TELADOC HEALTH INC",TDOC,87918A105,687387.00,131009088.33,3.27
2020-11-25,ARKW,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,477669.00,129013620.21,3.22
2020-11-25,ARKW,"GRAYSCALE BITCOIN TRUST BTC",GBTC,389637109,5709922.00,119137522.53,2.98
2020-11-25,ARKW,"PINTEREST INC- CLASS A",PINS,72352L106,1574655.00,106163240.10,2.65
2020-11-25,ARKW,"PURE STORAGE INC - CLASS A",PSTG,74624M102,5849225.00,106046449.25,2.65
2020-11-25,ARKW,"TWILIO INC - A",TWLO,90138F102,314166.00,95977713.00,2.40
2020-11-25,ARKW,"PAGERDUTY INC",PD,69553P100,2802689.00,92348602.55,2.31
2020-11-25,ARKW,"FACEBOOK INC-CLASS A",FB,30303M102,330413.00,91058518.67,2.27
2020-11-25,ARKW,"SNAP INC - A",SNAP,83304A106,1981135.00,90260510.60,2.25
2020-11-25,ARKW,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,1200805.00,89760173.75,2.24
2020-11-25,ARKW,"SEA LTD-ADR",SE,81141R100,468117.00,83184390.90,2.08
2020-11-25,ARKW,"LENDINGTREE INC","TREE UW",52603B107,319071.00,82987176.39,2.07
2020-11-25,ARKW,"VERACYTE INC",VCYT,92337F107,1569042.00,79864237.80,1.99
2020-11-25,ARKW,"FASTLY INC - CLASS A",FSLY,31188V100,955172.00,79441655.24,1.98
2020-11-25,ARKW,"HUYA INC-ADR",HUYA,44852D108,3656607.00,78580484.43,1.96
2020-11-25,ARKW,"UNITY SOFTWARE INC",U,91332U101,556405.00,76483431.30,1.91
2020-11-25,ARKW,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,733626.00,76245750.18,1.90
2020-11-25,ARKW,"NETFLIX INC",NFLX,64110L106,146780.00,71188300.00,1.78
2020-11-25,ARKW,"ZILLOW GROUP INC - C",Z,98954M200,656794.00,70336069.46,1.76
2020-11-25,ARKW,"PAYPAL HOLDINGS INC",PYPL,70450Y103,314867.00,67526376.82,1.69
2020-11-25,ARKW,"2U INC",TWOU,90214J101,1911052.00,63542479.00,1.59
2020-11-25,ARKW,"KE HOLDINGS INC",BEKE,482497104,947793.00,57341476.50,1.43
2020-11-25,ARKW,"MERCADOLIBRE INC",MELI,58733R102,37602.00,55664496.72,1.39
2020-11-25,ARKW,"SOCIAL CAPITAL HEDOSOPHIA-A",IPOB,G8250T109,2507963.00,51237684.09,1.28
2020-11-25,ARKW,"DOCUSIGN INC",DOCU,256163106,218684.00,49018018.60,1.22
2020-11-25,ARKW,"TRADE DESK INC/THE -CLASS A",TTD,88339J105,56459.00,48682901.93,1.22
2020-11-25,ARKW,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,726084.00,48357194.40,1.21
2020-11-25,ARKW,"CROWDSTRIKE HOLDINGS INC - A",CRWD,22788C105,318257.00,47725819.72,1.19
2020-11-25,ARKW,"HUBSPOT INC",HUBS,443573100,120166.00,45685911.54,1.14
2020-11-25,ARKW,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,456876.00,44540841.24,1.11
2020-11-25,ARKW,"CLOUDFLARE INC - CLASS A",NET,18915M107,608124.00,42562598.76,1.06
2020-11-25,ARKW,"SPLUNK INC",SPLK,848637104,203331.00,40434402.66,1.01
2020-11-25,ARKW,"AGORA INC-ADR",API,00851L103,1053843.00,40267341.03,1.01
2020-11-25,ARKW,"SHOPIFY INC - CLASS A",SHOP,82509L107,39493.00,40263903.36,1.01
2020-11-25,ARKW,"ATLASSIAN CORP PLC-CLASS A",TEAM,G06242104,183956.00,39798880.60,0.99
2020-11-25,ARKW,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,137132.00,38084299.04,0.95
2020-11-25,ARKW,"LENDINGCLUB CORP",LC,52603A208,4673794.00,37764255.52,0.94
2020-11-25,ARKW,"JD.COM INC-ADR",JD,47215P106,415775.00,36683828.25,0.92
2020-11-25,ARKW,"OKTA INC",OKTA,679295105,153385.00,36455012.95,0.91
2020-11-25,ARKW,"ADYEN NV-UNSPON ADR",ADYEY,00783V104,945994.00,35257196.38,0.88
2020-11-25,ARKW,"NVIDIA CORP",NVDA,67066G104,65929.00,34902153.31,0.87
2020-11-25,ARKW,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,77368.00,34329728.96,0.86
2020-11-25,ARKW,"SYNOPSYS INC",SNPS,871607107,152735.00,33146549.70,0.83
2020-11-25,ARKW,"PALANTIR TECHNOLOGIES INC-A",PLTR,69608A108,1104887.00,32096967.35,0.80
2020-11-25,ARKW,"ADOBE INC",ADBE,00724F101,68120.00,32021849.60,0.80
2020-11-25,ARKW,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,17208393.21,17208393.21,0.43
