date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-11-25,ARKF,"SQUARE INC - A",SQ,852234103,641146.00,136512806.32,11.19
2020-11-25,ARKF,"PINTEREST INC- CLASS A",PINS,72352L106,856904.00,57772467.68,4.74
2020-11-25,ARKF,"MERCADOLIBRE INC",MELI,58733R102,38089.00,56385432.04,4.62
2020-11-25,ARKF,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,468363.00,48676966.59,3.99
2020-11-25,ARKF,"ZILLOW GROUP INC - C",Z,98954M200,444421.00,47593044.89,3.90
2020-11-25,ARKF,"PAYPAL HOLDINGS INC",PYPL,70450Y103,210342.00,45109945.32,3.70
2020-11-25,ARKF,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,599936.00,44845216.00,3.68
2020-11-25,ARKF,"SEA LTD-ADR",SE,81141R100,239852.00,42621700.40,3.49
2020-11-25,ARKF,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,141369.00,39260998.68,3.22
2020-11-25,ARKF,"ADYEN NV",ADYEN,BZ1HM42,21234.00,39294090.71,3.22
2020-11-25,ARKF,"LENDINGTREE INC","TREE UW",52603B107,142538.00,37072708.42,3.04
2020-11-25,ARKF,"MEITUAN-CLASS B",3690,BGJW376,956815.00,36245049.93,2.97
2020-11-25,ARKF,"TWILIO INC - A",TWLO,90138F102,98739.00,30164764.50,2.47
2020-11-25,ARKF,"SNAP INC - A",SNAP,83304A106,632050.00,28796198.00,2.36
2020-11-25,ARKF,"AMAZON.COM INC",AMZN,023135106,8674.00,27627297.18,2.26
2020-11-25,ARKF,"FACEBOOK INC-CLASS A",FB,30303M102,97512.00,26873332.08,2.20
2020-11-25,ARKF,"DOCUSIGN INC",DOCU,256163106,117566.00,26352418.90,2.16
2020-11-25,ARKF,"APPLE INC",AAPL,037833100,225996.00,26222315.88,2.15
2020-11-25,ARKF,"Z HOLDINGS CORP",4689,6084848,4200107.00,25022855.44,2.05
2020-11-25,ARKF,"ZHONGAN ONLINE P&C INSURAN-H",6060,BYZQ099,5180745.00,24096954.72,1.98
2020-11-25,ARKF,"SPLUNK INC",SPLK,848637104,112853.00,22441947.58,1.84
2020-11-25,ARKF,"LIGHTSPEED POS INC-SUB VOTE",LSPD,BGHVW01,440196.00,22473770.24,1.84
2020-11-25,ARKF,"SLACK TECHNOLOGIES INC- CL A",WORK,83088V102,546708.00,22251015.60,1.82
2020-11-25,ARKF,"INTUIT INC",INTU,461202103,58784.00,20602028.48,1.69
2020-11-25,ARKF,"WORKDAY INC-CLASS A",WDAY,98138H101,89512.00,19234338.56,1.58
2020-11-25,ARKF,"GUIDEWIRE SOFTWARE INC",GWRE,40171V100,143339.00,17117543.38,1.40
2020-11-25,ARKF,"PINDUODUO INC-ADR",PDD,722304102,121423.00,16501385.70,1.35
2020-11-25,ARKF,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,166400.00,16222336.00,1.33
2020-11-25,ARKF,"SCHWAB (CHARLES) CORP",SCHW,808513105,319803.00,15910199.25,1.30
2020-11-25,ARKF,"LENDINGCLUB CORP",LC,52603A208,1879598.00,15187151.84,1.24
2020-11-25,ARKF,"SILVERGATE CAPITAL CORP-CL A",SI,82837P408,414194.00,14447086.72,1.18
2020-11-25,ARKF,"JD.COM INC-ADR",JD,47215P106,157178.00,13867814.94,1.14
2020-11-25,ARKF,"SOCIAL CAPITAL HEDOSOPHIA-A",IPOB,G8250T109,670682.00,13702033.26,1.12
2020-11-25,ARKF,"SBI HOLDINGS INC",8473,6309466,475262.00,13130921.95,1.08
2020-11-25,ARKF,"INTERACTIVE BROKERS GRO-CL A",IBKR,45841N107,247585.00,13032874.40,1.07
2020-11-25,ARKF,"DISCOVERY LTD",DSY,6177878,1524845.00,13035880.36,1.07
2020-11-25,ARKF,"SHOPIFY INC - CLASS A",SHOP,82509L107,12688.00,12935669.76,1.06
2020-11-25,ARKF,"HDFC BANK LTD-ADR",HDB,40415F101,182967.00,12480179.07,1.02
2020-11-25,ARKF,"NVIDIA CORP",NVDA,67066G104,22800.00,12070092.00,0.99
2020-11-25,ARKF,TRANSUNION,TRU,89400J107,125894.00,11789973.10,0.97
2020-11-25,ARKF,"TCS GROUP HOLDING-GDR REG S",,87238U203,377435.00,11417408.75,0.94
2020-11-25,ARKF,"YEAHKA LTD",9923,BL58D39,2138800.00,10375826.39,0.85
2020-11-25,ARKF,"VERISK ANALYTICS INC",VRSK,92345Y106,50925.00,9961948.50,0.82
2020-11-25,ARKF,"KE HOLDINGS INC",BEKE,482497104,149181.00,9025450.50,0.74
2020-11-25,ARKF,"TELADOC HEALTH INC",TDOC,87918A105,31633.00,6028933.47,0.49
2020-11-25,ARKF,"MARKETAXESS HOLDINGS INC",MKTX,57060D108,11070.00,5693854.50,0.47
2020-11-25,ARKF,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,2453047.43,2453047.43,0.20
2020-11-25,ARKF,"ZSCALER INC",ZS,98980G102,680.00,99919.20,0.01
