date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-02-24,ARKW,"TESLA INC",TSLA,88160R101,1114584.00,827043619.68,9.47
2021-02-24,ARKW,"GRAYSCALE BITCOIN TRUST BTC",GBTC,389637109,8701654.00,421160053.60,4.82
2021-02-24,ARKW,"SQUARE INC - A",SQ,852234103,1629469.00,386705583.08,4.43
2021-02-24,ARKW,"TELADOC HEALTH INC",TDOC,87918A105,1324754.00,337189635.62,3.86
2021-02-24,ARKW,"ROKU INC",ROKU,77543R102,765385.00,316708659.15,3.63
2021-02-24,ARKW,"SPOTIFY TECHNOLOGY SA",SPOT,L8681T102,928812.00,310864088.28,3.56
2021-02-24,ARKW,"SHOPIFY INC - CLASS A",SHOP,82509L107,211796.00,275578365.40,3.16
2021-02-24,ARKW,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,2616711.00,233410621.20,2.67
2021-02-24,ARKW,"NETFLIX INC",NFLX,64110L106,388882.00,215211187.62,2.46
2021-02-24,ARKW,"TWITTER INC",TWTR,90184L102,2768655.00,199121667.60,2.28
2021-02-24,ARKW,"OPENDOOR TECHNOLOGIES INC",OPEN,683712103,6199375.00,191064737.50,2.19
2021-02-24,ARKW,"PAYPAL HOLDINGS INC",PYPL,70450Y103,692356.00,184215160.92,2.11
2021-02-24,ARKW,"TWILIO INC - A",TWLO,90138F102,436410.00,178474233.60,2.04
2021-02-24,ARKW,"FACEBOOK INC-CLASS A",FB,30303M102,650876.00,172033035.56,1.97
2021-02-24,ARKW,"NVIDIA CORP",NVDA,67066G104,295525.00,171392679.00,1.96
2021-02-24,ARKW,"ZILLOW GROUP INC - C",Z,98954M200,1042555.00,171270935.40,1.96
2021-02-24,ARKW,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,1522463.00,169693725.98,1.94
2021-02-24,ARKW,"ZOOM VIDEO COMMUNICATIONS-A",ZM,98980L101,432468.00,166599647.64,1.91
2021-02-24,ARKW,"AGORA INC-ADR",API,00851L103,2370822.00,165767874.24,1.90
2021-02-24,ARKW,"BAIDU INC - SPON ADR",BIDU,056752108,532137.00,161774969.37,1.85
2021-02-24,ARKW,"SEA LTD-ADR",SE,81141R100,565629.00,140298617.16,1.61
2021-02-24,ARKW,"PURE STORAGE INC - CLASS A",PSTG,74624M102,5337162.00,137485293.12,1.57
2021-02-24,ARKW,"DOCUSIGN INC",DOCU,256163106,567959.00,136117053.94,1.56
2021-02-24,ARKW,"SNAP INC - A",SNAP,83304A106,1934420.00,134384157.40,1.54
2021-02-24,ARKW,"UNITY SOFTWARE INC",U,91332U101,1217116.00,134527831.48,1.54
2021-02-24,ARKW,"KE HOLDINGS INC",BEKE,482497104,1946797.00,132791023.37,1.52
2021-02-24,ARKW,"HUYA INC-ADR",HUYA,44852D108,4395697.00,124881751.77,1.43
2021-02-24,ARKW,"FASTLY INC - CLASS A",FSLY,31188V100,1565275.00,118585234.00,1.36
2021-02-24,ARKW,"LENDINGTREE INC","TREE UW",52603B107,347471.00,114696702.39,1.31
2021-02-24,ARKW,"TRADE DESK INC/THE -CLASS A",TTD,88339J105,143508.00,112085488.32,1.28
2021-02-24,ARKW,"PALANTIR TECHNOLOGIES INC-A",PLTR,69608A108,4104329.00,108313242.31,1.24
2021-02-24,ARKW,"PINTEREST INC- CLASS A",PINS,72352L106,1210406.00,101879873.02,1.17
2021-02-24,ARKW,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,404576.00,101281555.84,1.16
2021-02-24,ARKW,"PAGERDUTY INC",PD,69553P100,2098337.00,100300508.60,1.15
2021-02-24,ARKW,"VERACYTE INC",VCYT,92337F107,1611073.00,100369847.90,1.15
2021-02-24,ARKW,"NINTENDO CO LTD-UNSPONS ADR",NTDOY,654445303,1228514.00,96991180.30,1.11
2021-02-24,ARKW,"ADYEN NV-UNSPON ADR",ADYEY,00783V104,1955040.00,95014944.00,1.09
2021-02-24,ARKW,"HUBSPOT INC",HUBS,443573100,178183.00,92428867.59,1.06
2021-02-24,ARKW,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,691750.00,91518525.00,1.05
2021-02-24,ARKW,"PELOTON INTERACTIVE INC-A",PTON,70614W100,747373.00,91717614.56,1.05
2021-02-24,ARKW,"JD.COM INC-ADR",JD,47215P106,941361.00,90718959.57,1.04
2021-02-24,ARKW,"DRAFTKINGS INC - CL A",DKNG,26142R104,1490184.00,89828291.52,1.03
2021-02-24,ARKW,"ADOBE INC",ADBE,00724F101,188949.00,90056872.38,1.03
2021-02-24,ARKW,"SILVERGATE CAPITAL CORP-CL A",SI,82837P408,630181.00,88553034.12,1.01
2021-02-24,ARKW,"MERCADOLIBRE INC",MELI,58733R102,50797.00,87066058.00,1.00
2021-02-24,ARKW,"SYNOPSYS INC",SNPS,871607107,318137.00,82931953.16,0.95
2021-02-24,ARKW,"2U INC",TWOU,90214J101,1843218.00,82465573.32,0.94
2021-02-24,ARKW,"CROWDSTRIKE HOLDINGS INC - A",CRWD,22788C105,364816.00,79019145.60,0.90
2021-02-24,ARKW,"CLOUDFLARE INC - CLASS A",NET,18915M107,1029048.00,78650138.64,0.90
2021-02-24,ARKW,"APPLE INC",AAPL,037833100,600104.00,75223036.40,0.86
2021-02-24,ARKW,"ATLASSIAN CORP PLC-CLASS A",TEAM,G06242104,311446.00,74725238.78,0.86
2021-02-24,ARKW,"NANO DIMENSION LTD - ADR",NNDM,63008G203,6154406.00,72745078.92,0.83
2021-02-24,ARKW,"OKTA INC",OKTA,679295105,259557.00,70054434.30,0.80
2021-02-24,ARKW,"LENDINGCLUB CORP",LC,52603A208,4507896.00,54049673.04,0.62
2021-02-24,ARKW,"SKILLZ INC",SKLZ,83067L109,1534274.00,50554328.30,0.58
2021-02-24,ARKW,"SALESFORCE.COM INC",CRM,79466L302,107772.00,25915932.84,0.30
2021-02-24,ARKW,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,20717596.91,20717596.91,0.24
