date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-01-15,IZRL,"STRATASYS LTD",SSYS,M85548101,161535.00,5144889.75,4.17
2021-01-15,IZRL,"CERAGON NETWORKS LTD",CRNT,M22013102,970011.00,4704553.35,3.82
2021-01-15,IZRL,"GAMIDA CELL LTD",GMDA,M47364100,477715.00,4485743.85,3.64
2021-01-15,IZRL,"PERION NETWORK LTD",PERI,M78673114,325063.00,4222568.37,3.43
2021-01-15,IZRL,"FATTAL HOLDINGS 1998 LTD",FTAL,BG1YKN5,37491.00,4206111.27,3.41
2021-01-15,IZRL,"FIVERR INTERNATIONAL LTD",FVRR,M4R82T106,15106.00,4035265.78,3.27
2021-01-15,IZRL,"ONE SOFTWARE TECHNOLOGIES LT",ONE,6987709,30737.00,3985925.21,3.23
2021-01-15,IZRL,"RADA ELECTRONIC INDS LTD",RADA,M81863124,373569.00,3761839.83,3.05
2021-01-15,IZRL,"GILAT SATELLITE NETWORKS LTD",GILT,M51474118,503303.00,3684177.96,2.99
2021-01-15,IZRL,"TOWER SEMICONDUCTOR LTD",TSEM,M87915274,125577.00,3572665.65,2.90
2021-01-15,IZRL,"INMODE LTD",INMD,M5425M103,61403.00,3549707.43,2.88
2021-01-15,IZRL,"CYBERARK SOFTWARE LTD/ISRAEL",CYBR,M2682V108,22168.00,3546880.00,2.88
2021-01-15,IZRL,"NOVA MEASURING INSTRUMENTS",NVMI,M7516K103,43063.00,3365804.08,2.73
2021-01-15,IZRL,"CAMTEK LTD",CAMT,M20791105,135784.00,3313129.60,2.69
2021-01-15,IZRL,"ALLOT LTD",ALLT,M0854Q105,244132.00,3307988.60,2.68
2021-01-15,IZRL,"ITURAN LOCATION AND CONTROL",ITRN,M6158M104,175544.00,3298471.76,2.68
2021-01-15,IZRL,"CELLCOM ISRAEL LTD",CEL,B23WQK8,630559.00,3277361.79,2.66
2021-01-15,IZRL,"TARO PHARMACEUTICAL INDUS",TARO,M8737E108,41621.00,3233535.49,2.62
2021-01-15,IZRL,"PARTNER COMMUNICATIONS CO",PTNR,6374420,625070.00,3187569.83,2.59
2021-01-15,IZRL,"TEVA PHARMACEUTICAL-SP ADR",TEVA,881624209,266909.00,3192231.64,2.59
2021-01-15,IZRL,"DANEL (ADIR YEOSHUA) LTD",DANE,6253433,20251.00,3088199.97,2.51
2021-01-15,IZRL,"SILICOM LTD",SILC,M84116108,69487.00,3082443.32,2.50
2021-01-15,IZRL,"NICE LTD - SPON ADR",NICE,653656108,10484.00,2869470.80,2.33
2021-01-15,IZRL,"RADWARE LTD",RDWR,M81873107,101170.00,2815055.25,2.28
2021-01-15,IZRL,"ELBIT SYSTEMS LTD",ESLT,6308913,20807.00,2780426.98,2.26
2021-01-15,IZRL,"HILAN LTD",HLAN,6267230,56856.00,2676498.38,2.17
2021-01-15,IZRL,"SAPIENS INTERNATIONAL CORP",SPNS,G7T16G103,81084.00,2514820.26,2.04
2021-01-15,IZRL,"CHECK POINT SOFTWARE TECH",CHKP,M22465104,19443.00,2481121.23,2.01
2021-01-15,IZRL,"MATRIX IT LTD",MTRX,6747754,103119.00,2322941.03,1.88
2021-01-15,IZRL,"AYALA PHARMACEUTICALS INC",AYLA,05465V108,175832.00,2275266.08,1.85
2021-01-15,IZRL,"AUDIOCODES LTD",AUDC,M15342104,74324.00,2283233.28,1.85
2021-01-15,IZRL,"BATM ADVANCED COMMUNICATIONS",BATM,B85PTW0,1646348.00,2196475.31,1.78
2021-01-15,IZRL,"UROGEN PHARMA LTD","URGN UQ",M96088105,109426.00,2191802.78,1.78
2021-01-15,IZRL,"BEZEQ THE ISRAELI TELECOM CO",BEZQ,6098032,2044679.00,2197481.96,1.78
2021-01-15,IZRL,"KAMADA LTD",KMDA,B0L2CR5,310890.00,2133857.55,1.73
2021-01-15,IZRL,"POLYPID LTD",PYPD,M8001Q118,203435.00,2115724.00,1.72
2021-01-15,IZRL,"WIX.COM LTD",WIX,M98068105,8698.00,2098653.44,1.70
2021-01-15,IZRL,"COMPUGEN LTD",CGEN,M25722105,149987.00,1951330.87,1.58
2021-01-15,IZRL,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,239254.00,1923602.16,1.56
2021-01-15,IZRL,"REDHILL BIOPHARMA LTD-SP ADR",RDHL,757468103,247756.00,1840827.08,1.49
2021-01-15,IZRL,"BIONDVAX PHARMACEUTICALS-ADR",BVXV,09073Q105,61866.00,231997.50,0.19
2021-01-15,IZRL,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,122231.51,122231.51,0.10
