date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-02-02,IZRL,"E & M COMPUTING",EMCO,6302216,610394.00,4614973.63,2.50
2021-02-02,IZRL,"INTERCURE LTD",INCR,B23SD94,2589893.00,4420286.82,2.39
2021-02-02,IZRL,"STRATASYS LTD",SSYS,M85548101,86220.00,4009230.00,2.17
2021-02-02,IZRL,"GILAT SATELLITE NETWORKS LTD",GILT,M51474118,338191.00,3994035.71,2.16
2021-02-02,IZRL,"PERION NETWORK LTD",PERI,M78673114,231586.00,3527054.78,1.91
2021-02-02,IZRL,"NANO-X IMAGING LTD",NNOX,M70700105,49254.00,3515750.52,1.90
2021-02-02,IZRL,"CAMTEK LTD",CAMT,M20791105,133131.00,3444098.97,1.87
2021-02-02,IZRL,"WIX.COM LTD",WIX,M98068105,12366.00,3426123.96,1.86
2021-02-02,IZRL,"DANEL (ADIR YEOSHUA) LTD",DANE,6253433,21270.00,3416513.26,1.85
2021-02-02,IZRL,"NANO DIMENSION LTD - ADR",NNDM,63008G203,228426.00,3351009.42,1.82
2021-02-02,IZRL,"RADWARE LTD",RDWR,M81873107,113396.00,3329306.56,1.80
2021-02-02,IZRL,"CHECK POINT SOFTWARE TECH",CHKP,M22465104,24686.00,3310392.60,1.79
2021-02-02,IZRL,"INMODE LTD",INMD,M5425M103,52013.00,3301265.11,1.79
2021-02-02,IZRL,"UROGEN PHARMA LTD","URGN UQ",M96088105,149935.00,3288074.55,1.78
2021-02-02,IZRL,"GAMIDA CELL LTD",GMDA,M47364100,344485.00,3269162.65,1.77
2021-02-02,IZRL,"ELBIT SYSTEMS LTD",ESLT,6308913,23482.00,3209634.29,1.74
2021-02-02,IZRL,"REDHILL BIOPHARMA LTD-SP ADR",RDHL,757468103,393064.00,3191679.68,1.73
2021-02-02,IZRL,"ITURAN LOCATION AND CONTROL",ITRN,M6158M104,162778.00,3175798.78,1.72
2021-02-02,IZRL,"SAPIENS INTERNATIONAL CORP",SPNS,G7T16G103,93192.00,3150821.52,1.71
2021-02-02,IZRL,"RADA ELECTRONIC INDS LTD",RADA,M81863124,296028.00,3152698.20,1.71
2021-02-02,IZRL,"CYBERARK SOFTWARE LTD/ISRAEL",CYBR,M2682V108,18732.00,3137984.64,1.70
2021-02-02,IZRL,"TOWER SEMICONDUCTOR LTD",TSEM,M87915274,101450.00,3119587.50,1.69
2021-02-02,IZRL,"TEVA PHARMACEUTICAL-SP ADR",TEVA,881624209,254635.00,3114186.05,1.69
2021-02-02,IZRL,"DARIOHEALTH CORP",DRIO,23725P209,133127.00,3128484.50,1.69
2021-02-02,IZRL,"SILICOM LTD",SILC,M84116108,71242.00,3106151.20,1.68
2021-02-02,IZRL,"ELECTRA CONSUMER PRODUCTS 19",ECP,B536CY7,76736.00,3107576.33,1.68
2021-02-02,IZRL,"NICE LTD - SPON ADR",NICE,653656108,11624.00,3110582.40,1.68
2021-02-02,IZRL,"BATM ADVANCED COMMUNICATIONS",BATM,B85PTW0,2119243.00,3078849.98,1.67
2021-02-02,IZRL,"HILAN LTD",HLAN,6267230,68330.00,3085650.81,1.67
2021-02-02,IZRL,"ALLOT LTD",ALLT,M0854Q105,223901.00,3051770.63,1.65
2021-02-02,IZRL,"BEZEQ THE ISRAELI TELECOM CO",BEZQ,6098032,3008743.00,3005145.93,1.63
2021-02-02,IZRL,"PLASSON INDUSTRIES LTD",PLSN,6094728,55912.00,3013946.09,1.63
2021-02-02,IZRL,"MALAM - TEAM LTD",MLTM,6875923,11111.00,3013198.14,1.63
2021-02-02,IZRL,"TARO PHARMACEUTICAL INDUS",TARO,M8737E108,40578.00,3012916.50,1.63
2021-02-02,IZRL,"EVOGENE LTD",EVGN,B289530,468040.00,2997541.25,1.62
2021-02-02,IZRL,"COMPUGEN LTD",CGEN,M25722105,221433.00,2987131.17,1.62
2021-02-02,IZRL,"AUDIOCODES LTD",AUDC,M15342104,97466.00,2998054.16,1.62
2021-02-02,IZRL,"ONE SOFTWARE TECHNOLOGIES LT",ONE,6987709,24514.00,2990100.33,1.62
2021-02-02,IZRL,"ENLIVEX THERAPEUTICS LTD",ENLV,M4130Y106,229177.00,2990759.85,1.62
2021-02-02,IZRL,"PARTNER COMMUNICATIONS CO",PTNR,6374420,666622.00,2982089.06,1.62
2021-02-02,IZRL,"FATTAL HOLDINGS 1998 LTD",FTAL,BG1YKN5,28826.00,2929757.05,1.59
2021-02-02,IZRL,"KAMADA LTD",KMDA,B0L2CR5,435489.00,2943285.88,1.59
2021-02-02,IZRL,"MATRIX IT LTD",MTRX,6747754,133929.00,2927511.73,1.59
2021-02-02,IZRL,"FIVERR INTERNATIONAL LTD",FVRR,M4R82T106,12533.00,2924700.88,1.58
2021-02-02,IZRL,"KORNIT DIGITAL LTD",KRNT,M6372Q113,30779.00,2881222.19,1.56
2021-02-02,IZRL,"NOVA MEASURING INSTRUMENTS",NVMI,M7516K103,38415.00,2865759.00,1.55
2021-02-02,IZRL,"POLYPID LTD",PYPD,M8001Q118,292619.00,2835478.11,1.54
2021-02-02,IZRL,"CERAGON NETWORKS LTD",CRNT,M22013102,598432.00,2842552.00,1.54
2021-02-02,IZRL,"JFROG LTD",FROG,M6191J100,44478.00,2841699.42,1.54
2021-02-02,IZRL,"SOLAREDGE TECHNOLOGIES INC",SEDG,83417M104,9138.00,2805822.90,1.52
2021-02-02,IZRL,"ARAD LTD",ARD,B0G7VP6,190871.00,2788006.62,1.51
2021-02-02,IZRL,"CELLCOM ISRAEL LTD",CEL,B23WQK8,677061.00,2668119.74,1.45
2021-02-02,IZRL,"HAMLET (ISRAEL-CANADA) LTD",HAML,6443858,144044.00,2658576.29,1.44
2021-02-02,IZRL,"ITAMAR MEDICAL LTD",ITMR,B1VJHY5,3230111.00,2654323.27,1.44
2021-02-02,IZRL,"AUGWIND ENERGY TECH STORAGE",BIMCM,B290CJ7,94810.00,2619940.68,1.42
2021-02-02,IZRL,"MAGIC SOFTWARE ENTERPRISES",MGIC,6328074,160637.00,2605528.79,1.41
2021-02-02,IZRL,"BET SHEMESH ENGINES HOLDINGS",BSEN,6103936,111069.00,2403281.77,1.30
2021-02-02,IZRL,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,357080.00,2331732.40,1.26
2021-02-02,IZRL,"ROBOGROUP T.E.K LTD",ROBO,6302722,852617.00,1799451.67,0.97
2021-02-02,IZRL,"AYALA PHARMACEUTICALS INC",AYLA,05465V108,89685.00,1244827.80,0.67
2021-02-02,IZRL,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,872038.09,872038.09,0.47
2021-02-02,IZRL,"BIONDVAX PHARMACEUTICALS-ADR",BVXV,09073Q105,9720.00,44809.20,0.02
