date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-16,IZRL,"GAMIDA CELL LTD",GMDA,M47364100,247218.00,2088992.10,3.70
2020-12-16,IZRL,"ONE SOFTWARE TECHNOLOGIES LT",ONE,6987709,15919.00,2033525.77,3.60
2020-12-16,IZRL,"FATTAL HOLDINGS 1998 LTD",FTAL,BG1YKN5,19201.00,1967182.41,3.48
2020-12-16,IZRL,"PERION NETWORK LTD",PERI,M78673114,166420.00,1950442.40,3.45
2020-12-16,IZRL,"PARTNER COMMUNICATIONS CO",PTNR,6374420,324665.00,1727058.38,3.06
2020-12-16,IZRL,"DANEL (ADIR YEOSHUA) LTD",DANE,6253433,10409.00,1706918.44,3.02
2020-12-16,IZRL,"ITURAN LOCATION AND CONTROL",ITRN,M6158M104,92116.00,1681117.00,2.98
2020-12-16,IZRL,"RADA ELECTRONIC INDS LTD",RADA,M81863124,191086.00,1673913.36,2.96
2020-12-16,IZRL,"FIVERR INTERNATIONAL LTD",FVRR,M4R82T106,8150.00,1646381.50,2.91
2020-12-16,IZRL,"TOWER SEMICONDUCTOR LTD",TSEM,M87915274,65027.00,1639980.94,2.90
2020-12-16,IZRL,"CELLCOM ISRAEL LTD",CEL,B23WQK8,329710.00,1629124.27,2.88
2020-12-16,IZRL,"STRATASYS LTD",SSYS,M85548101,79198.00,1578416.14,2.79
2020-12-16,IZRL,"NOVA MEASURING INSTRUMENTS",NVMI,M7516K103,22121.00,1569706.16,2.78
2020-12-16,IZRL,"GILAT SATELLITE NETWORKS LTD",GILT,M51474118,255578.00,1566693.14,2.77
2020-12-16,IZRL,"SILICOM LTD",SILC,M84116108,36082.00,1481526.92,2.62
2020-12-16,IZRL,"INMODE LTD",INMD,M5425M103,31643.00,1460957.31,2.59
2020-12-16,IZRL,"TARO PHARMACEUTICAL INDUS",TARO,M8737E108,21475.00,1444193.75,2.56
2020-12-16,IZRL,"TEVA PHARMACEUTICAL-SP ADR",TEVA,881624209,137946.00,1427741.10,2.53
2020-12-16,IZRL,"HILAN LTD",HLAN,6267230,29402.00,1414784.11,2.50
2020-12-16,IZRL,"CAMTEK LTD",CAMT,M20791105,70128.00,1404663.84,2.49
2020-12-16,IZRL,"CERAGON NETWORKS LTD",CRNT,M22013102,500867.00,1402427.60,2.48
2020-12-16,IZRL,"NICE LTD - SPON ADR",NICE,653656108,5452.00,1396148.16,2.47
2020-12-16,IZRL,"CYBERARK SOFTWARE LTD/ISRAEL",CYBR,M2682V108,11438.00,1364324.64,2.42
2020-12-16,IZRL,"ALLOT LTD",ALLT,M0854Q105,126423.00,1346404.95,2.38
2020-12-16,IZRL,"RADWARE LTD",RDWR,M81873107,52373.00,1339701.34,2.37
2020-12-16,IZRL,"ELBIT SYSTEMS LTD",ESLT,6308913,10752.00,1296736.92,2.30
2020-12-16,IZRL,"POLYPID LTD",PYPD,M8001Q118,115030.00,1233121.60,2.18
2020-12-16,IZRL,"CHECK POINT SOFTWARE TECH",CHKP,M22465104,10045.00,1213034.20,2.15
2020-12-16,IZRL,"WIX.COM LTD",WIX,M98068105,4480.00,1200236.80,2.13
2020-12-16,IZRL,"SAPIENS INTERNATIONAL CORP",SPNS,G7T16G103,42136.00,1184021.60,2.10
2020-12-16,IZRL,"REDHILL BIOPHARMA LTD-SP ADR",RDHL,757468103,127821.00,1150389.00,2.04
2020-12-16,IZRL,"MATRIX IT LTD",MTRX,6747754,53240.00,1137429.04,2.01
2020-12-16,IZRL,"BEZEQ THE ISRAELI TELECOM CO",BEZQ,6098032,1057835.00,1107532.38,1.96
2020-12-16,IZRL,"UROGEN PHARMA LTD","URGN UQ",M96088105,56633.00,1065266.73,1.89
2020-12-16,IZRL,"KAMADA LTD",KMDA,B0L2CR5,161275.00,1047942.65,1.86
2020-12-16,IZRL,"AUDIOCODES LTD",AUDC,M15342104,38416.00,1045683.52,1.85
2020-12-16,IZRL,"BATM ADVANCED COMMUNICATIONS",BATM,B85PTW0,856690.00,1019235.22,1.80
2020-12-16,IZRL,"AYALA PHARMACEUTICALS INC",AYLA,05465V108,83480.00,1012612.40,1.79
2020-12-16,IZRL,"COMPUGEN LTD",CGEN,M25722105,75149.00,907048.43,1.61
2020-12-16,IZRL,"PLURISTEM THERAPEUTICS INC",PSTI,72940R300,122211.00,727155.45,1.29
2020-12-16,IZRL,"BIONDVAX PHARMACEUTICALS-ADR",BVXV,09073Q105,31822.00,102466.84,0.18
2020-12-16,IZRL,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,88744.72,88744.72,0.16
