date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-16,ARKF,"SQUARE INC - A",SQ,852234103,783926.00,178013916.08,11.05
2020-12-16,ARKF,"MERCADOLIBRE INC",MELI,58733R102,46585.00,77775520.90,4.83
2020-12-16,ARKF,"ZILLOW GROUP INC - C",Z,98954M200,543423.00,73362105.00,4.56
2020-12-16,ARKF,"PINTEREST INC- CLASS A",PINS,72352L106,933264.00,65580461.28,4.07
2020-12-16,ARKF,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,572704.00,63747682.24,3.96
2020-12-16,ARKF,"ADYEN NV",ADYEN,BZ1HM42,25954.00,59393909.71,3.69
2020-12-16,ARKF,"PAYPAL HOLDINGS INC",PYPL,70450Y103,257188.00,59204677.60,3.68
2020-12-16,ARKF,"SEA LTD-ADR",SE,81141R100,293306.00,56605124.94,3.51
2020-12-16,ARKF,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,733612.00,54331304.72,3.37
2020-12-16,ARKF,"LENDINGTREE INC","TREE UW",52603B107,172402.00,46202011.98,2.87
2020-12-16,ARKF,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,172875.00,45274233.75,2.81
2020-12-16,ARKF,"TWILIO INC - A",TWLO,90138F102,120805.00,42388058.40,2.63
2020-12-16,ARKF,"MEITUAN-CLASS B",3690,BGJW376,1169215.00,42111317.54,2.61
2020-12-16,ARKF,"SNAP INC - A",SNAP,83304A106,772862.00,39918322.30,2.48
2020-12-16,ARKF,"DOCUSIGN INC",DOCU,256163106,163850.00,38845558.00,2.41
2020-12-16,ARKF,"APPLE INC",AAPL,037833100,276382.00,35324383.42,2.19
2020-12-16,ARKF,"AMAZON.COM INC",AMZN,023135106,10606.00,34373621.76,2.13
2020-12-16,ARKF,"FACEBOOK INC-CLASS A",FB,30303M102,119224.00,32866480.08,2.04
2020-12-16,ARKF,"LIGHTSPEED POS INC-SUB VOTE",LSPD,BGHVW01,534596.00,31106284.30,1.93
2020-12-16,ARKF,"ZHONGAN ONLINE P&C INSURAN-H",6060,BYZQ099,6337145.00,30778514.99,1.91
2020-12-16,ARKF,"Z HOLDINGS CORP",4689,6084848,5144107.00,30160337.48,1.87
2020-12-16,ARKF,"SPLUNK INC",SPLK,848637104,179618.00,29159186.12,1.81
2020-12-16,ARKF,"INTUIT INC",INTU,461202103,71882.00,26543147.32,1.65
2020-12-16,ARKF,"WORKDAY INC-CLASS A",WDAY,98138H101,109454.00,25238997.86,1.57
2020-12-16,ARKF,"SILVERGATE CAPITAL CORP-CL A",SI,82837P408,506470.00,23029190.90,1.43
2020-12-16,ARKF,"GUIDEWIRE SOFTWARE INC",GWRE,40171V100,175317.00,22004036.67,1.37
2020-12-16,ARKF,"PINDUODUO INC-ADR",PDD,722304102,148563.00,21611459.61,1.34
2020-12-16,ARKF,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,203538.00,21412197.60,1.33
2020-12-16,ARKF,"SOCIAL CAPITAL HEDOSOPHIA-A",IPOB,G8250T109,820116.00,21052377.72,1.31
2020-12-16,ARKF,"SCHWAB (CHARLES) CORP",SCHW,808513105,391075.00,20210756.00,1.25
2020-12-16,ARKF,"DISCOVERY LTD",DSY,6177878,1864522.00,18742351.80,1.16
2020-12-16,ARKF,"SHOPIFY INC - CLASS A",SHOP,82509L107,15520.00,17961451.20,1.12
2020-12-16,ARKF,"INTERACTIVE BROKERS GRO-CL A",IBKR,45841N107,302809.00,17638624.25,1.10
2020-12-16,ARKF,"LENDINGCLUB CORP",LC,52603A208,1879598.00,16728422.20,1.04
2020-12-16,ARKF,"SBI HOLDINGS INC",8473,6309466,581462.00,16096319.92,1.00
2020-12-16,ARKF,"TELADOC HEALTH INC",TDOC,87918A105,84952.00,15891970.64,0.99
2020-12-16,ARKF,"JD.COM INC-ADR",JD,47215P106,192224.00,15718156.48,0.98
2020-12-16,ARKF,"HDFC BANK LTD-ADR",HDB,40415F101,223795.00,15475424.25,0.96
2020-12-16,ARKF,"TCS GROUP HOLDING-GDR REG S","TCS LI",87238U203,461569.00,15254855.45,0.95
2020-12-16,ARKF,"BASE INC",4477,BKRQ8Q2,175900.00,15075443.26,0.94
2020-12-16,ARKF,TRANSUNION,TRU,89400J107,153978.00,15159134.10,0.94
2020-12-16,ARKF,"NVIDIA CORP",NVDA,67066G104,27972.00,14816768.40,0.92
