date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2020-12-08,PRNT,"SLM SOLUTIONS GROUP AG",AM3D,BMHTHK2,337799.00,7124300.62,6.99
2020-12-08,PRNT,"3D SYSTEMS CORP",DDD,88554D205,654429.00,6773340.15,6.65
2020-12-08,PRNT,"HP INC",HPQ,40434L105,224700.00,5284944.00,5.19
2020-12-08,PRNT,"STRAUMANN HOLDING AG-REG",STMN,7156832,4092.00,4830226.07,4.74
2020-12-08,PRNT,"PTC INC",PTC,69370C100,42930.00,4778109.00,4.69
2020-12-08,PRNT,"MGI DIGITAL GRAPHIC TECHNOLO",ALMDG,B18FJV7,79622.00,4569273.46,4.48
2020-12-08,PRNT,"TRIMBLE INC",TRMB,896239100,72218.00,4556955.80,4.47
2020-12-08,PRNT,"MATERIALISE NV-ADR",MTLS,57667T100,90169.00,4540910.84,4.46
2020-12-08,PRNT,"ALTAIR ENGINEERING INC - A",ALTR,021369103,82143.00,4524436.44,4.44
2020-12-08,PRNT,"PROTO LABS INC",PRLB,743713109,30311.00,4467235.18,4.38
2020-12-08,PRNT,"STRATASYS LTD",SSYS,M85548101,252613.00,4448514.93,4.37
2020-12-08,PRNT,"RENISHAW PLC",RSW,0732358,58822.00,4438951.52,4.36
2020-12-08,PRNT,"EXONE CO/THE",XONE,302104104,354503.00,4314301.51,4.23
2020-12-08,PRNT,"AUTODESK INC",ADSK,052769106,14822.00,4215080.36,4.14
2020-12-08,PRNT,"DASSAULT SYSTEMES SE",DSY,5330047,20412.00,3825535.55,3.75
2020-12-08,PRNT,"MICROSOFT CORP",MSFT,594918104,17150.00,3704571.50,3.64
2020-12-08,PRNT,"ANSYS INC",ANSS,03662Q105,10737.00,3664323.36,3.60
2020-12-08,PRNT,"ALIGN TECHNOLOGY INC",ALGN,016255101,3250.00,1676220.00,1.65
2020-12-08,PRNT,"HEXAGON AB-B SHS",HEXAB,B1XFTL2,14486.00,1222268.28,1.20
2020-12-08,PRNT,"GENERAL ELECTRIC CO",GE,369604103,109466.00,1199747.36,1.18
2020-12-08,PRNT,"AMETEK INC",AME,031100100,10088.00,1196134.16,1.17
2020-12-08,PRNT,"KAISER ALUMINUM CORP",KALU,483007704,11995.00,1149840.70,1.13
2020-12-08,PRNT,"FARO TECHNOLOGIES INC",FARO,311642102,17191.00,1154547.56,1.13
2020-12-08,PRNT,"ULTRA CLEAN HOLDINGS INC",UCTT,90385V107,31186.00,1133922.96,1.11
2020-12-08,PRNT,"ARCONIC CORP",ARNC,03966V107,33302.00,1018042.14,1.00
2020-12-08,PRNT,"BERTRANDT AG",BDT,5130861,20209.00,989689.76,0.97
2020-12-08,PRNT,"MOOG INC-CLASS A",MOG/A,615394202,11645.00,969329.80,0.95
2020-12-08,PRNT,"OC OERLIKON CORP AG-REG",OERL,4612757,97627.00,949258.15,0.93
2020-12-08,PRNT,"LINCOLN ELECTRIC HOLDINGS",LECO,533900106,7602.00,908515.02,0.89
2020-12-08,PRNT,"MICHELIN (CGDE)",ML,4588364,7099.00,901588.56,0.88
2020-12-08,PRNT,"SIEMENS AG-REG",SIE,5727973,5879.00,814263.96,0.80
2020-12-08,PRNT,"AEROJET ROCKETDYNE HOLDINGS",AJRD,007800105,19194.00,801925.32,0.79
2020-12-08,PRNT,"STRYKER CORP",SYK,863667101,3397.00,799823.65,0.78
2020-12-08,PRNT,"MEDTRONIC PLC","MDT UN",G5960L103,7068.00,785820.24,0.77
2020-12-08,PRNT,"UNITED PARCEL SERVICE-CL B",UPS,911312106,4431.00,737274.09,0.72
2020-12-08,PRNT,"NUVASIVE INC",NUVA,670704105,14278.00,667496.50,0.66
2020-12-08,PRNT,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,628298.56,628298.56,0.62
2020-12-08,PRNT,"ALLEGHENY TECHNOLOGIES INC",ATI,01741R102,12301.00,210839.14,0.21
2020-12-08,PRNT,"CARPENTER TECHNOLOGY",CRS,144285103,6189.00,179419.11,0.18
2020-12-08,PRNT,"HEXCEL CORP",HXL,428291108,3153.00,169915.17,0.17
2020-12-08,PRNT,"SGL CARBON SE",SGL,4818351,33370.00,154735.77,0.15
2020-12-08,PRNT,"TORAY INDUSTRIES INC",3402,6897143,23608.00,138409.31,0.14
2020-12-08,PRNT,"XEROX HOLDINGS CORP","XRX UN",98421M106,5736.00,131124.96,0.13
2020-12-08,PRNT,"VOESTALPINE AG",VOE,4943402,4089.00,137377.57,0.13
2020-12-08,PRNT,"EVONIK INDUSTRIES AG",EVK,B5ZQ9D3,4249.00,134779.47,0.13
2020-12-08,PRNT,"DUPONT DE NEMOURS INC",DD,26614N102,1934.00,129210.54,0.13
2020-12-08,PRNT,"EASTMAN CHEMICAL CO",EMN,277432100,1333.00,137525.61,0.13
2020-12-08,PRNT,"SANDVIK AB",SAND,B1VQ252,5906.00,135703.59,0.13
2020-12-08,PRNT,ARKEMA,AKE,B0Z5YZ2,1039.00,118294.32,0.12
2020-12-08,PRNT,"3M CO",MMM,88579Y101,675.00,116410.50,0.11
2020-12-08,PRNT,"KONINKLIJKE DSM NV",DSM,B0HZL93,673.00,111260.88,0.11
2020-12-08,PRNT,"HENKEL AG & CO KGAA VORZUG",HEN3,5076705,1074.00,116115.84,0.11
