date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-02-12,PRNT,"EXONE CO/THE",XONE,302104104,1714232.00,92962801.36,12.66
2021-02-12,PRNT,"3D SYSTEMS CORP",DDD,88554D205,946012.00,45295054.56,6.17
2021-02-12,PRNT,"STRATASYS LTD",SSYS,M85548101,829238.00,41544823.80,5.66
2021-02-12,PRNT,"DESKTOP METAL INC-A",DM,25058X105,1091043.00,33265901.07,4.53
2021-02-12,PRNT,"MGI DIGITAL GRAPHIC TECHNOLO",ALMDG,B18FJV7,436984.00,31667809.69,4.31
2021-02-12,PRNT,"SLM SOLUTIONS GROUP AG",AM3D,BMHTHK2,1127042.00,31345420.27,4.27
2021-02-12,PRNT,"MATERIALISE NV-ADR",MTLS,57667T100,382836.00,29620021.32,4.03
2021-02-12,PRNT,"PROTO LABS INC",PRLB,743713109,149036.00,29367543.80,4.00
2021-02-12,PRNT,"DASSAULT SYSTEMES SE",DSY,5330047,126019.00,29054406.01,3.96
2021-02-12,PRNT,"HP INC",HPQ,40434L105,1043740.00,28692412.60,3.91
2021-02-12,PRNT,"RENISHAW PLC",RSW,0732358,331834.00,28565567.96,3.89
2021-02-12,PRNT,"PTC INC",PTC,69370C100,200264.00,28581678.08,3.89
2021-02-12,PRNT,"STRAUMANN HOLDING AG-REG",STMN,7156832,22916.00,28405716.21,3.87
2021-02-12,PRNT,"MICROSOFT CORP",MSFT,594918104,115580.00,28315944.20,3.86
2021-02-12,PRNT,"ALTAIR ENGINEERING INC - A",ALTR,021369103,409533.00,27577952.22,3.76
2021-02-12,PRNT,"ANSYS INC",ANSS,03662Q105,67404.00,27204254.40,3.70
2021-02-12,PRNT,"TRIMBLE INC",TRMB,896239100,356185.00,26347004.45,3.59
2021-02-12,PRNT,"AUTODESK INC",ADSK,052769106,79431.00,24237575.34,3.30
2021-02-12,PRNT,"ALIGN TECHNOLOGY INC",ALGN,016255101,12941.00,7888574.78,1.07
2021-02-12,PRNT,"FARO TECHNOLOGIES INC",FARO,311642102,97033.00,7646200.40,1.04
2021-02-12,PRNT,"AMETEK INC",AME,031100100,59625.00,7259343.75,0.99
2021-02-12,PRNT,"HEXAGON AB-B SHS",HEXAB,B1XFTL2,80556.00,7118304.82,0.97
2021-02-12,PRNT,"ULTRA CLEAN HOLDINGS INC",UCTT,90385V107,126761.00,6103542.15,0.83
2021-02-12,PRNT,"BERTRANDT AG",BDT,5130861,95879.00,5995487.53,0.82
2021-02-12,PRNT,"SIEMENS AG-REG",SIE,5727973,34793.00,5650837.22,0.77
2021-02-12,PRNT,"MICHELIN (CGDE)",ML,4588364,38179.00,5399415.04,0.74
2021-02-12,PRNT,"OC OERLIKON CORP AG-REG",OERL,4612757,489531.00,5357204.19,0.73
2021-02-12,PRNT,"KAISER ALUMINUM CORP",KALU,483007704,48744.00,5294573.28,0.72
2021-02-12,PRNT,"GENERAL ELECTRIC CO",GE,369604103,442285.00,5188003.05,0.71
2021-02-12,PRNT,"MEDTRONIC PLC","MDT UN",G5960L103,42120.00,5043448.80,0.69
2021-02-12,PRNT,"STRYKER CORP",SYK,863667101,20257.00,5026774.55,0.68
2021-02-12,PRNT,"MOOG INC-CLASS A",MOG/A,615394202,62077.00,4998440.04,0.68
2021-02-12,PRNT,"NUVASIVE INC",NUVA,670704105,86073.00,5000841.30,0.68
2021-02-12,PRNT,"UNITED PARCEL SERVICE-CL B",UPS,911312106,30417.00,4969833.63,0.68
2021-02-12,PRNT,"AEROJET ROCKETDYNE HOLDINGS",AJRD,007800105,95353.00,4992683.08,0.68
2021-02-12,PRNT,"LINCOLN ELECTRIC HOLDINGS",LECO,533900106,41870.00,4846452.50,0.66
2021-02-12,PRNT,"ARCONIC CORP",ARNC,03966V107,165371.00,4283108.90,0.58
2021-02-12,PRNT,"PYROGENESIS CANADA INC",PYR,B43JTF9,222900.00,1654750.64,0.23
2021-02-12,PRNT,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,1204833.99,1204833.99,0.16
2021-02-12,PRNT,"SGL CARBON SE",SGL,4818351,119123.00,1037948.53,0.14
2021-02-12,PRNT,"EASTMAN KODAK CO",KODK,277461406,77183.00,832032.74,0.11
2021-02-12,PRNT,"3M CO",MMM,88579Y101,4015.00,717480.50,0.10
2021-02-12,PRNT,"XEROX HOLDINGS CORP","XRX UN",98421M106,29950.00,710114.50,0.10
2021-02-12,PRNT,"EVONIK INDUSTRIES AG",EVK,B5ZQ9D3,20961.00,704135.97,0.10
2021-02-12,PRNT,"ALLEGHENY TECHNOLOGIES INC",ATI,01741R102,37510.00,701061.90,0.10
2021-02-12,PRNT,"HEXCEL CORP",HXL,428291108,14073.00,721241.25,0.10
2021-02-12,PRNT,"CARPENTER TECHNOLOGY",CRS,144285103,19294.00,692075.78,0.09
2021-02-12,PRNT,"SANDVIK AB",SAND,B1VQ252,26330.00,684809.75,0.09
2021-02-12,PRNT,"EASTMAN CHEMICAL CO",EMN,277432100,6319.00,690224.37,0.09
2021-02-12,PRNT,"TORAY INDUSTRIES INC",3402,6897143,99408.00,665119.56,0.09
2021-02-12,PRNT,"KONINKLIJKE DSM NV",DSM,B0HZL93,3828.00,674276.89,0.09
2021-02-12,PRNT,"VOESTALPINE AG",VOE,4943402,18398.00,692951.65,0.09
2021-02-12,PRNT,"HENKEL AG & CO KGAA VORZUG",HEN3,5076705,6303.00,667590.34,0.09
2021-02-12,PRNT,"DUPONT DE NEMOURS INC",DD,26614N102,8252.00,589770.44,0.08
2021-02-12,PRNT,ARKEMA,AKE,B0Z5YZ2,5736.00,621299.21,0.08
