date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-02-09,ARKF,"SQUARE INC - A",SQ,852234103,1330790.00,343503514.80,9.40
2021-02-09,ARKF,"ZILLOW GROUP INC - C",Z,98954M200,1019515.00,172012570.80,4.71
2021-02-09,ARKF,"PAYPAL HOLDINGS INC",PYPL,70450Y103,601074.00,170825230.80,4.68
2021-02-09,ARKF,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,1643444.00,160712388.76,4.40
2021-02-09,ARKF,"SILVERGATE CAPITAL CORP-CL A",SI,82837P408,950209.00,152090452.54,4.16
2021-02-09,ARKF,"SEA LTD-ADR",SE,81141R100,477124.00,131046877.84,3.59
2021-02-09,ARKF,"PINTEREST INC- CLASS A",PINS,72352L106,1621828.00,128789361.48,3.53
2021-02-09,ARKF,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,1126696.00,127609588.96,3.49
2021-02-09,ARKF,"SHOPIFY INC - CLASS A",SHOP,82509L107,87813.00,125835150.87,3.44
2021-02-09,ARKF,"MERCADOLIBRE INC",MELI,58733R102,65873.00,123709494.00,3.39
2021-02-09,ARKF,"ADYEN NV",ADYEN,BZ1HM42,48626.00,112032107.55,3.07
2021-02-09,ARKF,"MEITUAN-CLASS B",3690,BGJW376,1959486.00,103388948.60,2.83
2021-02-09,ARKF,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,382476.00,101926029.24,2.79
2021-02-09,ARKF,"YEAHKA LTD",9923,BL58D39,7865600.00,92845657.67,2.54
2021-02-09,ARKF,"TWILIO INC - A",TWLO,90138F102,226838.00,92225525.66,2.52
2021-02-09,ARKF,"SNAP INC - A",SNAP,83304A106,1449856.00,91050956.80,2.49
2021-02-09,ARKF,"AMAZON.COM INC",AMZN,023135106,24446.00,80794030.00,2.21
2021-02-09,ARKF,"ZHONGAN ONLINE P&C INSURAN-H",6060,BYZQ099,11893845.00,79710672.35,2.18
2021-02-09,ARKF,"DOCUSIGN INC",DOCU,256163106,307384.00,78634974.88,2.15
2021-02-09,ARKF,"OPENDOOR TECHNOLOGIES INC",OPEN,683712103,2509156.00,78034751.60,2.14
2021-02-09,ARKF,"Z HOLDINGS CORP",4689,6084848,11083330.00,71270798.95,1.95
2021-02-09,ARKF,"APPLE INC",AAPL,037833100,518626.00,70538322.26,1.93
2021-02-09,ARKF,"WORKDAY INC-CLASS A",WDAY,98138H101,251145.00,69157798.65,1.89
2021-02-09,ARKF,"FACEBOOK INC-CLASS A",FB,30303M102,223614.00,60252792.30,1.65
2021-02-09,ARKF,"LENDINGTREE INC","TREE UW",52603B107,172402.00,60080372.98,1.64
2021-02-09,ARKF,"SPLUNK INC",SPLK,848637104,336891.00,58208026.98,1.59
2021-02-09,ARKF,"TELADOC HEALTH INC",TDOC,87918A105,187725.00,54158662.50,1.48
2021-02-09,ARKF,"INTUIT INC",INTU,461202103,134833.00,52793861.15,1.45
2021-02-09,ARKF,"JD.COM INC-ADR",JD,47215P106,517600.00,50243432.00,1.38
2021-02-09,ARKF,"TCS GROUP HOLDING-GDR REG S","TCS LI",87238U203,1033846.00,48590762.00,1.33
2021-02-09,ARKF,"KE HOLDINGS INC",BEKE,482497104,652014.00,43176367.08,1.18
2021-02-09,ARKF,"BASE INC",4477,BKRQ8Q2,346300.00,42192530.96,1.15
2021-02-09,ARKF,"GUIDEWIRE SOFTWARE INC",GWRE,40171V100,329075.00,41572044.75,1.14
2021-02-09,ARKF,"SCHWAB (CHARLES) CORP",SCHW,808513105,733837.00,41293007.99,1.13
2021-02-09,ARKF,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,303595.00,40280984.60,1.10
2021-02-09,ARKF,"PINDUODUO INC-ADR",PDD,722304102,188150.00,35703344.00,0.98
2021-02-09,ARKF,"DISCOVERY LTD",DSY,6177878,3498403.00,34572592.87,0.95
2021-02-09,ARKF,"NVIDIA CORP",NVDA,67066G104,60850.00,34716750.50,0.95
2021-02-09,ARKF,"HDFC BANK LTD-ADR",HDB,40415F101,420026.00,34219518.22,0.94
2021-02-09,ARKF,"LIGHTSPEED POS INC-SUB VOTE",LSPD,BGHVW01,425496.00,31029518.56,0.85
2021-02-09,ARKF,"LENDINGCLUB CORP",LC,52603A208,1879598.00,25073837.32,0.69
2021-02-09,ARKF,"VERISK ANALYTICS INC",VRSK,92345Y106,116936.00,22277477.36,0.61
2021-02-09,ARKF,"BILL.COM HOLDINGS INC",BILL,090043100,107259.00,18636251.25,0.51
2021-02-09,ARKF,"DRAFTKINGS INC - CL A",DKNG,26142R104,284036.00,17647156.68,0.48
2021-02-09,ARKF,"MARKETAXESS HOLDINGS INC",MKTX,57060D108,25476.00,14209493.76,0.39
2021-02-09,ARKF,"CANADIAN DOLLAR",,CAD,10513353.81,8276927.89,0.23
2021-02-09,ARKF,"JSC KASPI.KZ GDR-REG S",KSPI,BMXZ8G7,63219.00,4412686.20,0.12
2021-02-09,ARKF,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,1277309.79,1277309.79,0.03
