date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-01-05,ARKQ,"TESLA INC",TSLA,88160R101,314123.00,230914958.53,12.62
2021-01-05,ARKQ,"MATERIALISE NV-ADR",MTLS,57667T100,2240715.00,128729076.75,7.04
2021-01-05,ARKQ,"TRIMBLE INC",TRMB,896239100,1213949.00,81152490.65,4.44
2021-01-05,ARKQ,"JD.COM INC-ADR",JD,47215P106,788410.00,75293155.00,4.12
2021-01-05,ARKQ,"DEERE & CO",DE,244199105,260502.00,71450488.56,3.91
2021-01-05,ARKQ,"ALPHABET INC-CL C",GOOG,02079K107,38737.00,67438018.04,3.69
2021-01-05,ARKQ,"KRATOS DEFENSE & SECURITY",KTOS,50077B207,2498288.00,67228930.08,3.68
2021-01-05,ARKQ,"FLIR SYSTEMS INC",FLIR,302445101,1139089.00,60531189.46,3.31
2021-01-05,ARKQ,"BAIDU INC - SPON ADR",BIDU,056752108,275990.00,59061860.00,3.23
2021-01-05,ARKQ,"IRIDIUM COMMUNICATIONS INC",IRDM,46269C102,1453372.00,57669800.96,3.15
2021-01-05,ARKQ,"TAIWAN SEMICONDUCTOR-SP ADR",TSM,874039100,503947.00,56830103.19,3.11
2021-01-05,ARKQ,"NXP SEMICONDUCTORS NV",NXPI,N6596X109,342738.00,56781404.46,3.10
2021-01-05,ARKQ,"BYD CO LTD-UNSPONSORED ADR",BYDDY,05606L100,907063.00,54314932.44,2.97
2021-01-05,ARKQ,"2U INC",TWOU,90214J101,1201373.00,49208238.08,2.69
2021-01-05,ARKQ,"CATERPILLAR INC",CAT,149123101,261924.00,48099723.36,2.63
2021-01-05,ARKQ,"PROTO LABS INC",PRLB,743713109,306881.00,47686238.59,2.61
2021-01-05,ARKQ,"KOMATSU LTD -SPONS ADR",KMTUY,500458401,1565100.00,43447176.00,2.38
2021-01-05,ARKQ,"WORKHORSE GROUP INC",WKHS,98138J206,1939388.00,43500472.84,2.38
2021-01-05,ARKQ,"NANO DIMENSION LTD - ADR",NNDM,63008G203,5008856.00,42775630.24,2.34
2021-01-05,ARKQ,"AEROVIRONMENT INC",AVAV,008073108,426790.00,37749575.50,2.06
2021-01-05,ARKQ,"STRATASYS LTD",SSYS,M85548101,1693400.00,35307390.00,1.93
2021-01-05,ARKQ,"VIRGIN GALACTIC HOLDINGS INC",SPCE,92766K106,1412189.00,34061998.68,1.86
2021-01-05,ARKQ,"SYNOPSYS INC",SNPS,871607107,130119.00,33686507.91,1.84
2021-01-05,ARKQ,"TERADYNE INC",TER,880770102,249795.00,30347594.55,1.66
2021-01-05,ARKQ,"NIU TECHNOLOGIES-SPONS ADR",NIU,65481N100,931440.00,26918616.00,1.47
2021-01-05,ARKQ,"NVIDIA CORP",NVDA,67066G104,47279.00,25350527.01,1.39
2021-01-05,ARKQ,"XILINX INC",XLNX,983919101,172193.00,24835396.39,1.36
2021-01-05,ARKQ,"ANSYS INC",ANSS,03662Q105,66954.00,24092057.82,1.32
2021-01-05,ARKQ,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,293110.00,22469812.60,1.23
2021-01-05,ARKQ,"INTUITIVE SURGICAL INC",ISRG,46120E602,27146.00,21853887.30,1.19
2021-01-05,ARKQ,"SPLUNK INC",SPLK,848637104,128433.00,21412349.76,1.17
2021-01-05,ARKQ,"AMAZON.COM INC",AMZN,023135106,6583.00,21187451.33,1.16
2021-01-05,ARKQ,"APPLE INC",AAPL,037833100,155358.00,20353451.58,1.11
2021-01-05,ARKQ,"RAVEN INDUSTRIES INC",RAVN,754212108,550224.00,17970315.84,0.98
2021-01-05,ARKQ,"ELBIT SYSTEMS LTD",ESLT,M3760D101,134674.00,17860465.88,0.98
2021-01-05,ARKQ,"AUTODESK INC",ADSK,052769106,58152.00,17544458.40,0.96
2021-01-05,ARKQ,"ROCKWELL AUTOMATION INC",ROK,773903109,58612.00,14481266.84,0.79
2021-01-05,ARKQ,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,10157935.40,10157935.40,0.56
2021-01-05,ARKQ,"EXONE CO/THE",XONE,302104104,997483.00,9905006.19,0.54
2021-01-05,ARKQ,"MAGNA INTERNATIONAL INC",MGA,559222401,123068.00,8961811.76,0.49
2021-01-05,ARKQ,"HONEYWELL INTERNATIONAL INC",HON,438516106,39324.00,8197481.04,0.45
2021-01-05,ARKQ,"ORGANOVO HOLDINGS INC","ONVO ",68620A203,197165.00,2249652.65,0.12
