date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-02-05,PRNT,"EXONE CO/THE",XONE,302104104,1113281.00,44687099.34,9.83
2021-02-05,PRNT,"3D SYSTEMS CORP",DDD,88554D205,621433.00,29797712.35,6.55
2021-02-05,PRNT,"STRATASYS LTD",SSYS,M85548101,541310.00,27996553.20,6.16
2021-02-05,PRNT,"DESKTOP METAL INC-A",DM,25058X105,704943.00,22029468.75,4.85
2021-02-05,PRNT,"PROTO LABS INC",PRLB,743713109,94712.00,20510830.72,4.51
2021-02-05,PRNT,"SLM SOLUTIONS GROUP AG",AM3D,BMHTHK2,733598.00,19888849.39,4.37
2021-02-05,PRNT,"MGI DIGITAL GRAPHIC TECHNOLO",ALMDG,B18FJV7,283624.00,19445729.78,4.28
2021-02-05,PRNT,"PTC INC",PTC,69370C100,130604.00,18641108.92,4.10
2021-02-05,PRNT,"MICROSOFT CORP",MSFT,594918104,74972.00,18158218.40,3.99
2021-02-05,PRNT,"RENISHAW PLC",RSW,0732358,214654.00,18151280.02,3.99
2021-02-05,PRNT,"DASSAULT SYSTEMES SE",DSY,5330047,82063.00,18065706.04,3.97
2021-02-05,PRNT,"STRAUMANN HOLDING AG-REG",STMN,7156832,14924.00,17944323.45,3.95
2021-02-05,PRNT,"HP INC",HPQ,40434L105,679417.00,17766754.55,3.91
2021-02-05,PRNT,"MATERIALISE NV-ADR",MTLS,57667T100,246216.00,17481336.00,3.84
2021-02-05,PRNT,"ALTAIR ENGINEERING INC - A",ALTR,021369103,265245.00,17145436.80,3.77
2021-02-05,PRNT,"TRIMBLE INC",TRMB,896239100,231769.00,16749945.63,3.68
2021-02-05,PRNT,"ANSYS INC",ANSS,03662Q105,43752.00,16603008.96,3.65
2021-02-05,PRNT,"AUTODESK INC",ADSK,052769106,51459.00,15739249.74,3.46
2021-02-05,PRNT,"ALIGN TECHNOLOGY INC",ALGN,016255101,8513.00,5281890.85,1.16
2021-02-05,PRNT,"FARO TECHNOLOGIES INC",FARO,311642102,62980.00,4938261.80,1.09
2021-02-05,PRNT,"HEXAGON AB-B SHS",HEXAB,B1XFTL2,52476.00,4623237.26,1.02
2021-02-05,PRNT,"AMETEK INC",AME,031100100,38457.00,4499469.00,0.99
2021-02-05,PRNT,"BERTRANDT AG",BDT,5130861,62075.00,3881978.17,0.85
2021-02-05,PRNT,"ULTRA CLEAN HOLDINGS INC",UCTT,90385V107,83129.00,3675964.38,0.81
2021-02-05,PRNT,"SIEMENS AG-REG",SIE,5727973,22481.00,3610894.31,0.79
2021-02-05,PRNT,"MICHELIN (CGDE)",ML,4588364,24895.00,3538173.12,0.78
2021-02-05,PRNT,"OC OERLIKON CORP AG-REG",OERL,4612757,317271.00,3424854.08,0.75
2021-02-05,PRNT,"GENERAL ELECTRIC CO",GE,369604103,287953.00,3282664.20,0.72
2021-02-05,PRNT,"AEROJET ROCKETDYNE HOLDINGS",AJRD,007800105,62089.00,3275194.75,0.72
2021-02-05,PRNT,"UNITED PARCEL SERVICE-CL B",UPS,911312106,19509.00,3206889.42,0.71
2021-02-05,PRNT,"MEDTRONIC PLC","MDT UN",G5960L103,27216.00,3222374.40,0.71
2021-02-05,PRNT,"NUVASIVE INC",NUVA,670704105,55401.00,3197745.72,0.70
2021-02-05,PRNT,"LINCOLN ELECTRIC HOLDINGS",LECO,533900106,27182.00,3131638.22,0.69
2021-02-05,PRNT,"KAISER ALUMINUM CORP",KALU,483007704,31680.00,3124598.40,0.69
2021-02-05,PRNT,"STRYKER CORP",SYK,863667101,13129.00,3134942.62,0.69
2021-02-05,PRNT,"MOOG INC-CLASS A",MOG/A,615394202,40036.00,3090378.84,0.68
2021-02-05,PRNT,"ARCONIC CORP",ARNC,03966V107,107699.00,2817405.84,0.62
2021-02-05,PRNT,"MORGAN STANLEY GOVT INSTL 8035",,X9USDMORS,824860.50,824860.50,0.18
2021-02-05,PRNT,"PYROGENESIS CANADA INC",PYR,B43JTF9,147300.00,671564.76,0.15
2021-02-05,PRNT,"SGL CARBON SE",SGL,4818351,77327.00,588867.03,0.13
2021-02-05,PRNT,"EASTMAN KODAK CO",KODK,277461406,48023.00,514806.56,0.11
2021-02-05,PRNT,"EVONIK INDUSTRIES AG",EVK,B5ZQ9D3,13725.00,453139.50,0.10
2021-02-05,PRNT,"ALLEGHENY TECHNOLOGIES INC",ATI,01741R102,24658.00,452474.30,0.10
2021-02-05,PRNT,"SANDVIK AB",SAND,B1VQ252,17258.00,440014.72,0.10
2021-02-05,PRNT,"KONINKLIJKE DSM NV",DSM,B0HZL93,2532.00,450012.65,0.10
