date,fund,company,ticker,cusip,shares,"market value($)",weight(%)
2021-02-05,ARKF,"SQUARE INC - A",SQ,852234103,1252310.00,301030277.80,9.04
2021-02-05,ARKF,"TENCENT HOLDINGS LTD-UNS ADR",TCEHY,88032Q109,1650542.00,157461706.80,4.73
2021-02-05,ARKF,"ZILLOW GROUP INC - C",Z,98954M200,959419.00,150408116.63,4.51
2021-02-05,ARKF,"PAYPAL HOLDINGS INC",PYPL,70450Y103,546250.00,147181600.00,4.42
2021-02-05,ARKF,"PINTEREST INC- CLASS A",PINS,72352L106,1647606.00,135037787.76,4.05
2021-02-05,ARKF,"MERCADOLIBRE INC",MELI,58733R102,67200.00,128898336.00,3.87
2021-02-05,ARKF,"SEA LTD-ADR",SE,81141R100,486079.00,124805644.04,3.75
2021-02-05,ARKF,"INTERCONTINENTAL EXCHANGE IN",ICE,45866F104,1060264.00,121071546.16,3.63
2021-02-05,ARKF,"SILVERGATE CAPITAL CORP-CL A",SI,82837P408,894217.00,112224233.50,3.37
2021-02-05,ARKF,"ADYEN NV",ADYEN,BZ1HM42,45794.00,103985724.96,3.12
2021-02-05,ARKF,"MEITUAN-CLASS B",3690,BGJW376,1844286.00,95487617.43,2.87
2021-02-05,ARKF,"ALIBABA GROUP HOLDING-SP ADR",BABA,01609W102,359916.00,95618883.72,2.87
2021-02-05,ARKF,"SNAP INC - A",SNAP,83304A106,1364392.00,86829906.88,2.61
2021-02-05,ARKF,"TWILIO INC - A",TWLO,90138F102,213494.00,85410409.64,2.56
2021-02-05,ARKF,"YEAHKA LTD",9923,BL58D39,7404800.00,80945826.02,2.43
2021-02-05,ARKF,"AMAZON.COM INC",AMZN,023135106,23006.00,77119562.90,2.31
2021-02-05,ARKF,"DOCUSIGN INC",DOCU,256163106,289288.00,72429036.56,2.17
2021-02-05,ARKF,"ZHONGAN ONLINE P&C INSURAN-H",6060,BYZQ099,11195445.00,69170082.49,2.08
2021-02-05,ARKF,"APPLE INC",AAPL,037833100,488074.00,66749000.24,2.00
2021-02-05,ARKF,"SHOPIFY INC - CLASS A",SHOP,82509L107,51343.00,66116948.25,1.98
2021-02-05,ARKF,"Z HOLDINGS CORP",4689,6084848,10428130.00,64916049.35,1.95
